,first-author-affiliation,last-author-affiliation,title
164," Machine Learning Department, Carnegie Mellon University"," Key Lab. of Machine Perception (MOE), School of EECS, Peking University, P. R. China and Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, P. R. China",Fast compressive phase retrieval under bounded noise
165," Department of Computer Science, New York University"," Department of Computer Science, Center for Data Science, New York University",Query-efficient imitation learning for end-to-end simulated driving
166," University of California, Los Angeles"," University of California, Los Angeles",Growing interpretable part graphs on ConvNets via multi-shot learning
167," Courant Institute of Mathematical Sciences, New York University, New York, NY"," Courant Institute of Mathematical Sciences, New York University, New York, NY",Universum prescription: regularization using unlabeled data
168," Department of Electrical and Computer Engineering, Northeastern University, Boston"," Department of Electrical and Computer Engineering, Northeastern University, Boston and College of Computer and Information Science, Northeastern University, Boston",Multi-view clustering via deep matrix factorization
169," National Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, China"," National Key Laboratory for Novel Software Technology, Department of Computer Science and Technology, Nanjing University, China",SCOPE: scalable composite optimization for learning on spark
170," National Key Laboratory for Novel Software Technology Department of Computer Science and Technology, Nanjing University, China"," National Key Laboratory for Novel Software Technology Department of Computer Science and Technology, Nanjing University, China",Lock-free optimization for non-convex problems
171," Key Laboratory of High Confidence Software Technologies, EECS, Peking University"," Key Laboratory of High Confidence Software Technologies, EECS, Peking University",Scalable graph embedding for asymmetric proximity
172," Department of Computer Science, Hong Kong Baptist University, Hong Kong, China"," Department of Computer Science, Hong Kong Baptist University, Hong Kong, China",Bilinear probabilistic canonical correlation analysis via hybrid concatenations
173," Department of EECS, UC Berkeley"," Department of EECS, UC Berkeley",Parametric dual maximization for non-convex learning problems
174," Guangxi Key Lab of Multi-source Information Mining & Security, Guangxi Normal University, Guilin, China"," Guangxi University, Nanning, China",One-step spectral clustering via dynamically learning affinity matrix and subspace
175," State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China and School of Computer and Information Engineering, Henan University, China"," State Key Laboratory of Software Engineering, School of Computer, Wuhan University, China and National Engineering Research Center for Multimedia Software, Computer School of Wuhan University",Multi-kernel low-rank dictionary pair learning for multiple features based image classification
176," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China and Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Discover multiple novel labels in multi-instance multi-label learning
