,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
213,213,Hariharan Narayanan,Tata Institute of Fundamental Research,Sanjoy K Mitter,Massachusetts Institute of Technology,Sample Complexity of Testing the Manifold Hypothesis.
214,214,Deep Ganguli,New York University,Eero Simoncelli,FlatIron Institute / New York University,Implicit encoding of prior probabilities in optimal neural populations.
215,215,Atsushi Miyamae,Tokyo Institute of Technology,Shigenobu Kobayashi,Tokyo Institute of Technology,Natural Policy Gradient Methods with Parameter-based Exploration for Control Tasks.
216,216,Andreas Christmann,University of Bayreuth,Ingo Steinwart,University of Stuttgart,Universal Kernels on Non-Standard Input Spaces.
217,217,Anton Chechetka,Carnegie Mellon University,Carlos Guestrin,University of Washington,Evidence-Specific Structures for Rich Tractable CRFs.
218,218,Adrien Wohrer,Ecole Normale Superieure,Christian K Machens,Ecole Normale Superieure,Linear readout from a neural population with partial correlation data.
219,219,Umar Syed,University of Pennsylvania,Robert E Schapire,MIcrosoft Research,A Reduction from Apprenticeship Learning to Classification.
220,220,José Bento,Boston College,Andrea Montanari,Stanford,Learning Networks of Stochastic Differential Equations.
221,221,Seth A Myers,Stanford University,Jure Leskovec,Stanford University/Pinterest,On the Convexity of Latent Social Network Inference.
222,222,Bryan R Gibson,University of Wisconsin-Madison,Joseph Harrison,None,"Humans Learn Using Manifolds, Reluctantly."
223,223,Xinhua Zhang,University of Illinois at Chicago (UIC),S.V.N. Vishwanathan,UCSC,Lower Bounds on Rate of Convergence of Cutting Plane Methods.
224,224,Emtiyaz Khan,RIKEN,Kevin P Murphy,Google,Variational bounds for mixed-data factor analysis.
225,225,Manfred Opper,Technische Universitaet Berlin,Guido Sanguinetti,University of Edinburgh,Approximate inference in continuous time Gaussian-Jump processes.
226,226,Jim C Huang,Microsoft Research,Christopher Meek,Microsoft Research,Exact inference and learning for cumulative distribution functions on loopy graphs.
227,227,Francesco Orabona,Boston University,Yacov Crammer,Technion,New Adaptive Algorithms for Online Classification.
228,228,Feiping Nie,University of Texas Arlington,Chris Ding,University of Texas at Arlington,"Efficient and Robust Feature Selection via Joint ℓ2,1-Norms Minimization."
229,229,Joris M Mooij,Radboud University Nijmegen,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Probabilistic latent variable models for distinguishing between cause and effect.
230,230,Gaël Varoquaux,INRIA,Bertrand Thirion,INRIA,Brain covariance selection: better individual functional connectivity models using population prior.
231,231,Ali Shojaie,University of Washington,George Michailidis,University of Michigan,Penalized Principal Component Regression on Graphs for Analysis of Subnetworks.
232,232,Ryan C Kelly,Carnegie Mellon University,Tai Sing Lee,Carnegie Mellon University,Accounting for network effects in neuronal responses using L1 regularized point process models.
233,233,Samy Bengio,Apple,David Grangier,NEC Labs America,Label Embedding Trees for Large Multi-Class Tasks.
234,234,Peter Welinder,Caltech,Pietro Perona,California Institute of Technology,The Multidimensional Wisdom of Crowds.
235,235,Marc'Aurelio Ranzato,Facebook AI Research,Geoffrey E Hinton,Google & University of Toronto,Generating more realistic images using gated MRF's.
236,236,Tobias Glasmachers,USI/SUPSI,Tobias Glasmachers,USI/SUPSI,Universal Consistency of Multi-Class Support Vector Classiﬁcation.
237,237,Georg Langs,Medical University of Vienna,Polina Golland,Massachusetts Institute of Technology,Functional Geometry Alignment and Localization of Brain Areas.
238,238,Dahua Lin,Massachusetts Institute of Technology,John Fisher III,MIT,Construction of Dependent Dirichlet Processes based on Poisson Processes.
239,239,Yang Wang,University of Manitoba,Greg Mori,Borealis AI,A Discriminative Latent Model of Image Region and Object Tag Correspondence.
240,240,Yuhong Guo,Carleton University,Yuhong Guo,Carleton University,Active Instance Sampling via Matrix Partition.
241,241,Mohsen Bayati,Stanford University,Andrea Montanari,Stanford,The LASSO risk: asymptotic results and real world examples.
242,242,Aman Dhesi,Princeton University,Puru Kar,Indian Institute of Technology Kanpur,Random Projection Trees Revisited.
243,243,william brendel,oregon state university,Sinisa Todorovic,Oregon State University,Segmentation as Maximum-Weight Independent Set.
244,244,Kamiya Motwani,University of Wisconsin Madison,Vikas Singh,UW-Madison,Epitome driven 3-D Diffusion Tensor image segmentation: on extracting specific structures.
245,245,Sergey Levine,UC Berkeley,Vladlen Koltun,Adobe Research,Feature Construction for Inverse Reinforcement Learning.
246,246,Kentaro Katahira,JST,Masato Okada,The University of Tokyo / RIKEN BSI,Effects of Synaptic Weight Diffusion  on Learning in Decision Making Networks.
247,247,Nan Ding,Google,S.V.N. Vishwanathan,UCSC,t-logistic regression.
248,248,Gal Elidan,Hebrew University,Gal Elidan,Hebrew University,Copula Bayesian Networks.
249,249,Yacov Crammer,Technion,Daniel Lee,Cornell Tech,Learning via Gaussian Herding.
250,250,Jeff Johns,US Government,Ron Parr,Duke University,Linear Complementarity for Regularized Policy Evaluation and Improvement.
251,251,Andrey Bernstein,Technion - Israel Institute of Technology,Nahum Shimkin,Technion,Online Classification with Specificity Constraints.
252,252,Yariv Maron,Bar Ilan University,Elie L Bienenstock,Brown University,Sphere Embedding: An Application to Part-of-Speech Induction.
253,253,Han Liu,Carnegie Mellon University,Xi Chen,NYU,Multivariate Dyadic Regression Trees for Sparse Learning Problems.
254,254,Huan Xu,National University of Singapore,Shie Mannor,Technion,Distributionally Robust Markov Decision Processes.
255,255,Morten Mørup,Technical University of Denmark,Lars K Hansen,Technical University of Denmark,Infinite Relational Modeling of Functional Connectivity in Resting State fMRI.
256,256,Stella X Yu,Boston College,Stella X Yu,Boston College,"Feature Transitions with Saccadic Search: Size, Color, and Orientation Are Not Alike."
257,257,Katsuhiko Ishiguro,NTT Communication Science Laboratories,Josh Tenenbaum,MIT,Dynamic Infinite Relational Model for Time-varying Relational Data Analysis.
258,258,Kamalika Chaudhuri,UCSD,Sanjoy Dasgupta,UC San Diego,Rates of convergence for the cluster tree.
259,259,Taehwan Kim,TTI-Chicago,Raquel Urtasun,University of Toronto,Sparse Coding for Learning Interpretable Spatio-Temporal Primitives.
260,260,John Duchi,UC Berkeley,Martin J Wainwright,UC Berkeley,Distributed Dual Averaging In Networks.
261,261,Stefan Harmeling,Heinrich-Heine-Universität Düsseldorf,Bernhard Schölkopf,"MPI for Intelligent Systems, Tübingen",Space-Variant Single-Image Blind Deconvolution for Removing Camera Shake.
262,262,Gowtham Bellala,"University of Michigan, Ann Arbor",Clay Scott,University of Michigan,Extensions of Generalized Binary Search to Group Identification and Exponential Costs.
263,263,Matthew D. Hoffman,Google,Francis Bach,INRIA - Ecole Normale Superieure,Online Learning for Latent Dirichlet Allocation.
264,264,Pranjal Awasthi,Princeton,Reza Zadeh,Matroid,Supervised Clustering.
265,265,Nicholas K Fisher,University of Florida,Arunava Banerjee,University of Florida,A Novel Kernel for Learning a Neuron Model from Spike Train Data.
266,266,Alex Kulesza,Google,Ben Taskar,University of Washington,Structured Determinantal Point Processes.
267,267,Leonid Karlinsky,Weizmann Institute of Science,Shimon Ullman,Weizmann Institute of Science,Using body-anchored priors for identifying actions in single images.
268,268,Zeeshan Syed,University of Michigan,John Guttag,Massachusetts Institute of Technology,Identifying Patients at Risk of Major Adverse Cardiovascular Events Using Symbolic Mismatch.
269,269,Yi Zhang,Carnegie Mellon University,Jeff Schneider,CMU,Learning Multiple Tasks with a Sparse Matrix-Normal Penalty.
270,270,Hugo Larochelle,Twitter,Geoffrey E Hinton,Google & University of Toronto,Learning to combine foveal glimpses with a third-order Boltzmann machine.
271,271,Bela A Frigyik,University of Washington,Yihua Chen,University of Washington,Shadow Dirichlet for Restricted Probability Modeling.
272,272,Emanuel Todorov,University of Washington,Emanuel Todorov,University of Washington,Policy gradients in linearly-solvable MDPs.
273,273,Ryan Adams,Princeton University,Michael Jordan,UC Berkeley,Tree-Structured Stick Breaking for Hierarchical Data.
274,274,Yu Zhang,Hong Kong Baptist University,Dit-Yan Yeung,Hong Kong University of Science and Technology,Worst-Case Linear Discriminant Analysis.
275,275,Uwe Dick,University of Potsdam,Tobias Scheffer,Universität Potsdam,Throttling Poisson Processes.
276,276,Sivan Sabato,Ben Gurion University,Naftali Tishby,The Hebrew University Jerusalem,Tight Sample Complexity of Large-Margin Learning.
277,277,David C Lee,Carnegie Mellon University,Takeo Kanade,Carnegie Mellon University,Estimating Spatial Layout of Rooms using Volumetric Reasoning about Objects and Surfaces.
278,278,Jun Liu,Siemens Corporate Research,Jieping Ye,Arizona State University,Moreau-Yosida Regularization for Grouped Tree Structure Learning.
279,279,Hairong Liu,Baidu AI Lab,shuicheng yan,National University of Singapore,Robust Clustering as Ensembles of Affinity Relations.
280,280,James L Sharpnack,UC San Diego,Aarti Singh,CMU,Identifying graph-structured activation patterns in networks.
281,281,Matthias Hein,University of Tübingen,Thomas Bühler,Saarland University,An Inverse Power Method for Nonlinear Eigenproblems with Applications in 1-Spectral Clustering and Sparse PCA.
282,282,Charles A Micchelli,City Univ. of Hong Kong,Massimiliano Pontil,IIT & UCL,A Family of Penalty Functions for Structured Sparsity.
283,283,Yi-Da Wu,National Tsing Hua University,Hsin Chen,National Tsing Hua University,A Log-Domain Implementation of the Diffusion Network in Very Large Scale Integration.
284,284,Matthew B Blaschko,KU Leuven,Andrew Zisserman,DeepMind & University of Oxford,Simultaneous Object Detection and Ranking with Weak Supervision.
285,285,Prateek Jain,Microsoft Research,Inderjit Dhillon,UT Austin & Amazon,Guaranteed Rank Minimization via Singular Value Projection.
286,286,Sheng-Jun Huang,Nanjing University,Zhi-Hua Zhou,Nanjing University,Active Learning by Querying Informative and Representative Examples.
287,287,Alexander L Strehl,Facebook,Sham M Kakade,Microsoft Research,Learning from Logged Implicit Exploration Data.
288,288,David Grangier,NEC Labs America,Iain Melvin,NEC Laboratories America,Feature Set Embedding for Incomplete Data.
289,289,Guy D Isely,UC Berkeley,Fritz Sommer,UC Berkeley,Deciphering subsampled data: adaptive compressive sampling as a principle of brain communication.
290,290,Sohan Seth,University of Florida,Jose C Principe,University of Florida at Gainesville,A novel family of non-parametric cumulative based divergences for point processes.
291,291,Fabian Triefenbach,Universiteit Gent,Jean-Pierre Martens,UGent,Phoneme Recognition with Large Hierarchical Reservoirs.
