,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
194,194,Harish G Ramaswamy,Male,Indian Institute of Science,Ambuj Tewari,Male,University of Michigan,Convex Calibrated Surrogates for Low-Rank Loss Matrices with Applications to Subset Ranking Losses.
195,195,Noga Alon,Male,Tel Aviv University,Yishay Mansour,Male,Tel Aviv University / Google,From Bandits to Experts: A Tale of Domination and Independence.
196,196,Daniel Vainsencher,Male,Princeton,Huan Xu,Male,National University of Singapore,Learning Multiple Models via Regularized Weighting.
197,197,Anirban Roychowdhury,Male,Facebook,Brian Kulis,Male,Boston University,Small-Variance Asymptotics for Hidden Markov Models.
198,198,Behzad Golshan,Male,Boston University,Evimaria Terzi,Female,Boston University,What do row and column marginals reveal about your dataset?.
199,199,Tuan A Nguyen,Male,Arizona State University,Minh Do,Male,NASA,Synthesizing Robust Plans under Incomplete Domain Models.
200,200,Brenden M Lake,Male,MIT,Josh Tenenbaum,Male,MIT,One-shot learning by inverting a compositional causal process.
201,201,Michel Besserve,Male,MPI for Intelligent Systems,Bernhard Schölkopf,Male,"MPI for Intelligent Systems, Tübingen",Statistical analysis of coupled time series with Kernel Cross-Spectral Density operators..
202,202,Ping Li,Male,Baidu Research USA,John Hopcroft,Male,Cornell University,Sign Cauchy Projections and Chi-Square Kernel.
203,203,Mark Rogers,Male,UC Berkeley,Stuart J Russell,Male,UC Berkeley,Multilinear Dynamical Systems for Tensor Time Series.
204,204,Vince Vu,Male,Ohio State University,Karl Rohe,Male,UW-Madison,Fantope Projection and Selection: A near-optimal convex relaxation of sparse PCA.
205,205,Assaf Glazer,Male,Technion,Shaul Markovitch,Male,Technion,q-OCSVM: A q-Quantile Estimator for High-Dimensional Distributions.
206,206,Grani Adiwena Hanasusanto,Male,Imperial College London,Daniel Kuhn,Male,EPFL,Robust Data-Driven Dynamic Programming.
207,207,Jacob D Abernethy,Male,University of Michigan,Satyen Kale,Male,Google,Adaptive Market Making via Online Learning.
208,208,Liming Wang,Male,Duke University,Lawrence Carin,Male,Duke University,Designed Measurements for Vector Count Data.
209,209,Qirong Ho,Male,"Petuum, Inc.",Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,More Effective Distributed ML via a Stale Synchronous Parallel Parameter Server.
210,210,Qichao Que,Male,The Ohio State University,Mikhail Belkin,Male,Ohio State University,Inverse Density as an Inverse Problem: the Fredholm Equation Approach.
211,211,Miaomiao Zhang,Female,MIT,Tom Fletcher,Male,University of Utah,Probabilistic Principal Geodesic Analysis.
212,212,Ilya Tolstikhin,Male,"Google, Brain Team, Zurich",Yevgeny Seldin,Male,University of Copenhagen,PAC-Bayes-Empirical-Bernstein Inequality.
213,213,Nikhil Rao,Male,UW-Madison,Timothy T Rogers,Male,University of Wisconsin-Madison,Sparse Overlapping Sets Lasso for Multitask Learning and its Application to fMRI Analysis.
214,214,Yuhong Guo,Male,Carleton University,Yuhong Guo,Male,Carleton University,Robust Transfer Principal Component Analysis with Rank Constraints.
215,215,Mohammad Gheshlaghi azar,Male,CMU,Emma Brunskill,Female,CMU,Sequential Transfer in Multi-armed Bandit with Finite Set of Models.
216,216,Jason D Lee,Male,Stanford,Rich Caruana,Male,Microsoft,Using multiple samples to learn mixture models.
217,217,Paramveer Dhillon,Male,University of Pennsylvania,Lyle Ungar,Male,University of Pennsylvania,New Subsampling Algorithms for Fast Least Squares Regression.
218,218,Jiashi Feng,Male,UC Berkeley,Shuicheng Yan,Male,National University of Singapore,Online Robust PCA via Stochastic Optimization.
219,219,Trevor Campbell,Male,UBC,Lawrence Carin,Male,Duke University,Dynamic Clustering via Asymptotics of the Dependent Dirichlet Process Mixture.
220,220,Mahito Sugiyama,Male,MPI Tübingen,Karsten Borgwardt,Male,ETH Zurich,Rapid Distance-Based Outlier Detection via Sampling.
221,221,Eunho Yang,Male,IBM Research,Pradeep Ravikumar,Male,Carnegie Mellon University,Dirty Statistical Models.
222,222,Tianbao Yang,Male,NEC Labs America,Tianbao Yang,Male,NEC Labs America,Trading Computation for Communication: Distributed Stochastic Dual Coordinate Ascent.
223,223,Sebastien Bubeck,Male,MSR,Che-Yu Liu,Male,Princeton University,Prior-free and prior-dependent regret bounds for Thompson Sampling.
224,224,Pari Ram,Male,IBM Research,Alexander Gray,Male,Skytree Inc. and Georgia Tech,Which Space Partitioning Tree to Use for Search?.
225,225,Nils E Napp,Male,Harvard University,Ryan Adams,Male,Princeton University,Message Passing Inference with Chemical Reaction Networks.
226,226,Francis Bach,Male,INRIA - Ecole Normale Superieure,Eric Moulines,Male,Telecom ParisTech,Non-strongly-convex smooth stochastic approximation with convergence rate O(1/n).
227,227,Jiashi Feng,Male,UC Berkeley,Shuicheng Yan,Male,National University of Singapore,Online PCA for Contaminated Data.
228,228,Daniel Russo,Male,Columbia University,Benjamin Van Roy,Male,Stanford University,Eluder Dimension and the Sample Complexity of Optimistic Exploration.
229,229,Jacob D Abernethy,Male,University of Michigan,Andre Wibisono,Male,Georgia Tech,How to Hedge an Option Against an Adversary: Black-Scholes Pricing is Minimax Optimal.
230,230,Franz J Kiraly,Male,TU Berlin,Louis Theran,Male,Freie Universität Berlin,Error-Minimizing Estimates and Universal Entry-Wise Error Bounds for Low-Rank Matrix Completion.
231,231,Haim Avron,Male,Tel Aviv University,David Woodruff,Male,IBM Research,Sketching Structured Matrices for Faster Nonlinear Regression.
232,232,George H Chen,Male,Massachusetts Institute of Technology,Devavrat Shah,Male,Massachusetts Institute of Technology,A Latent Source Model for Nonparametric Time Series Classification.
233,233,Dino Sejdinovic,Male,University of Oxford,Wicher Bergsma,Male,LSE,A Kernel Test for Three-Variable Interactions.
234,234,Po-Ling Loh,Male,University of Wisconsin - Madison,Martin J Wainwright,Male,UC Berkeley,Regularized M-estimators with nonconvexity: Statistical and algorithmic theory for local optima.
235,235,Maria-Florina F Balcan,Female,Georgia Tech,Vitaly Feldman,Male,Apple,Statistical Active Learning Algorithms.
236,236,Yuchen Zhang,Male,UC Berkeley,Martin J Wainwright,Male,UC Berkeley,Information-theoretic lower bounds for distributed statistical estimation with communication constraints.
237,237,Julien Mairal,Male,Inria,Julien Mairal,Male,Inria,Stochastic Majorization-Minimization Algorithms for Large-Scale Optimization.
238,238,Jie Wang,Male,Arizona State University,Jieping Ye,Male,Arizona State University,Lasso Screening Rules via Dual Polytope Projection.
239,239,Le Song,Male,Georgia Institute of Technology,Bo Dai,Male,Google Brain,Robust Low Rank Kernel Embeddings of Multivariate Distributions.
240,240,Akshay Balsubramani,Male,Ucsd,Yoav Freund,Male,UC San Diego,The Fast Convergence of Incremental PCA.
241,241,Roger Frigola,Male,University of Cambridge,Carl Edward Rasmussen,Male,University of Cambridge,Bayesian Inference and Learning in Gaussian Process State-Space Models with Particle MCMC.
242,242,Tai Qin,Male,UW-Madison,Karl Rohe,Male,UW-Madison,Regularized Spectral Clustering under the Degree-Corrected Stochastic Blockmodel.
243,243,Samory Kpotufe,Male,Princeton University,Vikas K Garg,Male,TTI Chicago,Adaptivity to Local Smoothness and Dimension in Kernel Regression.
244,244,Matus J Telgarsky,Male,University of Michigan,Sanjoy Dasgupta,Male,UC San Diego,Moment-based Uniform Deviation Bounds for $k$-means and Friends.
245,245,Harikrishna Narasimhan,Male,Google AI,Shivani Agarwal,Male,University of Pennsylvania,"On the Relationship Between Binary Classification, Bipartite Ranking, and Binary Class Probability Estimation."
246,246,Robert Lindsey,Male,Imagen Technologies,Harold Pashler,Male,UC San Diego,Optimizing Instructional Policies.
247,247,Corinna Cortes,Female,Google Research,Mehryar Mohri,Male,Google Research & Courant Institute of Mathematical Sciences,Learning Kernels Using Local Rademacher Complexity.
248,248,James R Voss,Male,,Mikhail Belkin,Male,Ohio State University,Fast Algorithms for Gaussian Noise Invariant Independent Component Analysis.
249,249,Rishabh K Iyer,Male,"University of Washington, Seattle",Jeff A Bilmes,Male,"University of Washington, Seattle",Submodular Optimization with Submodular Cover and Submodular Knapsack Constraints.
250,250,Thomas Bonald,Male,Telecom ParisTech,Alexandre Proutiere,Male,KTH,Two-Target Algorithms  for Infinite-Armed   Bandits with Bernoulli Rewards.
251,251,Karin C Knudson,Female,UT Austin,Jonathan W Pillow,Male,UT Austin,Spike train entropy-rate estimation using hierarchical Dirichlet process priors.
252,252,Moustapha M Cisse,Male,KAUST,Patrick Gallinari,Male,"Sorbonne University & Criteo AI Lab, Paris",Robust Bloom Filters for Large MultiLabel Classification Tasks.
253,253,Rohit Babbar,Male,"Université Joseph Fourier, Grenoble",Massih R. Amini,Male,University Grenoble Alps,On Flat versus Hierarchical Classification in Large-Scale Taxonomies.
254,254,José Miguel Hernández-Lobato,Male,University of Cambridge,Daniel Hernández-lobato,Male,Universidad Autonoma de Madrid,Gaussian Process Conditional Copulas with Applications to Financial Time Series.
255,255,Daniele Durante,Male,University of Padua,David B Dunson,Male,Duke University,Locally Adaptive Bayesian Multivariate Time Series.
256,256,Tetsuro Morimura,Male,IBM,Tsuyoshi Ide,Male,IBM Research,Solving inverse problem of Markov chain with partial observations.
257,257,Raja Hafiz Affandi,Male,University of Pennsylvania,Ben Taskar,Male,University of Washington,Approximate Inference in Continuous Determinantal Processes.
258,258,Xavier Bresson,Male,City University of Hong Kong,James von Brecht,Male,UCLA,Multiclass Total Variation Clustering.
259,259,Ben Shababo,Male,Columbia University,Liam Paninski,Male,Columbia University,Bayesian Inference and Online Experimental Design for Mapping Neural Microcircuits.
260,260,Hu Ding,Male,SUNY at Buffalo,Jinhui Xu,Male,SUNY at Buffalo,k-Prototype Learning for 3D Rigid Structures.
261,261,Nathaniel Korda,Male,INRIA,Remi Munos,Male,Google DeepMind,Thompson Sampling for 1-Dimensional Exponential Family Bandits.
262,262,Barbara Rakitsch,Female,MPI Tübingen,Oliver Stegle,Male,German Cancer Research Center,It is all in the noise: Efficient multi-task Gaussian process inference with structured residuals.
263,263,Lee H Dicker,Male,Rutgers University/Amazon,Dean P Foster,Male,University of Pennsylvania,One-shot learning and big data with n=2.
264,264,Isik B Fidaner,Male,Boğaziçi University,A. Taylan Cemgil,Male,Boğaziçi University,Summary Statistics for Partitionings and Feature Allocations.
265,265,Cosma Shalizi,Male,CMU,Aryeh Kontorovich,Male,Ben Gurion University,Predictive PAC Learning and Process Decompositions.
266,266,Aijun Bai,Male,University of Science and Technology of China (USTC),Xiaoping Chen,Male,University of Science and Technology of China (USTC),Bayesian Mixture Modelling and Inference based Thompson Sampling in Monte-Carlo Tree Search.
267,267,Samory Kpotufe,Male,Princeton University,Francesco Orabona,Male,Boston University,Regression-tree Tuning in a Streaming Setting.
268,268,Qiang Liu,Male,UC Irvine,Mark Steyvers,Male,UC Irvine,Scoring Workers in Crowdsourcing: How Many Control Questions are Enough?.
269,269,Amit Daniely,Male,Hebrew University and Google Research,Shai Shalev-Shwartz,Male,Mobileye & HUJI,More data speeds up training time in learning halfspaces over sparse vectors.
270,270,Andriy Mnih,Male,DeepMind,koray kavukcuoglu,Male,Google Deepmind,Learning word embeddings efficiently with noise-contrastive estimation.
271,271,Daniel Hernández-lobato,Male,Universidad Autonoma de Madrid,José Miguel Hernández-Lobato,Male,University of Cambridge,Learning Feature Selection Dependencies in Multi-task Learning.
272,272,Tuo Zhao,Male,Johns Hopkins University       Princeton University,Han Liu,Male,Tencent AI Lab,Sparse Inverse Covariance Estimation with Calibration.
273,273,Naiyan Wang,Male,Hong Kong University of Science and Technology,Dit-Yan Yeung,Male,Hong Kong University of Science and Technology,Learning a Deep Compact Image Representation for Visual Tracking.
274,274,Eunho Yang,Male,IBM Research,Zhandong Liu,Male,Baylor College of Medicine,Conditional Random Fields via Univariate Exponential Families.
275,275,Cho-Jui Hsieh,Male,UCLA,Russell Poldrack,Male,University of Texas,BIG & QUIC: Sparse Inverse Covariance Estimation for a Million Variables.
276,276,Shaodan Zhai,Male,Wright State University,Shaojun Wang,Male,Wright State University,Direct 0-1 Loss Minimization and Margin Maximization with Boosting.
277,277,Wouter M Koolen,Male,Centrum Wiskunde & Informatica,Wouter M Koolen,Male,Centrum Wiskunde & Informatica,The Pareto Regret Frontier.
278,278,Eshcar Hillel,Male,Yahoo! Labs,Oren Somekh,Male,Yahoo! Labs,Distributed Exploration in Multi-Armed Bandits.
279,279,Marco Cuturi,Male,Google Brain  &  CREST - ENSAE,Marco Cuturi,Male,Google Brain  &  CREST - ENSAE,Sinkhorn Distances: Lightspeed Computation of Optimal Transport.
280,280,Paul Valiant,Male,IAS; Purdue University,Gregory Valiant,Male,Stanford University,Estimating the Unseen: Improved Estimators for Entropy and other Properties.
281,281,Min Xu,Male,CMU,Tie-Yan Liu,Male,Microsoft Research,Estimation Bias in Multi-Armed Bandit Algorithms for Search Advertising.
282,282,Shunan Zhang,Male,UC San Diego,Angela Yu,Female,UC San Diego,Forgetful Bayes and myopic planning: Human learning and decision-making in a bandit setting.
283,283,Josip Djolonga,Male,"Google Research, Brain Team",Volkan Cevher,Male,EPFL,High-Dimensional Gaussian Process Bandits.
284,284,Xiaoxiao Guo,Male,"University of Michigan, Ann Arbor",Richard L Lewis,Male,University of Michigan,Reward Mapping for Transfer in Long-Lived Agents.
285,285,Yuening Hu,Male,University of Maryland,Z. Irene Ying,Female,US Department of Agriculture,Binary to Bushy: Bayesian Hierarchical Clustering with the Beta Coalescent.
286,286,Jason Chang,Male,Google,John Fisher III,Male,MIT,Parallel Sampling of DP Mixture Models using Sub-Cluster Splits.
287,287,Zhenwen Dai,Male,University of Sheffield,Jörg Lücke,Male,TU Berlin,What Are the Invariant Occlusive Components of Image Patches? A Probabilistic Generative Approach.
288,288,Nicolò Cesa-Bianchi,Male,"Università degli Studi di Milano, Italy",Ohad Shamir,Male,Weizmann Institute of Science,Online Learning with Switching Costs and Other Adaptive Adversaries.
289,289,Shane Griffith,Male,Georgia Tech,Andrea L Thomaz,Male,Georgia Tech,Policy Shaping: Integrating Human Feedback with Reinforcement Learning.
290,290,Navid Zolghadr,Male,University of Alberta,Csaba Szepesvari,Male,DeepMind / University of Alberta,Online Learning with Costly Features and Labels.
291,291,Chen-Ping Yu,Male,Stony Brook University,Greg Zelinsky,Male,Stony Brook University,Modeling Clutter Perception using Parametric Proto-object Partitioning.
292,292,Ying Liu,Female,Google Inc.,Alan S Willsky,Male,Massachusetts Institute of Technology,Learning Gaussian Graphical Models with Observed or Latent FVSs.
293,293,Gilles Louppe,Male,University of Liège,Pierre Geurts,Male,Université de Liège,Understanding variable importances in forests of randomized trees.
294,294,Yu Zhang,Male,Hong Kong Baptist University,Yu Zhang,Male,Hong Kong Baptist University,Heterogeneous-Neighborhood-based Multi-Task Local Learning Algorithms.
295,295,Alexandros Paraschos,Male,TU Darmstadt,Gerhard Neumann,Male,TU Darmstadt,Probabilistic Movement Primitives.
296,296,Jason D Lee,Male,Stanford,Jonathan E Taylor,Male,Stanford University,On model selection consistency of penalized M-estimators: a geometric theory.
297,297,Yangqing Jia,Male,Alibaba Group,Trevor Darrell,Male,UC Berkeley,Visual Concept Learning: Combining Machine Vision and Bayesian Generalization on Concept Hierarchies.
298,298,Francesco Orabona,Male,Boston University,Francesco Orabona,Male,Boston University,Dimension-Free Exponentiated Gradient.
299,299,Brendan McMahan,Male,Google,Jacob D Abernethy,Male,University of Michigan,Minimax Optimal Algorithms for Unconstrained Linear Optimization.
300,300,Eunho Yang,Male,IBM Research,Zhandong Liu,Male,Baylor College of Medicine,On Poisson Graphical Models.
301,301,Yannick Schwartz,Male,INRIA,Gael Varoquaux,Male,"Parietal Team, INRIA",Mapping paradigm ontologies to and from the brain.
302,302,Min Xiao,Male,Temple University,Yuhong Guo,Male,Carleton University,A Novel Two-Step Method for Cross Language Representation Learning.
303,303,Erich Kummerfeld,Male,CMU,David Danks,Male,Carnegie Mellon University,Tracking Time-varying Graphical Structure.
304,304,Viet-An Nguyen,Male,Facebook,Philip Resnik,Male,University of Maryland,Lexical and Hierarchical Topic Regression.
305,305,Ian Osband,Male,DeepMind,Benjamin Van Roy,Male,Stanford University,(More) Efficient Reinforcement Learning via Posterior Sampling.
306,306,Sasha Rakhlin,Female,University of Pennsylvania,Karthik Sridharan,Male,University of Pennsylvania,"Optimization, Learning, and Games with Predictable Sequences."
307,307,Anshumali Shrivastava,Male,Rice University,Ping Li,Male,Baidu Research USA,Beyond Pairwise: Provably Fast Algorithms for Approximate $k$-Way  Similarity Search.
308,308,Xiao-Ming Wu,Male,Columbia University,Shih-Fu Chang,Male,Columbia University,Analyzing the Harmonic Structure in Graph-Based Learning.
309,309,Lei Shi,Male,Baidu,Lei Shi,Male,Baidu,Sparse Additive Text Models with Low Rank Background.
310,310,Marcus Rohrbach,Male,Facebook AI Research,Bernt Schiele,Male,Max Planck Institute for Informatics,Transfer Learning in a Transductive Setting.
311,311,Suvrit Sra,Male,MIT,Reshad Hosseini,Male,MPI Tübingen,Geometric optimisation on positive definite matrices for elliptically contoured distributions.
312,312,Ichiro Takeuchi,Male,Nagoya Institute of Technology,Shinichi Nakajima,Male,Technische Universität Berlin,Parametric Task Learning.
313,313,Bogdan Savchynskyy,Male,University of Heidelberg,Christoph Schnörr,Male,University of Heidelberg,Global MAP-Optimality by Shrinking the Combinatorial Search Area with Convex Relaxation.
314,314,Matthew Lawlor,Male,Yale University,Steven W Zucker,Male,Yale University,"Third-Order Edge Statistics: Contour Continuation, Curvature, and Cortical Connections."
315,315,Carl Doersch,Male,CMU,Alexei A Efros,Male,UC Berkeley,Mid-level Visual Element Discovery as Discriminative Mode Seeking.
316,316,Josh S Merel,Male,Columbia University,Liam Paninski,Male,Columbia University,A multi-agent control framework for co-adaptation in brain-computer interfaces.
317,317,Matjaz Jogan,Male,University of Pennsylvania,Alan A Stocker,Male,University of Pennsylvania,Optimal integration of visual speed across different spatiotemporal frequency channels.
318,318,David J Weiss,Male,University of Pennsylvania,Ben Taskar,Male,University of Washington,Learning Adaptive Value of Information for Structured Prediction.
319,319,James L Sharpnack,Male,CMU,Aarti Singh,Female,CMU,Near-optimal Anomaly Detection in Graphs using Lovasz Extended Scan Statistic.
320,320,Kohei Hayashi,Male,Preferred Networks,Ryohei Fujimaki,Male,NEC Data Science Research Laboratories,Factorized Asymptotic Bayesian Inference for Latent Feature Models.
321,321,Aasa Feragen,Male,MPI Tübingen & University of Copenhagen,Karsten Borgwardt,Male,ETH Zurich,Scalable kernels for graphs with continuous attributes.
322,322,Chris Hinrichs,Male,UW-Madison,Vikas Singh,Male,UW-Madison,Speeding up Permutation Testing in Neuroimaging.
323,323,Paul Wagner,Male,Aalto University,Paul Wagner,Male,Aalto University,Optimistic policy iteration and natural actor-critic: A unifying view and a non-optimality result.
324,324,Victor Gabillon,Male,INRIA,Bruno Scherrer,Male,INRIA,Approximate Dynamic Programming Finally Performs Well in the Game of Tetris.
325,325,Andrea Frome,Male,Google Research,Tomas Mikolov,Male,Google Research,DeViSE: A Deep Visual-Semantic Embedding Model.
326,326,Viliam Lisy,Male,CTU in Prague,Branislav Bosansky,Male,CTU in Prague,Convergence of Monte Carlo Tree Search in Simultaneous Move Games.
327,327,Marius Pachitariu,Male,"Gatsby Unit, UCL",Maneesh Sahani,Male,"Gatsby Unit, UCL",Extracting regions of interest from biological images with convolutional sparse block coding.
328,328,Alessandro Perina,Male,Microsoft Research,Andrzej Truski,Male,Microsoft Research,Documents as multiple overlapping windows into grids of counts.
329,329,Boqing Gong,Male,University of Southern California (USC),Fei Sha,Male,University of Southern California (USC),Reshaping Visual Datasets for Domain Adaptation.
330,330,Matteo Pirotta,Male,Politecnico di Milano,Luca Bascetta,Male,Politecnico di Milano,Adaptive Step-Size for Policy Gradient Methods.
331,331,Sheeraz Ahmad,Male,UC San Diego,Angela Yu,Female,UC San Diego,Context-sensitive active sensing in humans.
332,332,Mahdi Milani Fard,Male,McGill University,Doina Precup,Female,McGill University / Mila / DeepMind Montreal,Bellman Error Based Feature Generation using Random Projections on Sparse Spaces.
333,333,Mohammad Amin Sadeghi,Male,University of Illinois at Urbana-Champaign,David Forsyth,Male,University of Illinois at Urbana-Champaign,Fast Template Evaluation with Vector Quantization.
334,334,Stefan Mathe,Male,University of Toronto,Cristian Sminchisescu,Male,Google Research,Action from Still Image Dataset and Inverse Optimal Control to Learn Task Specific Visual Scanpaths.
335,335,Liam MacDermed,Male,Google,Charles Isbell,Male,Georgia Tech,Point Based Value Iteration with Optimal Belief Compression for Dec-POMDPs.
336,336,Karen Simonyan,Male,Google DeepMind,Andrew Zisserman,Male,DeepMind & University of Oxford,Deep Fisher Networks for Large-Scale Image Classification.
337,337,Marcelo Fiori,Male,"Universidad de la República, Uruguay",Guillermo Sapiro,Male,Duke University,Robust Multimodal Graph Matching: Sparse Coding Meets Graph Matching.
338,338,Sergey Levine,Male,UC Berkeley,Vladlen Koltun,Male,Adobe Research,Variational Policy Search via Trajectory Optimization.
339,339,Michiel Hermans,Male,Ghent University,Benjamin Schrauwen,Male,Ghent University,Training and Analysing Deep Recurrent Neural Networks.
340,340,Prashanth L.A.,Male,INRIA,Mohammad Ghavamzadeh,Male,Facebook AI Research,Actor-Critic Algorithms for Risk-Sensitive MDPs.
341,341,Jamie Shotton,Male,Microsoft Research,Antonio Criminisi,Male,Microsoft Research,Decision Jungles: Compact and Rich Models for Classification.
342,342,Nima Taghipour,Male,KU Leuven,Hendrik Blockeel,Male,KU Leuven,First-order Decomposition Trees.
343,343,Beomjoon Kim,Male,McGill University,Doina Precup,Female,McGill University / Mila / DeepMind Montreal,Learning from Limited Demonstrations.
344,344,Adhiraj Somani,Male,NUS,Wee Sun Lee,Male,National University of Singapore,DESPOT: Online POMDP Planning with Regularization.
345,345,Leonidas Lefakis,Male,EPFL/Idiap,François Fleuret,Male,University of Geneva,Reservoir Boosting : Between Online and Offline Ensemble Learning.
346,346,Wojciech Samek,Male,TU Berlin,Motoaki Kawanabe,Male,ATR,Robust Spatial Filtering with Beta Divergence.
347,347,Christian Szegedy,Male,Google,Dumitru Erhan,Male,Google,Deep Neural Networks for Object Detection.
348,348,Qianli Liao,Male,Massachusetts Institute of Technology,Tomaso Poggio,Male,Massachusetts Institute of Technology,Learning invariant representations and applications to face verification.
349,349,Carlos J Becker,Male,EPFL,Pascal Fua,Male,"EPFL, Switzerland",Non-Linear Domain Adaptation with Boosting.
350,350,Ashesh Jain,Male,Lyft,Ashutosh Saxena,Male,Cornell University,Learning Trajectory Preferences for  Manipulators via Iterative Improvement.
351,351,Vibhav Vineet,Male,Oxford Brookes University,Philip Torr,Male,University of Oxford,"Higher Order Priors for Joint Intrinsic Image, Objects, and Attributes Estimation."
352,352,Aswin Raghavan,Male,Oregon State University,Prasad Tadepalli,Male,Oregon State University,Symbolic Opportunistic Policy Iteration for Factored-Action MDPs.
353,353,Siwei Lyu,Male,SUNY at Albany,Xin Wang,Male,SUNY at Albany,On Algorithms for Sparse Multi-factor NMF.
354,354,Jing Xiang,Male,CMU,Seyoung Kim,Male,CMU,A* Lasso for Learning a Sparse Bayesian Network Structure for Continuous Variables.
355,355,Nataliya Shapovalova,Female,Simon Fraser University,Greg Mori,Male,Borealis AI,Action is in the Eye of the Beholder: Eye-gaze Driven Model for Spatio-Temporal Action Localization.
356,356,Daniel Bartz,Male,TU Berlin,Klaus-Robert Müller,Male,TU Berlin,Generalizing Analytic Shrinkage for Arbitrary Covariance Structures.
357,357,Dan Rosenbaum,Male,The Hebrew University,Yair Weiss,Male,Hebrew University,Learning the Local Statistics of Optical Flow.
358,358,Shiau-Hong Lim,Male,National University of Singapore,Shie Mannor,Male,Technion,Reinforcement Learning in Robust Markov Decision Processes.
359,359,Philip Thomas,Male,University of Massachusetts Amherst,Sridhar Mahadevan,Male,UMass Amherst,Projected Natural Actor-Critic.
