,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
807,2018,Aryan Mokhtari,Amin Karbasi,ICML,Decentralized Submodular Maximization - Bridging Discrete and Continuous Settings.,3,http://proceedings.mlr.press/v80/mokhtari18a.html,https://dblp.org/rec/conf/icml/MokhtariHK18
808,2018,Thomas Moreau,Nicolas Vayatis,ICML,DICOD - Distributed Convolutional Coordinate Descent for Convolutional Sparse Coding.,3,http://proceedings.mlr.press/v80/moreau18a.html,https://dblp.org/rec/conf/icml/MoreauOV18
809,2018,Marine Le Morvan,Jean-Philippe Vert,ICML,WHInter - A Working set algorithm for High-dimensional sparse second order Interaction models.,2,http://proceedings.mlr.press/v80/morvan18a.html,https://dblp.org/rec/conf/icml/MorvanV18
810,2018,Wenlong Mou,Liwei Wang 0001,ICML,"Dropout Training, Data-dependent Regularization, and Generalization Bounds.",4,http://proceedings.mlr.press/v80/mou18a.html,https://dblp.org/rec/conf/icml/MouZGW18
811,2018,Lorenz K. Müller,Giacomo Indiveri,ICML,Kernelized Synaptic Weight Matrices.,3,http://proceedings.mlr.press/v80/muller18a.html,https://dblp.org/rec/conf/icml/MullerMI18
812,2018,Tsendsuren Munkhdalai,Adam Trischler,ICML,Rapid Adaptation with Conditionally Shifted Neurons.,4,http://proceedings.mlr.press/v80/munkhdalai18a.html,https://dblp.org/rec/conf/icml/MunkhdalaiYMT18
813,2018,Stephen Mussmann,Percy Liang,ICML,On the Relationship between Data Efficiency and Error for Uncertainty Sampling.,2,http://proceedings.mlr.press/v80/mussmann18a.html,https://dblp.org/rec/conf/icml/MussmannL18
814,2018,Eliya Nachmani,Lior Wolf,ICML,Fitting New Speakers Based on a Short Untranscribed Sample.,4,http://proceedings.mlr.press/v80/nachmani18a.html,https://dblp.org/rec/conf/icml/NachmaniPTW18
815,2018,Ofir Nachum,Dale Schuurmans,ICML,Smoothed Action Value Functions for Learning Gaussian Policies.,4,http://proceedings.mlr.press/v80/nachum18a.html,https://dblp.org/rec/conf/icml/Nachum0TS18
816,2018,Praneeth Narayanamurthy,Namrata Vaswani,ICML,Nearly Optimal Robust Subspace Tracking.,2,http://proceedings.mlr.press/v80/narayanamurthy18a.html,https://dblp.org/rec/conf/icml/NarayanamurthyV18
817,2018,Michael Natole,Siwei Lyu,ICML,Stochastic Proximal Algorithms for AUC Maximization.,3,http://proceedings.mlr.press/v80/natole18a.html,https://dblp.org/rec/conf/icml/NatoleYL18
818,2018,Seth Neel,Aaron Roth 0001,ICML,Mitigating Bias in Adaptive Data Gathering via Differential Privacy.,2,http://proceedings.mlr.press/v80/neel18a.html,https://dblp.org/rec/conf/icml/NeelR18
819,2018,Quynh Nguyen 0001,Matthias Hein 0001,ICML,Optimization Landscape and Expressivity of Deep CNNs.,2,http://proceedings.mlr.press/v80/nguyen18a.html,https://dblp.org/rec/conf/icml/Nguyen018
820,2018,Quynh Nguyen 0001,Matthias Hein 0001,ICML,Neural Networks Should Be Wide Enough to Learn Disconnected Decision Regions.,3,http://proceedings.mlr.press/v80/nguyen18b.html,https://dblp.org/rec/conf/icml/NguyenM018
821,2018,Lam M. Nguyen,Martin Takác,ICML,SGD and Hogwild! Convergence Without the Bounded Gradients Assumption.,6,http://proceedings.mlr.press/v80/nguyen18c.html,https://dblp.org/rec/conf/icml/NguyenNDRST18
822,2018,Phuc Xuan Nguyen,Charless C. Fowlkes,ICML,Active Testing - An Efficient and Robust Framework for Estimating Accuracy.,3,http://proceedings.mlr.press/v80/nguyen18d.html,https://dblp.org/rec/conf/icml/NguyenRF18
823,2018,Thanh V. Nguyen,Chinmay Hegde,ICML,On Learning Sparsely Used Dictionaries from Incomplete Samples.,3,http://proceedings.mlr.press/v80/nguyen18e.html,https://dblp.org/rec/conf/icml/NguyenSH18
824,2018,Maximilian Nickel,Douwe Kiela,ICML,Learning Continuous Hierarchies in the Lorentz Model of Hyperbolic Geometry.,2,http://proceedings.mlr.press/v80/nickel18a.html,https://dblp.org/rec/conf/icml/NickelK18
825,2018,Hannes Nickisch,Alexander Grigorevskiy,ICML,State Space Gaussian Processes with Non-Gaussian Likelihood.,3,http://proceedings.mlr.press/v80/nickisch18a.html,https://dblp.org/rec/conf/icml/NickischSG18
826,2018,Vlad Niculae,Claire Cardie,ICML,SparseMAP - Differentiable Sparse Structured Inference.,4,http://proceedings.mlr.press/v80/niculae18a.html,https://dblp.org/rec/conf/icml/NiculaeMBC18
827,2018,Weili Nie,Ankit Patel,ICML,A Theoretical Explanation for Perplexing Behaviors of Backpropagation-based Visualizations.,3,http://proceedings.mlr.press/v80/nie18a.html,https://dblp.org/rec/conf/icml/NieZP18
828,2018,Atsushi Nitanda,Taiji Suzuki,ICML,Functional Gradient Boosting based on Residual Network Perception.,2,http://proceedings.mlr.press/v80/nitanda18a.html,https://dblp.org/rec/conf/icml/NitandaS18
829,2018,Ashkan Norouzi-Fard,Ola Svensson,ICML,Beyond 1/2-Approximation for Submodular Maximization on Massive Data Streams.,6,http://proceedings.mlr.press/v80/norouzi-fard18a.html,https://dblp.org/rec/conf/icml/Norouzi-FardTMZ18
830,2018,Brendan O'Donoghue,Volodymyr Mnih,ICML,The Uncertainty Bellman Equation and Exploration.,4,http://proceedings.mlr.press/v80/o-donoghue18a.html,https://dblp.org/rec/conf/icml/ODonoghueOMM18
831,2018,Augustus Odena,Ian J. Goodfellow,ICML,Is Generator Conditioning Causally Related to GAN Performance?,7,http://proceedings.mlr.press/v80/odena18a.html,https://dblp.org/rec/conf/icml/OdenaBOBORG18
832,2018,Dino Oglic,Thomas Gärtner 0001,ICML,Learning in Reproducing Kernel Krein Spaces.,2,http://proceedings.mlr.press/v80/oglic18a.html,https://dblp.org/rec/conf/icml/OglicG18
833,2018,Junhyuk Oh,Honglak Lee,ICML,Self-Imitation Learning.,4,http://proceedings.mlr.press/v80/oh18b.html,https://dblp.org/rec/conf/icml/OhGSL18
834,2018,ChangYong Oh,Max Welling,ICML,BOCK - Bayesian Optimization with Cylindrical Kernels.,3,http://proceedings.mlr.press/v80/oh18a.html,https://dblp.org/rec/conf/icml/OhGW18
835,2018,Akifumi Okuno,Hidetoshi Shimodaira,ICML,A probabilistic framework for multi-view feature learning with many-to-many associations via neural networks.,3,http://proceedings.mlr.press/v80/okuno18a.html,https://dblp.org/rec/conf/icml/OkunoHS18
836,2018,Junier B. Oliva,Jeff Schneider 0001,ICML,Transformation Autoregressive Networks.,7,http://proceedings.mlr.press/v80/oliva18a.html,https://dblp.org/rec/conf/icml/OlivaDZPSXS18
837,2018,Simon Olofsson,Ruth Misener,ICML,Design of Experiments for Model Discrimination Hybridising Analytical and Data-Driven Approaches.,3,http://proceedings.mlr.press/v80/olofsson18a.html,https://dblp.org/rec/conf/icml/OlofssonDM18
838,2018,Aäron van den Oord,Demis Hassabis,ICML,Parallel WaveNet - Fast High-Fidelity Speech Synthesis.,22,http://proceedings.mlr.press/v80/oord18a.html,https://dblp.org/rec/conf/icml/OordLBSVKDLCSCG18
839,2018,Muhammad Osama,Thomas B. Schön,ICML,Learning Localized Spatio-Temporal Models From Streaming Data.,3,http://proceedings.mlr.press/v80/osama18a.html,https://dblp.org/rec/conf/icml/OsamaZS18
840,2018,Georg Ostrovski,Rémi Munos,ICML,Autoregressive Quantile Networks for Generative Modeling.,3,http://proceedings.mlr.press/v80/ostrovski18a.html,https://dblp.org/rec/conf/icml/OstrovskiDM18
841,2018,Dmitrii Ostrovskii,Zaïd Harchaoui,ICML,Efficient First-Order Algorithms for Adaptive Signal Denoising.,2,http://proceedings.mlr.press/v80/ostrovskii18a.html,https://dblp.org/rec/conf/icml/OstrovskiiH18
842,2018,Myle Ott,Marc'Aurelio Ranzato,ICML,Analyzing Uncertainty in Neural Machine Translation.,4,http://proceedings.mlr.press/v80/ott18a.html,https://dblp.org/rec/conf/icml/OttAGR18
843,2018,Samet Oymak,Samet Oymak,ICML,Learning Compact Neural Networks with Regularization.,1,http://proceedings.mlr.press/v80/oymak18a.html,https://dblp.org/rec/conf/icml/Oymak18
844,2018,Benjamin Paaßen,Barbara Hammer,ICML,Tree Edit Distance Learning via Adaptive Symbol Embeddings.,4,http://proceedings.mlr.press/v80/paassen18a.html,https://dblp.org/rec/conf/icml/PaassenGMH18
845,2018,Yangchen Pan,Daniel Nikovski,ICML,Reinforcement Learning with Function-Valued Action Spaces for Partial Differential Equation Control.,6,http://proceedings.mlr.press/v80/pan18a.html,https://dblp.org/rec/conf/icml/PanFWNGN18
846,2018,Xingyuan Pan,Vivek Srikumar,ICML,Learning to Speed Up Structured Output Prediction.,2,http://proceedings.mlr.press/v80/pan18b.html,https://dblp.org/rec/conf/icml/PanS18
847,2018,Xudong Pan,Daizong Ding,ICML,Theoretical Analysis of Image-to-Image Translation with Adversarial Learning.,3,http://proceedings.mlr.press/v80/pan18c.html,https://dblp.org/rec/conf/icml/PanZD18
848,2018,Tianyu Pang,Jun Zhu 0001,ICML,Max-Mahalanobis Linear Discriminant Analysis Networks.,3,http://proceedings.mlr.press/v80/pang18a.html,https://dblp.org/rec/conf/icml/PangDZ18
849,2018,Matteo Papini,Marcello Restelli,ICML,Stochastic Variance-Reduced Policy Gradient.,5,http://proceedings.mlr.press/v80/papini18a.html,https://dblp.org/rec/conf/icml/PapiniBCPR18
850,2018,Giambattista Parascandolo,Bernhard Schölkopf,ICML,Learning Independent Causal Mechanisms.,4,http://proceedings.mlr.press/v80/parascandolo18a.html,https://dblp.org/rec/conf/icml/ParascandoloKRS18
851,2018,Fabio Pardo,Petar Kormushev,ICML,Time Limits in Reinforcement Learning.,4,http://proceedings.mlr.press/v80/pardo18a.html,https://dblp.org/rec/conf/icml/PardoTLK18
852,2018,Niki Parmar,Dustin Tran,ICML,Image Transformer.,7,http://proceedings.mlr.press/v80/parmar18a.html,https://dblp.org/rec/conf/icml/ParmarVUKSKT18
853,2018,Paavo Parmas,Kenji Doya,ICML,PIPPS - Flexible Model-Based Policy Search Robust to the Curse of Chaos.,4,http://proceedings.mlr.press/v80/parmas18a.html,https://dblp.org/rec/conf/icml/ParmasR0D18
854,2018,Tim Pearce,Andy Neely,ICML,"High-Quality Prediction Intervals for Deep Learning - A Distribution-Free, Ensembled Approach.",4,http://proceedings.mlr.press/v80/pearce18a.html,https://dblp.org/rec/conf/icml/PearceBZN18
855,2018,Fabian Pedregosa,Gauthier Gidel,ICML,Adaptive Three Operator Splitting.,2,http://proceedings.mlr.press/v80/pedregosa18a.html,https://dblp.org/rec/conf/icml/PedregosaG18
856,2018,Hieu Pham,Jeff Dean,ICML,Efficient Neural Architecture Search via Parameter Sharing.,5,http://proceedings.mlr.press/v80/pham18a.html,https://dblp.org/rec/conf/icml/PhamGZLD18
857,2018,Ciara Pike-Burke,Steffen Grünewälder,ICML,"Bandits with Delayed, Aggregated Anonymous Feedback.",4,http://proceedings.mlr.press/v80/pike-burke18a.html,https://dblp.org/rec/conf/icml/Pike-Burke0SG18
858,2018,Geoff Pleiss,Andrew Gordon Wilson,ICML,Constant-Time Predictive Distributions for Gaussian Processes.,4,http://proceedings.mlr.press/v80/pleiss18a.html,https://dblp.org/rec/conf/icml/PleissGWW18
859,2018,Clarice Poon,Carola-Bibiane Schoenlieb,ICML,Local Convergence Properties of SAGA/Prox-SVRG and Acceleration.,3,http://proceedings.mlr.press/v80/poon18a.html,https://dblp.org/rec/conf/icml/PoonLS18
860,2018,Guillaume Pouliot,Guillaume Pouliot,ICML,Equivalence of Multicategory SVM and Simplex Cone SVM - Fast Computations and Statistical Theory.,1,http://proceedings.mlr.press/v80/pouliot18a.html,https://dblp.org/rec/conf/icml/Pouliot18
861,2018,Arnu Pretorius,Herman Kamper,ICML,Learning Dynamics of Linear Denoising Autoencoders.,3,http://proceedings.mlr.press/v80/pretorius18a.html,https://dblp.org/rec/conf/icml/PretoriusKK18
862,2018,Yunchen Pu,Lawrence Carin,ICML,JointGAN - Multi-Domain Joint Distribution Learning with Generative Adversarial Nets.,8,http://proceedings.mlr.press/v80/pu18a.html,https://dblp.org/rec/conf/icml/PuDGWWZHC18
863,2018,Yewen Pu,Leslie Pack Kaelbling,ICML,Selecting Representative Examples for Program Synthesis.,4,http://proceedings.mlr.press/v80/pu18b.html,https://dblp.org/rec/conf/icml/PuMSK18
864,2018,Siyuan Qi,Song-Chun Zhu,ICML,Generalized Earley Parser - Bridging Symbolic Grammars and Sequence Data for Future Prediction.,3,http://proceedings.mlr.press/v80/qi18a.html,https://dblp.org/rec/conf/icml/QiJZ18
865,2018,Mingda Qiao,Mingda Qiao,ICML,Do Outliers Ruin Collaboration?,1,http://proceedings.mlr.press/v80/qiao18a.html,https://dblp.org/rec/conf/icml/Qiao18
866,2018,Siyuan Qiao,Alan L. Yuille,ICML,Gradually Updated Neural Networks for Large-Scale Image Recognition.,5,http://proceedings.mlr.press/v80/qiao18b.html,https://dblp.org/rec/conf/icml/QiaoZ0WY18
867,2018,Qiang Qiu,Guillermo Sapiro,ICML,DCFNet - Deep Neural Network with Decomposed Convolutional Filters.,4,http://proceedings.mlr.press/v80/qiu18a.html,https://dblp.org/rec/conf/icml/QiuCCS18
868,2018,Chao Qu,Huan Xu,ICML,Non-convex Conditional Gradient Sliding.,3,http://proceedings.mlr.press/v80/qu18a.html,https://dblp.org/rec/conf/icml/QuLX18
869,2018,Neil C. Rabinowitz,Matthew Botvinick,ICML,Machine Theory of Mind.,6,http://proceedings.mlr.press/v80/rabinowitz18a.html,https://dblp.org/rec/conf/icml/RabinowitzPSZEB18
870,2018,Jack W. Rae,Timothy P. Lillicrap,ICML,Fast Parametric Learning with Activation Memorization.,4,http://proceedings.mlr.press/v80/rae18a.html,https://dblp.org/rec/conf/icml/RaeDDL18
871,2018,Maithra Raghu,Jon M. Kleinberg,ICML,Can Deep Reinforcement Learning Solve Erdos-Selfridge-Spencer Games?,6,http://proceedings.mlr.press/v80/raghu18a.html,https://dblp.org/rec/conf/icml/RaghuIAKLK18
872,2018,Hugo Raguet,Loïc Landrieu,ICML,Cut-Pursuit Algorithm for Regularizing Nonsmooth Functionals with Graph Total Variation.,2,http://proceedings.mlr.press/v80/raguet18a.html,https://dblp.org/rec/conf/icml/RaguetL18
873,2018,Roberta Raileanu,Rob Fergus,ICML,Modeling Others using Oneself in Multi-Agent Reinforcement Learning.,4,http://proceedings.mlr.press/v80/raileanu18a.html,https://dblp.org/rec/conf/icml/RaileanuDSF18
874,2018,Tom Rainforth,Andrew Warrington,ICML,On Nesting Monte Carlo Estimators.,4,http://proceedings.mlr.press/v80/rainforth18a.html,https://dblp.org/rec/conf/icml/RainforthCYW18
875,2018,Tom Rainforth,Yee Whye Teh,ICML,Tighter Variational Bounds are Not Necessarily Better.,7,http://proceedings.mlr.press/v80/rainforth18b.html,https://dblp.org/rec/conf/icml/RainforthKLMIWT18
876,2018,Aaditya Ramdas,Michael I. Jordan,ICML,SAFFRON - an Adaptive Algorithm for Online Control of the False Discovery Rate.,4,http://proceedings.mlr.press/v80/ramdas18a.html,https://dblp.org/rec/conf/icml/RamdasZWJ18
877,2018,Tabish Rashid,Shimon Whiteson,ICML,QMIX - Monotonic Value Function Factorisation for Deep Multi-Agent Reinforcement Learning.,6,http://proceedings.mlr.press/v80/rashid18a.html,https://dblp.org/rec/conf/icml/RashidSWFFW18
878,2018,Netanel Raviv,Itzhak Tamo,ICML,Gradient Coding from Cyclic MDS Codes and Expander Graphs.,4,http://proceedings.mlr.press/v80/raviv18a.html,https://dblp.org/rec/conf/icml/RavivTDT18
879,2018,Suman V. Ravuri,Oriol Vinyals,ICML,Learning Implicit Generative Models with the Method of Learned Moments.,4,http://proceedings.mlr.press/v80/ravuri18a.html,https://dblp.org/rec/conf/icml/RavuriMRV18
880,2018,Brandon Reagen,David Brooks 0001,ICML,Weightless - Lossy weight encoding for deep neural network compression.,7,http://proceedings.mlr.press/v80/reagan18a.html,https://dblp.org/rec/conf/icml/ReagenGAMRWB18
881,2018,Mengye Ren,Raquel Urtasun,ICML,Learning to Reweight Examples for Robust Deep Learning.,4,http://proceedings.mlr.press/v80/ren18a.html,https://dblp.org/rec/conf/icml/RenZYU18
882,2018,Martin A. Riedmiller,Jost Tobias Springenberg,ICML,Learning by Playing Solving Sparse Reward Tasks from Scratch.,9,http://proceedings.mlr.press/v80/riedmiller18a.html,https://dblp.org/rec/conf/icml/RiedmillerHLNDW18
883,2018,Samuel Ritter,Matthew Botvinick,ICML,"Been There, Done That - Meta-Learning with Episodic Recall.",7,http://proceedings.mlr.press/v80/ritter18a.html,https://dblp.org/rec/conf/icml/RitterWKJBPB18
884,2018,Adam Roberts,Douglas Eck,ICML,A Hierarchical Latent Vector Model for Learning Long-Term Structure in Music.,5,http://proceedings.mlr.press/v80/roberts18a.html,https://dblp.org/rec/conf/icml/RobertsERHE18
885,2018,Nir Rosenfeld,Yaron Singer,ICML,Learning to Optimize Combinatorial Functions.,4,http://proceedings.mlr.press/v80/rosenfeld18a.html,https://dblp.org/rec/conf/icml/RosenfeldBGS18
886,2018,Bin Xin Ru,Michael A. Osborne,ICML,Fast Information-theoretic Bayesian Optimisation.,4,http://proceedings.mlr.press/v80/ru18a.html,https://dblp.org/rec/conf/icml/RuMGO18
887,2018,Lukas Ruff,Marius Kloft,ICML,Deep One-Class Classification.,8,http://proceedings.mlr.press/v80/ruff18a.html,https://dblp.org/rec/conf/icml/RuffGDSVBMK18
888,2018,Francisco J. R. Ruiz,David M. Blei,ICML,Augment and Reduce - Stochastic Inference for Large Categorical Distributions.,4,http://proceedings.mlr.press/v80/ruiz18a.html,https://dblp.org/rec/conf/icml/RuizTDB18
889,2018,Tammo Rukat,Christopher Yau,ICML,Probabilistic Boolean Tensor Decomposition.,3,http://proceedings.mlr.press/v80/rukat18a.html,https://dblp.org/rec/conf/icml/RukatHY18
890,2018,Thomas Ryder,Dennis Prangle,ICML,Black-Box Variational Inference for Stochastic Differential Equations.,4,http://proceedings.mlr.press/v80/ryder18a.html,https://dblp.org/rec/conf/icml/RyderGMP18
891,2018,Christopher De Sa,Wing Wong,ICML,Minibatch Gibbs Sampling on Large Graphical Models.,3,http://proceedings.mlr.press/v80/de-sa18a.html,https://dblp.org/rec/conf/icml/SaCW18
892,2018,Itay Safran,Ohad Shamir,ICML,Spurious Local Minima are Common in Two-Layer ReLU Neural Networks.,2,http://proceedings.mlr.press/v80/safran18a.html,https://dblp.org/rec/conf/icml/SafranS18
893,2018,Subham S. Sahoo,Georg Martius,ICML,Learning Equations for Extrapolation and Control.,3,http://proceedings.mlr.press/v80/sahoo18a.html,https://dblp.org/rec/conf/icml/SahooLM18
894,2018,Mehdi S. M. Sajjadi,Bernhard Schölkopf,ICML,Tempered Adversarial Networks.,4,http://proceedings.mlr.press/v80/sajjadi18a.html,https://dblp.org/rec/conf/icml/SajjadiPMS18
895,2018,Frederic Sala,Christopher Ré,ICML,Representation Tradeoffs for Hyperbolic Embeddings.,4,http://proceedings.mlr.press/v80/sala18a.html,https://dblp.org/rec/conf/icml/SalaSGR18
896,2018,Alvaro Sanchez-Gonzalez,Peter W. Battaglia,ICML,Graph Networks as Learnable Physics Engines for Inference and Control.,7,http://proceedings.mlr.press/v80/sanchez-gonzalez18a.html,https://dblp.org/rec/conf/icml/Sanchez-Gonzalez18
897,2018,Adam Santoro,Timothy P. Lillicrap,ICML,Measuring abstract reasoning in neural networks.,5,http://proceedings.mlr.press/v80/santoro18a.html,https://dblp.org/rec/conf/icml/SantoroHBML18
898,2018,Shibani Santurkar,Aleksander Madry,ICML,A Classification-Based Study of Covariate Shift in GAN Distributions.,3,http://proceedings.mlr.press/v80/santurkar18a.html,https://dblp.org/rec/conf/icml/SanturkarSM18
899,2018,Amartya Sanyal,Varun Kanade,ICML,TAPAS - Tricks to Accelerate (encrypted) Prediction As a Service.,4,http://proceedings.mlr.press/v80/sanyal18a.html,https://dblp.org/rec/conf/icml/SanyalKGK18
900,2018,Jonathan Scarlett,Jonathan Scarlett,ICML,Tight Regret Bounds for Bayesian Optimization in One Dimension.,1,http://proceedings.mlr.press/v80/scarlett18a.html,https://dblp.org/rec/conf/icml/Scarlett18
901,2018,Sven Schmit,Ramesh Johari,ICML,Learning with Abandonment.,2,http://proceedings.mlr.press/v80/schmit18a.html,https://dblp.org/rec/conf/icml/SchmitJ18
902,2018,Patrick Schwab,Walter Karlen,ICML,Not to Cry Wolf - Distantly Supervised Multitask Learning in Critical Care.,6,http://proceedings.mlr.press/v80/schwab18a.html,https://dblp.org/rec/conf/icml/SchwabKMMSK18
903,2018,Jonathan Schwarz,Raia Hadsell,ICML,Progress & Compress - A scalable framework for continual learning.,7,http://proceedings.mlr.press/v80/schwarz18a.html,https://dblp.org/rec/conf/icml/Schwarz0LGTPH18
904,2018,Rajat Sen,Sanjay Shakkottai,ICML,Multi-Fidelity Black-Box Optimization with Hierarchical Partitions.,3,http://proceedings.mlr.press/v80/sen18a.html,https://dblp.org/rec/conf/icml/SenKS18
905,2018,Joan Serrà,Alexandros Karatzoglou,ICML,Overcoming Catastrophic Forgetting with Hard Attention to the Task.,4,http://proceedings.mlr.press/v80/serra18a.html,https://dblp.org/rec/conf/icml/SerraSMK18
906,2018,Thiago Serra,Srikumar Ramalingam,ICML,Bounding and Counting Linear Regions of Deep Neural Networks.,3,http://proceedings.mlr.press/v80/serra18b.html,https://dblp.org/rec/conf/icml/SerraTR18
907,2018,Calvin Seward,Sepp Hochreiter,ICML,First Order Generative Adversarial Networks.,5,http://proceedings.mlr.press/v80/seward18a.html,https://dblp.org/rec/conf/icml/SewardUBJH18
908,2018,Boris Sharchilev,Maarten de Rijke,ICML,Finding Influential Training Samples for Gradient Boosted Decision Trees.,4,http://proceedings.mlr.press/v80/sharchilev18a.html,https://dblp.org/rec/conf/icml/SharchilevUSR18
909,2018,Charu Sharma,Manohar Kaul,ICML,Solving Partial Assignment Problems using Random Clique Complexes.,3,http://proceedings.mlr.press/v80/sharma18a.html,https://dblp.org/rec/conf/icml/SharmaNK18
910,2018,Noam Shazeer,Mitchell Stern,ICML,Adafactor - Adaptive Learning Rates with Sublinear Memory Cost.,2,http://proceedings.mlr.press/v80/shazeer18a.html,https://dblp.org/rec/conf/icml/ShazeerS18
911,2018,Or Sheffet,Or Sheffet,ICML,Locally Private Hypothesis Testing.,1,http://proceedings.mlr.press/v80/sheffet18a.html,https://dblp.org/rec/conf/icml/Sheffet18
912,2018,Daniel Sheldon,Debora Sujono,ICML,Learning in Integer Latent Variable Models with Nested Automatic Differentiation.,3,http://proceedings.mlr.press/v80/sheldon18a.html,https://dblp.org/rec/conf/icml/SheldonWS18
913,2018,Zebang Shen,Hui Qian,ICML,Towards More Efficient Stochastic Decentralized Learning - Faster Convergence and Sparse Communication.,5,http://proceedings.mlr.press/v80/shen18a.html,https://dblp.org/rec/conf/icml/ShenMZZQ18
914,2018,Li Shen,Tong Zhang 0001,ICML,An Algorithmic Framework of Variable Metric Over-Relaxed Hybrid Proximal Extra-Gradient Method.,5,http://proceedings.mlr.press/v80/shen18b.html,https://dblp.org/rec/conf/icml/ShenSWLZ18
915,2018,Jiaxin Shi,Jun Zhu 0001,ICML,A Spectral Approach to Gradient Estimation for Implicit Distributions.,3,http://proceedings.mlr.press/v80/shi18a.html,https://dblp.org/rec/conf/icml/ShiS018
916,2018,Kyriacos Shiarlis,Ingmar Posner,ICML,TACO - Learning Task Decomposition via Temporal Alignment for Control.,5,http://proceedings.mlr.press/v80/shiarlis18a.html,https://dblp.org/rec/conf/icml/ShiarlisWSWP18
917,2018,Wissam Siblini,Pascale Kuntz,ICML,"CRAFTML, an Efficient Clustering-based Random Forest for Extreme Multi-label Learning.",3,http://proceedings.mlr.press/v80/siblini18a.html,https://dblp.org/rec/conf/icml/SibliniMK18
918,2018,Umut Simsekli,Gaël Richard,ICML,Asynchronous Stochastic Quasi-Newton MCMC for Non-Convex Optimization.,5,http://proceedings.mlr.press/v80/simsekli18a.html,https://dblp.org/rec/conf/icml/SimsekliYNCR18
919,2018,Kaushik Sinha,Kaushik Sinha,ICML,K-means clustering using random matrix sparsification.,1,http://proceedings.mlr.press/v80/sinha18a.html,https://dblp.org/rec/conf/icml/Sinha18
920,2018,R. J. Skerry-Ryan,Rif A. Saurous,ICML,Towards End-to-End Prosody Transfer for Expressive Speech Synthesis with Tacotron.,9,http://proceedings.mlr.press/v80/skerry-ryan18a.html,https://dblp.org/rec/conf/icml/Skerry-RyanBXWS18
921,2018,Matthew Smith,Joelle Pineau,ICML,An Inference-Based Policy Gradient Method for Learning Options.,3,http://proceedings.mlr.press/v80/smith18a.html,https://dblp.org/rec/conf/icml/SmithHP18
922,2018,Yang Song 0011,Stefano Ermon,ICML,Accelerating Natural Gradient with Higher-Order Invariance.,3,http://proceedings.mlr.press/v80/song18a.html,https://dblp.org/rec/conf/icml/SongSE18
923,2018,Suraj Srinivas,François Fleuret,ICML,Knowledge Transfer with Jacobian Matching.,2,http://proceedings.mlr.press/v80/srinivas18a.html,https://dblp.org/rec/conf/icml/SrinivasF18
924,2018,Aravind Srinivas,Chelsea Finn,ICML,Universal Planning Networks - Learning Generalizable Representations for Visuomotor Control.,5,http://proceedings.mlr.press/v80/srinivas18b.html,https://dblp.org/rec/conf/icml/SrinivasJALF18
925,2018,Mario Srouji,Ruslan Salakhutdinov,ICML,Structured Control Nets for Deep Reinforcement Learning.,3,http://proceedings.mlr.press/v80/srouji18a.html,https://dblp.org/rec/conf/icml/SroujiZS18
926,2018,Matthew Streeter,Matthew Streeter,ICML,Approximation Algorithms for Cascading Prediction Models.,1,http://proceedings.mlr.press/v80/streeter18a.html,https://dblp.org/rec/conf/icml/Streeter18
927,2018,Bing Su 0001,Ying Wu,ICML,Learning Low-Dimensional Temporal Representations.,2,http://proceedings.mlr.press/v80/su18a.html,https://dblp.org/rec/conf/icml/SuW18
928,2018,Masanori Suganuma,Takayuki Okatani,ICML,Exploiting the Potential of Standard Convolutional Autoencoders for Image Restoration by Evolutionary Search.,3,http://proceedings.mlr.press/v80/suganuma18a.html,https://dblp.org/rec/conf/icml/SuganumaOO18
929,2018,Yanan Sui,Yisong Yue,ICML,Stagewise Safe Bayesian Optimization with Gaussian Processes.,4,http://proceedings.mlr.press/v80/sui18a.html,https://dblp.org/rec/conf/icml/SuiZBY18
930,2018,Shao-Hua Sun,Joseph J. Lim,ICML,Neural Program Synthesis from Diverse Demonstration Videos.,4,http://proceedings.mlr.press/v80/sun18a.html,https://dblp.org/rec/conf/icml/SunNSL18
931,2018,Ruoxi Sun,Liam Paninski,ICML,Scalable Approximate Bayesian Inference for Particle Tracking Data.,2,http://proceedings.mlr.press/v80/sun18b.html,https://dblp.org/rec/conf/icml/SunP18
932,2018,Qiang Sun,Tong Zhang 0001,ICML,Graphical Nonconvex Optimization via an Adaptive Convex Relaxation.,4,http://proceedings.mlr.press/v80/sun18c.html,https://dblp.org/rec/conf/icml/SunTLZ18
933,2018,Qingyun Sun,Stephen P. Boyd,ICML,Convolutional Imputation of Matrix Networks.,4,http://proceedings.mlr.press/v80/sun18d.html,https://dblp.org/rec/conf/icml/SunYDB18
934,2018,Shengyang Sun,Roger B. Grosse,ICML,Differentiable Compositional Kernel Learning for Gaussian Processes.,6,http://proceedings.mlr.press/v80/sun18e.html,https://dblp.org/rec/conf/icml/SunZWZLG18
935,2018,Erik Talvitie,Erik Talvitie,ICML,Learning the Reward Function for a Misspecified Model.,1,http://proceedings.mlr.press/v80/talvitie18a.html,https://dblp.org/rec/conf/icml/Talvitie18
936,2018,Hanlin Tang,Ji Liu 0002,ICML,D2 - Decentralized Training over Decentralized Data.,5,http://proceedings.mlr.press/v80/tang18a.html,https://dblp.org/rec/conf/icml/TangLYZL18
