,first-author,first-author-affiliation,last-author,last-author-affiliation,title
215,Liqun Chen,Duke University,Lawrence Carin,Duke,Variational Inference and Model Selection with Generalized Evidence Bounds
216,ALEXANDROS GEORGOGIANNIS,TECHNICAL UNIVERSITY OF CRETE,ALEXANDROS GEORGOGIANNIS,TECHNICAL UNIVERSITY OF CRETE,The Generalization Error of Dictionary Learning with Moreau Envelopes
217,Jiashun Jin,Carnegie Mellon University,Shengming Luo,CMU,Network Global Testing by Counting Graphlets
218,Richard Zhang,"University of California, Berkeley",Somayeh Sojoudi,"University of California, Berkeley",Large-Scale Sparse Inverse Covariance Estimation via Thresholding and Max-Det Matrix Completion
219,Travis Gibson,Harvard Medical School,Georg Gerber,Harvard Medical School,Robust and Scalable Models of Microbiome Dynamics
220,Xuhong LI,CNRS/UTC Heudiasyc,Franck Davoine,"CNRS, Université de technologie de Compiègne",Explicit Inductive Bias for Transfer Learning with Convolutional Networks
221,Zhao Chen,"Magic Leap, Inc",Andrew Rabinovich,"Magic Leap, Inc.",GradNorm: Gradient Normalization for Adaptive Loss Balancing in Deep Multitask Networks
222,Piotr Bojanowski,Facebook,Arthur Szlam,Facebook,Optimizing the Latent Space of Generative Networks
223,Morino Pan,Fudan University,Daizong Ding,Fudan University,Theoretical Analysis of Image-to-Image Translation with Adversarial Learning
224,Tuomas Haarnoja,UC Berkeley,Sergey Levine,Berkeley,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
225,Paavo Parmas,Okinawa Institute of Science and Technology Graduate University,Kenji Doya,Okinawa Institute of Science and Technology,PIPPS: Flexible Model-Based Policy Search Robust to the Curse of Chaos
226,Andreas Doerr,"Bosch Center for Artificial Intelligence, Max Planck Institute for Intelligent Systems",Sebastian Trimpe,Max Planck Institute for Intelligent Systems,Probabilistic Recurrent State-Space Models
227,Xiaoyu Lu,University of Oxford,Neil Lawrence,Amazon,Structured Variationally Auto-encoded Optimization
228,Sue Zheng,MIT,John Fisher,MIT,A Robust Approach to Sequential Information Theoretic Planning
229,Miles Lopes,"University of California, Davis",Michael Mahoney,UC Berkeley,Error Estimation for Randomized Least-Squares Algorithms via the Bootstrap
230,Zhengyuan Zhou,Stanford University,Li Fei-Fei,Stanford University,Distributed Asynchronous Optimization with Unbounded Delays: How Slow Can You Go?
231,Jiaxiang Wu,Tencent AI Lab,Tong Zhang,Tecent AI Lab,Error Compensated Quantized SGD and its Applications to Large-scale Distributed Optimization
232,Ahmed Douik,California Institute of technology,Babak Hassibi,Caltech,Low-Rank Riemannian Optimization on Positive Semidefinite Stochastic Matrices with Applications to Graph Clustering
233,Lukas Balles,Max Planck Institute for Intelligent Systems,Philipp Hennig,University of Tübingen,"Dissecting Adam: The Sign, Magnitude and Variance of Stochastic Gradients"
234,Thomas Dietterich,(organization),Zhitang Chen,Huawei Noah’s Ark Lab,Discovering and Removing Exogenous State Variables and Rewards for Reinforcement Learning
235,Matej Balog,University of Cambridge and MPI Tübingen,Bernhard Schölkopf,"MPI for Intelligent Systems Tübingen, Germany",Differentially Private Database Release via Kernel Mean Embeddings
236,Gail Weiss,Technion,Eran Yahav,Technion,Extracting Automata from Recurrent Neural Networks Using Queries and Counterexamples
237,Christian Walder,"Data61, the Australian National University",Dongwoo Kim,The Australian National University,Neural Dynamic Programming for Musical Self Similarity
238,Jiong Zhang,University of Texas at Austin,Inderjit Dhillon,UT Austin & Amazon,Learning long term dependencies via Fourier recurrent units
239,Mikolaj Binkowski,Imperial College London,Philippe Donnat,Hellebore Capital Limited,Autoregressive Convolutional Neural Networks for Asynchronous Time Series
240,Dane Corneil,EPFL,Johanni Brea,EPFL,Efficient Model-Based Deep Reinforcement Learning with Variational State Tabulation
241,Peter Jin,UC Berkeley,Sergey Levine,Berkeley,Regret Minimization for Partially Observable Deep Reinforcement Learning
242,Jiasen Yang,Purdue University,Jennifer Neville,Purdue University,Goodness-of-fit Testing for Discrete Distributions via Stein Discrepancy
243,Shinji Ito,NEC Corporation,Ryohei Fujimaki,-,Unbiased Objective Estimation in Predictive Optimization
244,Amirali Aghazadeh,Stanford University,Richard Baraniuk,OpenStax / Rice University,Ultra Large-Scale Feature Selection using Count-Sketches
245,Vladimir Braverman,Johns Hopkins University,Lin Yang,Princeton,"Matrix Norms in Data Streams: Faster, Multi-Pass and Row-Order"
246,Maithra Raghu,Google Brain / Cornell University,Jon Kleinberg,Cornell University,Can Deep Reinforcement Learning Solve Erdos-Selfridge-Spencer Games?
247,George Tucker,Google Brain,Sergey Levine,Berkeley,The Mirage of Action-Dependent Baselines in Reinforcement Learning
248,Zhibing Zhao,Rensselaer Polytechnic Institute,Lirong Xia,RPI,Composite Marginal Likelihood Methods for Random Utility Models
249,Adil El Mesaoudi-Paul,University of Paderborn,Robert Busa-Fekete,Yahoo Research,Ranking Distributions based on Noisy Sorting
250,Thomas Moreau,"CMLA, ENS Paris-Saclay",Nicolas Vayatis,"CMLA, ENS Paris Saclay",DICOD: Distributed Convolutional Coordinate Descent for Convolutional Sparse Coding
251,Zhihao Jia,Stanford University,Alex Aiken,Stanford University,Exploring Hidden Dimensions in Accelerating Convolutional Neural Networks
252,Jason Hartford,University of British Columbia,Siamak Ravanbakhsh,University of British Columbia,Deep Models of Interactions Across Sets
253,Noble Kennamer,"University of California, Irvine",University of California Francisco Javier Sanchez-Lopez,"University of California, Irvine",ContextNet: Deep learning for Star Galaxy Classification
254,Calvin Seward,Zalando Research,Sepp Hochreiter,Johannes Kepler University Linz,First Order Generative Adversarial Networks
255,Tianyu Pang,Tsinghua University,Jun Zhu,Tsinghua University,Max-Mahalanobis Linear Discriminant Analysis Networks
256,Asish Ghoshal,Purdue University,Jean Honorio,Purdue University,Learning Maximum-A-Posteriori Perturbation Models for Structured Prediction in Polynomial Time
257,Alexandre Garcia,Telecom Paristech,Florence d'Alche-Buc,"Télécom ParisTech, Université Paris-Saclay,Paris, France",Structured Output Learning with Abstention: Application to Accurate Opinion Prediction
258,Bo Dai,Georgia Institute of Technology,Le Song,Georgia Institute of Technology,SBEED: Convergent Reinforcement Learning with Nonlinear Function Approximation
259,Ofir Nachum,Google Brain,Dale Schuurmans,University of Alberta,Smoothed Action Value Functions for Learning Gaussian Policies
260,RJ Skerry-Ryan,"Google, Inc.",Rif Saurous,,Towards End-to-End Prosody Transfer for Expressive Speech Synthesis with Tacotron
261,Yuxuan Wang,Google,Rif Saurous,,"Style Tokens: Unsupervised Style Modeling, Control and Transfer in End-to-End Speech Synthesis"
262,Ahmed M. Alaa,UCLA,Mihaela van der Schaar,UCLA,AutoPrognosis: Automated Clinical Prognostic Modeling via Bayesian Optimization with Structured Kernel Learning
263,Amartya Sanyal,University of Oxford,Varun Kanade,University of Oxford,TAPAS: Tricks to Accelerate (encrypted) Prediction As a Service
264,Di Chen,Cornell University,Carla Gomes,Cornell University,End-to-End Learning for the Deep Multivariate Probit Model
265,Arthur Mensch,Inria Parietal,Mathieu Blondel,NTT,Differentiable Dynamic Programming for Structured Prediction and Attention
266,Junhong Lin,EPFL,Volkan Cevher,EPFL,Optimal Distributed Learning with Multi-pass Stochastic Gradient Methods
267,Dong Yin,UC Berkeley,Peter Bartlett,UC Berkeley,Byzantine-Robust Distributed Learning: Towards Optimal Statistical Rates
268,LIWEI WU,"University of California, Davis",University of California James Sharpnack,"University of California, Davis",SQL-Rank: A Listwise Approach to Collaborative Ranking
269,Minhao Cheng,UC Davis,Cho-Jui Hsieh,"University of California, Davis",Extreme Learning to Rank via Low Rank Assumption
270,Hanjun Dai,Georgia Tech,Le Song,Georgia Institute of Technology,Adversarial Attack on Graph Structured Data
271,Xi Wu,Google,Somesh Jha,"University of Wisconsin, Madison",Reinforcing Adversarial Robustness using Model Confidence Induced by Adversarial Training
272,Louis Filstroff,"CNRS, Toulouse",Cedric Fevotte,CNRS,Closed-form Marginal Likelihood in Gamma-Poisson Matrix Factorization
273,Ariel Jaffe,Weizmann Institute of Science,Yuval Kluger,Yale School of Medicine,Learning Binary Latent Variable Models: A Tensor Eigenpair Approach
274,Siwei Wang,Tsinghua University,Wei Chen,Microsoft,Thompson Sampling for Combinatorial Semi-Bandits
275,Ehsan Asadi Kangarshahi,University of Cambridge,Volkan Cevher,EPFL,Let’s be Honest: An Optimal No-Regret Framework for Zero-Sum Games
276,Hae Beom Lee,UNIST,Sung Ju Hwang,KAIST,Deep Asymmetric Multi-task Feature Learning
277,Ashwin Kalyan,Georgia Tech,Dhruv Batra,Georgia Institute of Technology / Facebook AI Research,Learn from Your Neighbor: Learning Multi-modal Mappings from Sparse Annotations
278,Dilin Wang,UT Austin,Qiang Liu,UT Austin,Stein Variational Message Passing for Continuous Graphical Models
279,Yi Wu,UC Berkeley,Stuart Russell,UC Berkeley,Discrete-Continuous Mixtures in Probabilistic Programming: Generalized Semantics and Inference Algorithms
280,Zhuohan Li,Peking University,Tie-Yan Liu,Microsoft Research Asia,Towards Binary-Valued Gates for Robust LSTM Training
281,Eliya Nachmani,Facebook AI Research and Tel Aviv University,Lior Wolf,Facebook AI Research and Tel Aviv University,Fitting New Speakers Based on a Short Untranscribed Sample
282,Matteo Papini,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Stochastic Variance-Reduced Policy Gradient
283,Ahmed Touati,MILA / FAIR,Pascal Vincent,U Montreal,Convergent Tree Backup and Retrace with Function Approximation
284,Jelena Diakonikolas,Boston University,Orecchia Lorenzo,Boston,Alternating Randomized Block Coordinate Descent
285,Vineet Gupta,Google,Yoram Singer,Google,Shampoo: Preconditioned Stochastic Tensor Optimization
286,Sebastian Claici,MIT,Justin Solomon,MIT,Stochastic Wasserstein Barycenters
287,Yang Song,Stanford University,Stefano Ermon,Stanford University,Accelerating Natural Gradient with Higher-Order Invariance
288,Markus Heinonen,Aalto University,Harri Lähdesmäki,Aalto University,Learning unknown ODE models with Gaussian processes
289,Marco Lorenzi,Inria Sophia Antipolis,Maurizio Filippone,Eurecom,Constraining the Dynamics of Deep Probabilistic Models
290,Lukasz Kaiser,Google,Noam Shazeer,Google,Fast Decoding in Sequence Models Using Discrete Latent Variables
291,Jiyuan Zhang,Cargenie Mellon University,Tze Meng Low,Carnegie Mellon University,High Performance Zero-Memory Overhead Direct Convolutions
292,Shuaiwen Wang,Columbia University,Vahab Mirrokni,Google Research,Approximate Leave-One-Out for Fast Parameter Tuning in High Dimensions
293,Daniele Calandriello,INRIA Lille,Michal Valko,DeepMind,Improved large-scale graph learning through ridge spectral sparsification
294,Jackson Wang,Univeristy of Toronto,Richard Zemel,Vector Institute,Distilling the Posterior in Bayesian Neural Networks
295,Ruoxi Sun,Columbia University,Department of Statistics Liam Paninski,"Department of Statistics, Columbia University",Scalable approximate Bayesian inference for particle tracking data
296,Alexey Drutsa,Yandex,Alexey Drutsa,Yandex,Weakly Consistent Optimal Pricing Algorithms in Repeated Posted-Price Auctions with Strategic Buyer
297,Dylan Foster,Cornell University,Robert Schapire,Microsoft Research,Practical Contextual Bandits with Regression Oracles
298,Difan Zou,University of Virginia,Quanquan Gu,UCLA,Stochastic Variance-Reduced Hamilton Monte Carlo Methods
299,Umut Simsekli,Telecom ParisTech,Gaël RICHARD,Télécom ParisTech,Asynchronous Stochastic Quasi-Newton MCMC for Non-Convex Optimization
300,Jinsung Yoon,"University of California, Los Angeles",Mihaela van der Schaar,University of Oxford,GAIN: Missing Data Imputation using Generative Adversarial Nets
301,Yaroslav Ganin,Montreal Institute for Learning Algorithms,Oriol Vinyals,DeepMind,Synthesizing Programs for Images using Reinforced Adversarial Learning
302,Valentin Khrulkov,Skolkovo Institute Of Science And Technology,Ivan Oseledets,Skoltech,Geometry Score: A Method For Comparing Generative Adversarial Networks
303,Scott Fujimoto,McGill University,David Meger,McGill University,Addressing Function Approximation Error in Actor-Critic Methods
304,Clint Ho,Imperial College London,Wolfram Wiesemann,Imperial College,Fast Bellman Updates for Robust MDPs
305,Alberto Maria Metelli,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Configurable Markov Decision Processes
306,Matt Bonakdarpour,University of Chicago,John Lafferty,Yale University,Prediction Rule Reshaping
307,Daniel Ma,The University of Melbourne,James Bailey,The University of Melbourne,Dimensionality-Driven Learning with Noisy Labels
308,Milad Hashemi,Google,Partha Ranganathan,"Google, USA",Learning Memory Access Patterns
309,Pierre Baque,EPFL,EPFL Pascal Fua,"EPFL, Switzerland",Geodesic Convolutional Shape Optimization
310,Samuel Greydanus,Oregon State University,Alan Fern,Oregon State University,Visualizing and Understanding Atari Agents
311,Dhruv Malik,UC Berkeley,Anca Dragan,"EECS Department, University of California, Berkeley","An Efficient, Generalized Bellman Update For Cooperative Inverse Reinforcement Learning"
312,Augustus Odena,Google Brain,Ian Goodfellow,Google Brain,Is Generator Conditioning Causally Related to GAN Performance?
313,Jihun Hamm,The Ohio State University,Yung-Kyun Noh,Seoul National University,K-Beam Minimax: Efficient Optimization for Deep Adversarial Learning
314,Vignesh Ganapathiraman,University of Illinois at Chicago,Yaoliang Yu,University of Waterloo,Inductive Two-Layer Modeling with Parametric Bregman Transfer
315,Weihua Hu,The University of Tokyo,Masashi Sugiyama,RIKEN / The University of Tokyo,Does Distributionally Robust Supervised Learning Give Robust Classifiers?
316,Pan Zhou,National University of Singapore,Jiashi Feng,National University of Singapore,Understanding Generalization and Optimization Performance of Deep CNNs
317,Thomas Laurent,Loyola Marymount University,James von Brecht,CSULB,The Multilinear Structure of ReLU Networks
318,Hossein Esfandiari,Harvard University,Vahab Mirrokni,Google Research,Parallel and Streaming Algorithms for K-Core Decomposition
319,Lionel Martin,EPFL,Pierre Vandergheynst,École polytechnique fédérale de Lausanne,Fast Approximate Spectral Clustering for Dynamic Networks
320,Simon Du,Carnegie Mellon University,Barnabás Póczos,CMU,Gradient Descent Learns One-hidden-layer CNN: Don't be Afraid of Spurious Local Minima
321,Quynh Nguyen,Saarland University,Matthias Hein,University of Tuebingen,Neural Networks Should Be Wide Enough to Learn Disconnected Decision Regions
322,Wenruo Bai,University of Washington,Jeff Bilmes,UW,Greed is Still Good: Maximizing Monotone Submodular+Supermodular (BP) Functions
323,Andrew Ilyas,Massachusetts Institute of Technology,Jessy Lin,MIT,Black-box Adversarial Attacks with Limited Queries and Information
324,Abhishek Bansal,IBM Research,Chiru Bhattacharyya,Indian Institute of Science,Using Inherent Structures to design Lean 2-layer RBMs
325,Patrick Schwab,ETH Zurich,Walter Karlen,ETH Zurich,Not to Cry Wolf: Distantly Supervised Multitask Learning in Critical Care
326,Amy Zhang,Facebook AI Research,Facebook Rob Fergus,"Facebook AI Research, NYU",Composable Planning with Attributes
327,Adam Santoro,DeepMind,Tim Lillicrap,Google DeepMind,Measuring abstract reasoning in neural networks
328,Lin Chen,Yale University,Amin Karbasi,Yale,Projection-Free Online Optimization with Stochastic Gradient: From Convexity to Submodularity
329,Dongwoo Kim,The Australian National University,Christian Walder,"Data61, the Australian National University",Self-Bounded Prediction Suffix Tree via Approximate String Matching
330,Lu Jiang,Google,Li Fei-Fei,Stanford University & Google,MentorNet: Learning Data-Driven Curriculum for Very Deep Neural Networks on Corrupted Labels
331,Daphna Weinshall,"Hebrew University of Jerusalem, Israel",Dan Amir,Hebrew University of Jerusalem,Curriculum Learning by Transfer Learning: Theory and Experiments with Deep Networks
332,Rie Johnson,RJ Research Consulting,Tong Zhang,Tecent AI Lab,Composite Functional Gradient Learning of Generative  Adversarial Models
333,Danny Karmon,Bar Ilan University,Yoav Goldberg,Bar Ilan University,LaVAN: Localized and Visible Adversarial Noise
334,Eric Balkanski,Harvard,Yaron Singer,Harvard,Approximation Guarantees for Adaptive Sampling
335,Andrew Cotter,Google AI,Jeff Bilmes,UW,Constrained Interacting Submodular Groupings
336,Nathan Kallus,Cornell University,Angela Zhou,Cornell University,Residual Unfairness in Fair Machine Learning from Prejudiced Data
337,Liang Tong,Vanderbilt University,Yevgeniy Vorobeychik,Vanderbilt University,Adversarial Regression with Multiple Learners
338,Fred Sala,Stanford,Christopher Re,Stanford,Representation Tradeoffs for Hyperbolic Embeddings
339,Keegan Kang,Singapore University Of Technology And Design,Wei Pin Wong,Singapore University of Technology and Design,Improving Sign Random Projections With Additional Information
340,Ciara Pike-Burke,Lancaster University,Steffen Grünewälder,Lancaster University,"Bandits with Delayed, Aggregated Anonymous Feedback"
341,Zeyuan Allen-Zhu,Microsoft Research AI,Yuanzhi Li,Princeton University,Make the Minority Great Again: First-Order Regret Bound for Contextual Bandits
342,Aditya Grover,Stanford University,Harrison Edwards,OpenAI / University of Edinburgh,Learning Policy Representations in Multiagent Systems
343,Eugenio Bargiacchi,Vrije Universiteit Brussel,Hado van Hasselt,DeepMind,Learning to Coordinate with Coordination Graphs in Repeated Single-Stage Multi-Agent Decision Problems
344,Yiping Lu,Peking University,Bin Dong,Peking University,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations
345,Bin Dai,Tsinghua University,David Wipf,Microsoft Research,Compressing Neural Networks using the Variational Information Bottelneck
346,Yichen Chen,Princeton University,Mengdi Wang,Princeton University,Scalable Bilinear Pi Learning Using State and Action Features
347,Fabio Pardo,Imperial College London,Petar Kormushev,Imperial College London,Time Limits in Reinforcement Learning
348,Tal Wagner,MIT,Nina Mishra,Amazon,Semi-Supervised Learning on Data Streams via Temporal Label Propagation
349,Cong Ma,Princeton University,Yuxin Chen,Princeton University,Implicit Regularization in Nonconvex Statistical Estimation: Gradient Descent Converges Linearly for Phase Retrieval and Matrix Completion
350,Beilun Wang,University of Virginia,Yanjun Qi,University of Virginia,A Fast and Scalable Joint Estimator for Integrating Additional Knowledge in Learning Multiple Related Sparse Gaussian Graphical Models
351,Sungsoo Ahn,KAIST,Jinwoo Shin,KAIST,Bucket Renormalization for Approximate Inference
352,Takafumi Kajihara,NEC,Kenji Fukumizu,Institute of Statistical Mathematics,Kernel Recursive ABC: Point Estimation with Intractable Likelihood
353,Roberta Raileanu,NYU,Facebook Rob Fergus,"Facebook AI Research, NYU",Modeling Others using Oneself in Multi-Agent Reinforcement Learning
354,Liwen Zhang,University of Chicago,Lek-Heng Lim,University of Chicago,Tropical Geometry of Deep Neural Networks
355,Arnu Pretorius,Stellenbosch University,Herman Kamper,Stellenbosch University,Learning Dynamics of Linear Denoising Autoencoders
356,Jean Feng,University of Washington,Marco Carone,University of Washington,Nonparametric variable importance using an augmented neural network with multi-task learning
357,Matthew Mirman,ETH Zürich,Martin Vechev,ETH Zurich,Training Neural Machines with Trace-Based Supervision
358,Si Liu,Oregon State University,Dan Hendrycks,UC Berkeley,Open Category Detection with PAC Guarantees
359,Aaditya Ramdas,UC Berkeley,Michael Jordan,UC Berkeley,SAFFRON: an Adaptive Algorithm for Online Control of the False Discovery Rate
360,Muhammad Osama,Uppsala University,Thomas Schön,Uppsala University,Learning Localized Spatio-Temporal Models From Streaming Data
361,Julian Katz-Samuels,University of Michigan,Clay Scott,University of Michigan,Feasible Arm Identification
362,Alan Kuhnle,University of Florida,My T. Thai,University of Florida,"Fast Maximization of Non-Submodular, Monotonic Functions on the Integer Lattice"
363,Aryan Mokhtari,MIT,Amin Karbasi,Yale,Decentralized Submodular Maximization: Bridging Discrete and Continuous Settings
364,Lily Weng,MIT,Inderjit Dhillon,UT Austin & Amazon,Towards Fast Computation of Certified Robustness for ReLU Networks
365,Huidong Liu,Stony Brook University,Samaras Dimitris,Stony Brook University,A Two-Step Computation of the Exact GAN Wasserstein Distance
366,Jeremias Knoblauch,Warwick University,Theo Damoulas,University of Warwick,Spatio-temporal Bayesian On-line Changepoint Detection with Model Selection
367,Mingrui Liu,The University of Iowa,Tianbao Yang,The University of Iowa,Fast Stochastic AUC Maximization with $O(1/n)$-Convergence Rate
368,Volodymyr Kuleshov,Stanford University,Stefano Ermon,Stanford University,Accurate Uncertainties for Deep Learning Using Calibrated Regression
369,Chin-Wei Huang,MILA,Aaron Courville,University of Montreal,Neural Autoregressive Flows
370,Tammo Rukat,University of Oxford,Christopher Yau,University of Birmingham,Probabilistic Boolean Tensor Decomposition
371,Xiao Zhang,University of Virginia,Quanquan Gu,UCLA,A Primal-Dual Analysis of Global Optimality in Nonconvex Low-Rank Matrix Recovery
372,Konstantin Mishchenko,King Abdullah University of Science & Technology (KAUST),Massih-Reza Amini,Univ. Grenoble Alpes,A Delay-tolerant Proximal-Gradient Algorithm for Distributed Learning
373,Nikita Doikov,National Research University Higher School of Economics,Peter Richtarik,"King Abdullah University of Science and Technology (KAUST) - University of Edinburgh, Scotland",Randomized Block Cubic Newton Method
374,Grigory Yaroslavtsev,Indiana University,Adithya Vadapalli,INDIANA UNIVERSITY,Massively Parallel Algorithms and Hardness for Single-Linkage Clustering under $\ell_p$ Distances
375,Xian Wu,Stanford University,Vishnu Natchu,,Local Density Estimation in High Dimensions
376,Mikhail Belkin,Ohio State University,Soumik Mandal,,To Understand Deep Learning We Need to Understand Kernel Learning
377,Dino Oglic,King's College London,Thomas Gaertner,The University of Nottingham,Learning in Reproducing Kernel Kreı̆n Spaces
378,Atsushi Nitanda,The University of Tokyo / RIKEN,Taiji Suzuki,The University of Tokyo / RIKEN,Functional Gradient Boosting based on Residual Network Perception
379,Bowei Yan,University of Texas at Austin,Pradeep Ravikumar,Carnegie Mellon University,"Binary Classification with Karmic, Threshold-Quasi-Concave Metrics"
380,Suriya Gunasekar,Toyota Technological Institute at Chicago,Nati Srebro,Toyota Technological Institute at Chicago,Characterizing Implicit Bias in Terms of Optimization Geometry
381,Christopher Metzler,Rice University,Richard Baraniuk,OpenStax / Rice University,prDeep: Robust Phase Retrieval with a Flexible Deep Network
382,Paidamoyo Chapfuwa,Duke University,Ricardo Henao,Duke University,Adversarial Time-to-Event Modeling
383,Matt Amodio,Yale University,Smita Krishnaswamy,Yale University,MAGAN: Aligning Biological Manifolds
384,Ursula Hebert-Johnson,Stanford University,Guy Rothblum,Weizmann Institute of Science,Multicalibration: Calibration for the (Computationally-Identifiable) Masses
385,Xueru Zhang,University of Michigan,Mingyan Liu,"University of Michigan, Ann Arbor",Improving the Privacy and Accuracy of ADMM-Based Distributed Algorithms
386,Xi Chen,covariant.ai,Pieter Abbeel,OpenAI / UC Berkeley,PixelSNAIL: An Improved Autoregressive Generative Model
387,Rosemary Nan Ke,"MILA, University of Montreal",Christopher Pal,École Polytechnique de Montréal,Focused Hierarchical RNNs for Conditional Sequence Processing
388,Jaakko Lehtinen,Aalto University & NVIDIA,Timo Aila,NVIDIA,Noise2Noise: Learning Image Restoration without Clean Data
389,Mengye Ren,Uber ATG / University of Toronto,Raquel Urtasun,University of Toronto,Learning to Reweight Examples for Robust Deep Learning
390,David Abel,Brown University,Michael L. Littman,Brown University,Policy and Value Transfer in Lifelong Reinforcement Learning
391,Cédric Colas,Inria,Pierre-Yves Oudeyer,Inria,GEP-PG: Decoupling Exploration and Exploitation in Deep Reinforcement Learning Algorithms
392,Adam Roberts,Google Brain,Douglas Eck,Google Brain,A Hierarchical Latent Vector Model for Learning Long-Term Structure in Music
393,SHIYU LIANG,UIUC,R Srikant,UIUC,Understanding the Loss Surface of Neural Networks for Binary Classification
394,Minmin Chen,Google research,Samuel Schoenholz,Google Brain,Dynamical Isometry and a Mean Field Theory of RNNs: Gating Enables Signal Propagation in Recurrent Neural Networks
395,Renjie Liao,University of Toronto,Richard Zemel,Vector Institute,Reviving and Improving Recurrent Back-Propagation
396,Hiroyuki Kasai,The University of Electro-Communications,Bamdev Mishra,Microsoft,Riemannian Stochastic Recursive Gradient Algorithm with Retraction and Vector Transport and Its Convergence Analysis
397,Samet Oymak,"University of California, Riverside",Samet Oymak,"University of California, Riverside",Learning Compact Neural Networks with Regularization
398,Rachit Dubey,"University of California, Berkeley",Alexei Efros,UC Berkeley,Investigating Human Priors for Playing Video Games
399,Philip Thomas,University of Massachusetts Amherst,Emma Brunskill,Stanford University,Decoupling Gradient-Like Learning Rules from Representations
400,Russell Tsuchida,The University of Queensland,Marcus Gallagher,University of Queensland,Invariance of Weight Distributions in Rectified MLPs
401,Sanjeev Arora, Princeton University and Institute for Advanced Study,Yi Zhang,Princeton University,Stronger Generalization Bounds for Deep Nets via a Compression Approach
402,Zengfeng Huang,Fudan University,Zengfeng Huang,Fudan University,Near Optimal Frequent Directions for Sketching Dense and Sparse Matrices
403,Ian Yen,Carnegie Mellon University,Pradeep Ravikumar,Carnegie Mellon University,Loss Decomposition for Fast Learning in Large Output Spaces
404,Michael Natole Jr,University at Albany,Siwei Lyu,"University at Albany, State University of New York",Stochastic Proximal Algorithms for AUC Maximization
405,Arpit Agarwal,University of Pennsylvania,Shivani Agarwal,University of Pennsylvania,Accelerated Spectral Ranking
406,Stefan Depeweg,TU Munich,Steffen Udluft,Siemens AG,Decomposition of Uncertainty in Bayesian Deep Learning for Efficient and Risk-sensitive Learning
407,Emti Khan,RIKEN,Akash Srivastava,"MIT, IBM",Fast and Scalable Bayesian Deep Learning by Weight-Perturbation in Adam
408,Surbhi Goel,University of Texas at Austin,Raghu Meka,UCLA,Learning One Convolutional Layer with Overlapping Patches
409,Randall Balestriero,Rice University,Richard Baraniuk,OpenStax / Rice University,A Spline Theory of Deep Learning
410,Soumya Ghosh,IBM Research,Finale Doshi-Velez,Harvard University,Structured Variational Learning of Bayesian Neural Networks with Horseshoe Priors
411,Jiri Hron,University of Cambridge,Zoubin Ghahramani,University of Cambridge & Uber,Variational Bayesian dropout: pitfalls and fixes
412,Jiezhang Cao,South China University of Technology,Mingkui Tan,South China University of Technology,Adversarial Learning with Local Coordinate Coding
413,Panos Achlioptas,Stanford,Leonidas Guibas,Stanford University,Learning Representations and Generative Models for 3D Point Clouds
414,Mattias Teye,KTH / EA SEED,Kevin Smith,KTH Royal Institute of Technology,Bayesian Uncertainty Estimation for Batch Normalized Deep Networks
415,Guodong Zhang,University of Toronto,Roger Grosse,University of Toronto and Vector Institute,Noisy Natural Gradient as Variational Inference
416,Maximilian Igl,University of Oxford,Shimon Whiteson,University of Oxford,Deep Variational Reinforcement Learning for POMDPs
417,Ahmed Hefny,Carnegie Mellon University,Geoff Gordon,Carnegie Mellon University,Recurrent Predictive State Policy Networks
418,David Balduzzi,DeepMind,Thore Graepel,DeepMind,The Mechanics of n-Player Differentiable Games
419,Duhyeon Bang,Yonsei univ.,Hyunjung Shim,Yonsei University,Improved Training of Generative Adversarial Networks Using Representative Features
420,Jonatas Wehrmann,Pontifícia Universidade Catolica do Rio Grande do Sul - PUCRS,Rodrigo Barros,PUCRS,Hierarchical Multi-Label Classification Networks
421,Suraj Srinivas,Idiap,Francois Fleuret,Idiap research institute,Knowledge Transfer with Jacobian Matching
422,Weiyang Liu,Georgia Tech,Le Song,Georgia Institute of Technology,Towards Black-box Iterative Machine Teaching
423,Borja de Balle Pigem,Amazon Research,Yu-Xiang Wang,UC Santa Barbara,Improving the Gaussian Mechanism for Differential Privacy: Analytical Calibration and Optimal Denoising
424,Andrea Tirinzoni,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Importance Weighted Transfer of Samples in Reinforcement Learning
425,Yonathan Efroni,Technion,Shie Mannor,Technion,Beyond the One-Step Greedy Approach in Reinforcement Learning
426,Mark McLeod,University of Oxford,Michael A Osborne,U Oxford,"Optimization, fast and slow: optimally switching between local and Bayesian optimization"
427,Wenlong Lyu,Fudan University,Xuan Zeng,Fudan University,Batch Bayesian Optimization via Multi-objective Acquisition Ensemble for Automated Analog Circuit Design
428,Qiang Sun,University of Toronto,Tong Zhang,Tecent AI Lab,Graphical Nonconvex Optimization via an Adaptive Convex Relaxation
429,Junjie Ma,Columbia University,Arian Maleki,Columbia,Approximate message passing for amplitude based optimization
430,Lydia T. Liu,University of California Berkeley,University of California Moritz Hardt,"University of California, Berkeley",Delayed Impact of Fair Machine Learning
