,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
451,451,Barry W Chai,Male,Stanford,Fei-Fei Li,Female,Princeton University,Node Embeddings and Exact Low-Rank Representations of Complex Networks.
452,452,Hanna Wallach,Male,Microsoft,Andrew McCallum,Male,UMass Amherst,Global Convergence of Deep Networks with One Wide Layer Followed by Pyramidal Topology.
453,453,Elad Hazan,Male,Princeton University,Nimrod Megiddo,Male,IBM Almaden Research Center,Towards Understanding Hierarchical Learning: Benefits of Neural Representations.
454,454,Jean-Pascal Pfister,Male,Cambridge University,Mate Lengyel,Male,University of Cambridge,Stochasticity of Deterministic Gradient Descent: Large Learning Rate for Multiscale Objective Function.
455,455,Maxim Raginsky,Male,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,Female,UIUC,Stochastic Gradient Descent in Correlated Settings: A Study on Gaussian Processes.
456,456,Michael Wick,Male,Oracle Labs,Andrew McCallum,Male,UMass Amherst,Penalized Langevin dynamics with vanishing penalty  for smooth and log-concave targets.
457,457,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Universal guarantees for decision tree induction via a higher-order splitting criterion.
458,458,Yoshinobu Kawahara,Male,Osaka University / RIKEN,Jeff A Bilmes,Male,"University of Washington, Seattle",Learning Restricted Boltzmann Machines with Sparse Latent Variables.
459,459,Yang Wang,Male,University of Manitoba,Greg Mori,Male,Borealis AI,The Adaptive Complexity of Maximizing a Gross Substitutes Valuation.
460,460,Jian Peng,Male,TTI Chicago,Jinbo Xu,Male,Toyota Tech Inst at Chicago,Hedging in games: Faster convergence of external and swap regrets.
461,461,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Nonasymptotic Guarantees for Spiked Matrix Recovery with Generative Priors.
462,462,Shuai Huang,Male,Arizona State University,Jieping Ye,Male,Arizona State University,In search of robust measures of generalization.
463,463,Elad Hazan,Male,Princeton University,Nimrod Megiddo,Male,IBM Almaden Research Center,On Convergence and Generalization of Dropout Training.
464,464,Ian H Stevenson,Male,University of Connecticut,Konrad Koerding,Male,None,Dynamical mean-field theory for stochastic gradient descent in Gaussian mixture classification.
465,465,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Correspondence learning via linearly-invariant embedding.
466,466,Kai Yu,Male,Baidu,Yihong Gong,Male,None,PIE-NET: Parametric Inference of Point Cloud Edges.
467,467,Bernhard Nessler,Male,TU-Graz,Wolfgang Maass,Male,Graz University of Technology,Neural Non-Rigid Tracking.
468,468,Massih R Amini,Male,University Joseph Fourier,Cyril Goutte,Male,National Research Council Canada,Continuous Surface Embeddings.
469,469,Corinna Cortes,Female,Google Research,Afshin Rostamizadeh,Male,Google Research,Learning to Orient Surfaces by Self-supervised Spherical CNNs.
470,470,Vinayak Rao,Male,Purdue University,Yee Whye Teh,Male,"University of Oxford, DeepMind",SDF-SRN: Learning Signed Distance 3D Object Reconstruction from Static Images.
471,471,Zhihua Zhang,Male,Shanghai Jiao Tong University,guang dai,Male,zju,Neural Unsigned Distance Fields for Implicit Function Learning.
472,472,Michael Wick,Male,Oracle Labs,Andrew McCallum,Male,UMass Amherst,Skeleton-bridged Point Completion: From Global Inference to Local Adjustment.
473,473,Volkan Cevher,Male,EPFL,Volkan Cevher,Male,EPFL,Rotation-Invariant Local-to-Global Representation Learning for 3D Point Cloud.
474,474,Arthur Gretton,Male,"Gatsby Unit, UCL",Bharath Sriperumbudur,Male,The Pennsylvania State University,Deep Shells: Unsupervised Shape Correspondence with Optimal Transport.
475,475,Siamac Fazli,Male,TU Berlin,Klaus-Robert Müller,Male,TU Berlin,Dense Correspondences between Human Bodies via Learning Transformation Synchronization on Graphs.
476,476,Hamed Pirsiavash,Male,University of California Irvine,Charless Fowlkes,Male,UC Irvine,3D Shape Reconstruction from Vision and Touch.
477,477,Yee Whye Teh,Male,"University of Oxford, DeepMind",DILAN Gorur,Female,DeepMind,Canonical 3D Deformer Maps: Unifying parametric and non-parametric methods for dense weakly-supervised category reconstruction.
478,478,Chonghai Hu,Male,Zhejiang University,Weike Pan,Male,Hong Kong UST,Multiview Neural Surface Reconstruction by Disentangling Geometry and Appearance.
479,479,Yusuke Watanabe,Male,The Institute of Statistical Mathematics,Kenji Fukumizu,Male,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP,Neural Sparse Voxel Fields.
480,480,Brian Kulis,Male,UC Berkeley,Trevor Darrell,Male,UC Berkeley,RepPoints v2: Verification Meets Regression for Object Detection.
481,481,Chun-Nan Hsu,Male,USC,Yuh-Jye Lee,Male,National Taiwan University of Science and Technology,Efficient Contextual Bandits with Continuous Actions.
482,482,Brian Kulis,Male,UC Berkeley,Trevor Darrell,Male,UC Berkeley,Collapsing Bandits and Their Application to Public Health Intervention.
483,483,Manqi Zhao,Male,Boston Univesity,Venkatesh Saligrama,Male,Boston University,Learning to Play Sequential Games versus Unknown Opponents.
484,484,Stephen Gould,Male,ANU,Daphne Koller,Female,insitro,Interferobot: aligning an optical interferometer by a reinforcement learning agent.
485,485,Tao Hu,Male,"JFRC, HHMI",Dmitri B Chklovskii,Male,HHMI,Reinforcement Learning in Factored MDPs: Oracle-Efficient Algorithms and Tighter Regret Bounds for the Non-Episodic Setting.
486,486,Katherine Heller,Female,Duke,Nick Chater,Male,None,Reinforcement Learning with Feedback Graphs.
487,487,Alexandre Bouchard-Côté,Male,UBC,Dan Klein,Male,UC Berkeley,A Unifying View of Optimism in Episodic Reinforcement Learning.
488,488,Ben Taskar,Male,University of Washington,Ben Taskar,Male,University of Washington,Provably Efficient Reward-Agnostic Navigation with Linear Value Iteration.
489,489,Edward Vul,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,On Reward-Free Reinforcement Learning with Linear Function Approximation.
490,490,Hamid R Maei,Male,Stanford University,Rich Sutton,Male,"DeepMind, U Alberta",On Efficiency in Hierarchical Reinforcement Learning.
491,491,Marek Petrik,Male,IBM,Shlomo Zilberstein,Male,Univ of Mass,Towards Minimax Optimal Reinforcement Learning in Factored Markov Decision Processes.
492,492,Odalric-Ambrym Maillard,Male,INRIA,Remi Munos,Male,Google DeepMind,Efficient Model-Based Reinforcement Learning through Optimistic Policy Search and Planning.
493,493,Matthias Hein,Male,University of Tübingen,Matthias Hein,Male,University of Tübingen,Belief-Dependent Macro-Action Discovery in POMDPs using the Value of Information.
494,494,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,High-Throughput Synchronous Deep RL.
495,495,Jaakko Luttinen,Male,Aalto University,Alexander Ilin,Male,Helsinki University of Technology,AttendLight: Universal Attention-Based Reinforcement Learning Model for Traffic Signal Control.
496,496,Amarnag Subramanya,Male,Google Inc.,Jeff A Bilmes,Male,"University of Washington, Seattle",Dynamic Submodular Maximization.
497,497,Hamid R Maei,Male,Stanford University,Rich Sutton,Male,"DeepMind, U Alberta",Adaptive Shrinkage Estimation for Streaming Graphs.
498,498,Zhihua Zhang,Male,Shanghai Jiao Tong University,guang dai,Male,zju,Near-Optimal Comparison Based Clustering.
499,499,Ilya Sutskever,Male,OpenAI,Josh Tenenbaum,Male,MIT,Impossibility Results for Grammar-Compressed Linear Algebra.
500,500,M. Pawan Kumar,Male,Stanford University,Daphne Koller,Female,insitro,Statistical control for spatio-temporal MEG/EEG source imaging with desparsified mutli-task Lasso.
501,501,David P Wipf,Male,AWS,Sri Nagarajan,Male,UCSF,Submodular Meta-Learning.
502,502,Hanna Wallach,Male,Microsoft,Andrew McCallum,Male,UMass Amherst,Fairness in Streaming Submodular Maximization: Algorithms and Hardness.
503,503,Yee Whye Teh,Male,"University of Oxford, DeepMind",DILAN Gorur,Female,DeepMind,Fast Adaptive Non-Monotone Submodular Maximization Subject to a Knapsack Constraint.
504,504,Lei Shi,Male,"University of California, Berkeley",Tom Griffiths,Male,Princeton,Direct Policy Gradients: Direct Optimization of Policies in Discrete Action Spaces.
505,505,Umar Syed,Male,University of Pennsylvania,Nina Mishra,Female,Microsoft Research,Efficient active learning of sparse halfspaces with arbitrary bounded noise.
506,506,Bharath Sriperumbudur,Male,The Pennsylvania State University,Bernhard Schölkopf,Male,"MPI for Intelligent Systems, Tübingen",Learning Structured Distributions From Untrusted Batches: Faster and Simpler.
507,507,Hamed Pirsiavash,Male,University of California Irvine,Charless Fowlkes,Male,UC Irvine,Outlier Robust Mean Estimation with Subgaussian Rates via Stability.
508,508,Xiao-Ming Wu,Female,Columbia University,Shuo-Yen Robert Li,Male,None,Fictitious Play for Mean Field Games: Continuous Time Analysis and Applications.
509,509,Baback Moghaddam,Male,Caltech,Kevin P Murphy,Male,Google,Hitting the High Notes: Subset Selection for Maximizing Expected Order Statistics.
510,510,Ingo Steinwart,Male,Los Alamos National Laboratory,Andreas Christmann,Male,University of Bayreuth,PAC-Bayesian Bound for the Conditional Value at Risk.
511,511,Umar Syed,Male,University of Pennsylvania,Nina Mishra,Female,Microsoft Research,Universal Function Approximation on Graphs.
512,512,Arthur Gretton,Male,"Gatsby Unit, UCL",Arthur Gretton,Male,"Gatsby Unit, UCL",Model Class Reliance for Random Forests.
513,513,Michael Wick,Male,Oracle Labs,Andrew McCallum,Male,UMass Amherst,Hypersolvers: Toward Fast Continuous-Depth Models.
514,514,Vijay Desai,Male,None,Ciamac C Moallemi,Male,Columbia University,Almost Surely Stable Deep Dynamics.
515,515,Mario J Fritz,Male,MPI Informatics,Trevor Darrell,Male,UC Berkeley,Learning Optimal Representations with the Decodable Information Bottleneck.
516,516,Katherine Heller,Female,Duke,Nick Chater,Male,None,Provable Online CP/PARAFAC Decomposition of a Structured Tensor via Dictionary Learning.
517,517,Allie Fletcher,Female,UCLA,Sundeep Rangan,Male,Qualcomm,Measuring Systematic Generalization in Neural Proof Generation with Transformers.
518,518,Kaushik Sinha,Male,The Ohio State University,Mikhail Belkin,Male,Ohio State University,Online Decision Based Visual Tracking via Reinforcement Learning.
519,519,Joao V Graca,Male,L2F INESC-ID Lisboa,Fernando Pereira,Male,Google,On the Modularity of Hypernetworks.
520,520,Ben Taskar,Male,University of Washington,Ben Taskar,Male,University of Washington,Pushing the Limits of Narrow Precision Inferencing at Cloud Scale with Microsoft Floating Point.
521,521,Marco Cuturi,Male,Google Brain  &  CREST - ENSAE,Alexandre d'Aspremont,Male,CNRS - ENS,Counterexample-Guided Learning of Monotonic Neural Networks.
522,522,Yusuke Fujiwara,Male,ATR,Yukiyasu Kamitani,Male,None,Permute-and-Flip: A new mechanism for differentially private selection.
523,523,Honglak Lee,Male,U. Michigan,Andrew Y Ng,Male,DeepLearning.AI,No-Regret Learning Dynamics for Extensive-Form Correlated Equilibrium.
524,524,Bryan C Russell,Male,U Washington,Andrew Zisserman,Male,DeepMind & University of Oxford,Spike and slab variational Bayes for high dimensional logistic regression.
525,525,Russ Salakhutdinov,Male,Carnegie Mellon University,Geoffrey E Hinton,Male,Google & University of Toronto,How does Weight Correlation Affect Generalisation Ability of Deep Neural Networks?.
526,526,Shuai Huang,Male,Arizona State University,Jieping Ye,Male,Arizona State University,Learning discrete distributions with infinite support.
527,527,Andrew Guillory,Male,University of Washington,Jeff A Bilmes,Male,"University of Washington, Seattle",Off-policy Policy Evaluation For Sequential Decisions Under Unobserved Confounding.
528,528,Hanna Wallach,Female,Microsoft,Andrew McCallum,Male,UMass Amherst,A Maximum-Entropy Approach to Off-Policy Evaluation in Average-Reward MDPs.
529,529,Jean-Pascal Pfister,Male,Cambridge University,Mate Lengyel,Male,University of Cambridge,Instance-based Generalization in Reinforcement Learning.
530,530,Ben Taskar,Male,University of Washington,Ben Taskar,Male,University of Washington,Efficient Planning in Large MDPs with Weak Linear Function Approximation.
531,531,Hanna Wallach,Female,Microsoft,Andrew McCallum,Male,UMass Amherst,Multi-agent active perception with prediction rewards.
532,532,Andrew McCallum,Male,UMass Amherst,Sameer Singh,Male,"University of California, Irvine",Gamma-Models: Generative Temporal Difference Learning for Infinite-Horizon Prediction.
533,533,Xiaolin Yang,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,The LoCA Regret: A Consistent Metric to Evaluate Model-Based Behavior in Reinforcement Learning.
534,534,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Expert-Supervised Reinforcement Learning for Offline Policy Learning and Evaluation.
535,535,Sundeep Rangan,Male,Qualcomm,Vivek K Goyal,Male,Massachusetts Institute of Technology,Model-based Policy Optimization with Unsupervised Model Adaptation.
536,536,Arno Onken,Male,University of Glasgow,Klaus H Obermayer,Male,Technical University of Berlin,Deep Reinforcement and InfoMax Learning.
537,537,Kurt T Miller,Male,PDT Partners,Michael Jordan,Male,UC Berkeley,Zap Q-Learning With Nonlinear Function Approximation.
538,538,Chenghui Cai,Male,Cantor Fitzgerald,Lawrence Carin,Male,Duke University,MDP Homomorphic Networks: Group Symmetries in Reinforcement Learning.
539,539,Jonathan Chang,Male,Facebook,David Blei,Male,Columbia University,FLAMBE: Structural Complexity and Representation Learning of Low Rank MDPs.
540,540,Vinayak Rao,Male,Purdue University,Yee Whye Teh,Male,"University of Oxford, DeepMind",Sample-Efficient Reinforcement Learning of Undercomplete POMDPs.
541,541,Shuai Huang,Male,Arizona State University,Jieping Ye,Male,Arizona State University,Provably Efficient Online Hyperparameter Optimization with Population-Based Bandits.
542,542,Michael Wick,Male,Oracle Labs,Andrew McCallum,Male,UMass Amherst,Self-Supervised MultiModal Versatile Networks.
543,543,Sundeep Rangan,Male,Qualcomm,Vivek K Goyal,Male,Massachusetts Institute of Technology,Deep Subspace Clustering with Data Augmentation.
544,544,Marius Kloft,Male,TU Kaiserslautern,Alexander Zien,Male,LIFE Biosystems GmbH,Learning Retrospective Knowledge with Reverse Reinforcement Learning.
545,545,Allie Fletcher,Female,UCLA,Sundeep Rangan,Male,Qualcomm,The MAGICAL Benchmark for Robust Imitation.
546,546,Charles Kemp,Male,Carnegie Mellon University,Alan Jern,Male,Rose-Hulman Institute of Technology,Sample Efficient Reinforcement Learning via Low-Rank Matrix Estimation.
547,547,Theodore Perkins,Male,Ottawa Hospital Research Institute,Theodore Perkins,Male,Ottawa Hospital Research Institute,Counterfactual Data Augmentation using Locally Factored Dynamics.
548,548,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,POMDPs in Continuous Time and Discrete Spaces.
549,549,Raman Arora,Male,Johns Hopkins University,Raman Arora,Male,Johns Hopkins University,Long-Horizon Visual Planning with Goal-Conditioned Hierarchical Predictors.
550,550,Liefeng Bo,Male,Intel Labs,Cristian Sminchisescu,Male,Lund University/Google,Forethought and Hindsight in Credit Assignment.
551,551,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,Learning Multi-Agent Communication through Structured Attentive Reasoning.
552,552,Robert Legenstein,Male,Graz University of Technology,Wolfgang Maass,Male,Graz University of Technology,MultiON: Benchmarking Semantic Map Memory using Multi-Object Navigation.
553,553,Kaushik Sinha,Male,The Ohio State University,Mikhail Belkin,Male,Ohio State University,Influence-Augmented Online Planning for Complex Environments.
554,554,Ofer Dekel,Male,Microsoft Research,Ofer Dekel,Male,Microsoft Research,Security Analysis of Safe and Seldonian Reinforcement Learning Algorithms.
555,555,Martin Allen,Male,Connecticut College,Shlomo Zilberstein,Male,Univ of Mass,Provably Efficient Neural GTD for Off-Policy Learning.
556,556,Katherine Heller,Female,Duke,Nick Chater,Male,None,An Equivalence between Loss Functions and Non-Uniform Sampling in Experience Replay.
557,557,Michael Wick,Male,Oracle Labs,Andrew McCallum,Male,UMass Amherst,Comparator-Adaptive Convex Bandits.
558,558,Chonghai Hu,Male,Zhejiang University,Weike Pan,Male,Hong Kong UST,Conservative Q-Learning for Offline Reinforcement Learning.
559,559,Theodore Perkins,Male,Ottawa Hospital Research Institute,Theodore Perkins,Male,Ottawa Hospital Research Institute,Towards Playing Full MOBA Games with Deep Reinforcement Learning.
560,560,Eric K Garcia,Male,University of Washington,Maya R Gupta,Female,University of Washington,Federated Bayesian Optimization via Thompson Sampling.
561,561,Boaz Nadler,Male,Weizmann Institute of Science,Xueyuan Zhou,Male,None,Deep Reinforcement Learning with Stacked Hierarchical Attention for Text-based Games.
562,562,Emanuel Todorov,Male,University of Washington,Emanuel Todorov,Male,University of Washington,Reinforcement Learning with Augmented Data.
563,563,Matthew Wilder,Male,University of Colorado at Boulder,Mike Mozer,Male,Google Research and U. Colorado Boulder,Generating Adjacency-Constrained Subgoals in Hierarchical Reinforcement Learning.
564,564,Zhihua Zhang,Male,Shanghai Jiao Tong University,guang dai,Male,zju,Almost Optimal Model-Free Reinforcement Learningvia Reference-Advantage Decomposition.
565,565,Aaron Courville,Male,U. Montreal,Yoshua Bengio,Male,University of Montreal,Weighted QMIX: Expanding Monotonic Value Function Factorisation for Deep Multi-Agent Reinforcement Learning.
566,566,Jonathan W Pillow,Male,UT Austin,Jonathan W Pillow,Male,UT Austin,Succinct and Robust Multi-Agent Communication With Temporal Message Control.
567,567,Yiming Ying,Male,State University of New York at Albany,Mark A Girolami,Male,University of Glasgow,Scalable Multi-Agent Reinforcement Learning for Networked Systems with Average Reward.
568,568,Feng Zhou,Male,Carnegie Mellon University,Fernando D De la Torre,Male,Carnegie Mellon University,Learning Individually Inferred Communication for Multi-Agent Cooperation.
569,569,Ben Taskar,Male,University of Washington,Ben Taskar,Male,University of Washington,Emergent Reciprocity and Team Formation from Randomized Uncertain Social Preferences.
570,570,Elad Hazan,Male,Princeton University,Satyen Kale,Male,Google,Marginal Utility for Planning in Continuous or Large Discrete Action Spaces.
571,571,Peter Sollich,Male,King's College London,Camille Coti,Female,INRIA Saclay-Île de France,A Novel Automated Curriculum Strategy to Solve Hard Sokoban Planning Instances.
572,572,Guillermo Cecchi,Male,IBM Research,Jean-Baptiste Poline,Male,CEA-INSERM,Softmax Deep Double Deterministic Policy Gradients.
573,573,HongJing Lu,Male,UCLA,Alan L Yuille,Male,UCLA,Non-Crossing Quantile Regression for Distributional Reinforcement Learning.
574,574,Matt Streeter,Male,Duolingo,Andreas Krause,Male,ETH Zurich,Improving Generalization in Reinforcement Learning with Mixture Regularization.
575,575,Nir Ailon,Male,Technion,Claire Monteleoni,Female,University of Colorado Boulder,Choice Bandits.
576,576,Gideon S Mann,Male,Google Inc.,Dan Walker,Male,None,Differentiable Meta-Learning of Bandit Policies.
577,577,Siamac Fazli,Male,TU Berlin,Klaus-Robert Müller,Male,TU Berlin,Latent Bandits Revisited.
578,578,Jake Bouvrie,Male,Massachusetts Institute of Technology,Tomaso Poggio,Male,MIT,Finite-Time Analysis of Round-Robin Kullback-Leibler Upper Confidence Bounds for Optimal Adaptive Allocation with Multiple Plays and Markovian Rewards.
579,579,Matthias Seeger,Male,Amazon,Matthias Seeger,Male,Amazon,Sub-sampling for Efficient Non-Parametric Bandit Exploration.
580,580,Ruben Coen-Cagli,Male,Albert Einstein College of Medicine,Odelia Schwartz,Female,Albert Einstein College of Medicine,Online Learning in Contextual Bandits using Gated Linear Networks.
581,581,Antonio Torralba,Male,Massachusetts Institute of Technology,Antonio Torralba,Male,Massachusetts Institute of Technology,High-Dimensional Contextual Policy Search with Unknown Context Rewards using Bayesian Optimization.
582,582,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Rewriting History with Inverse RL: Hindsight Inference for Policy Improvement.
583,583,Pari Ram,Male,IBM Research,Alexander Gray,Male,Skytree Inc. and Georgia Tech,RD$^2$: Reward Decomposition with Representation Decomposition.
584,584,Lawrence Cayton,Male,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Male,Max Planck Institute for Biological Cybernetics,Efficient Exploration of Reward Functions in Inverse Reinforcement Learning via Bayesian Optimization.
585,585,Dilip Krishnan,Male,NYU,Rob Fergus,Male,DeepMind / NYU,Learning Guidance Rewards with Trajectory-space Smoothing.
586,586,Yusuke Fujiwara,Male,ATR,Yukiyasu Kamitani,Male,None,Avoiding Side Effects in Complex Environments.
587,587,Nino Shervashidze,Male,"INRIA, Laboratoire d'Informatique de l'ENS",Karsten Borgwardt,Male,ETH Zurich,Reward-rational (implicit) choice: A unifying formalism for reward learning.
588,588,Kurt T Miller,Male,PDT Partners,Michael Jordan,Male,UC Berkeley,Planning with General Objective Functions: Going Beyond Total Rewards.
589,589,Menachem Fromer,Male,Hebrew University,Amir Globerson,Male,"Tel Aviv University, Google",Preference-based Reinforcement Learning with Finite-Time Guarantees.
590,590,Kurt T Miller,Male,PDT Partners,Michael Jordan,Male,UC Berkeley,Is Long Horizon RL More Difficult Than Short Horizon RL?.
591,591,Amarnag Subramanya,Male,Google Inc.,Jeff A Bilmes,Male,"University of Washington, Seattle",Online Meta-Critic Learning for Off-Policy Actor-Critic Methods.
592,592,Joseph Schlecht,Male,University of Arizona,Kobus Barnard,Male,University of Arizona,POMO: Policy Optimization with Multiple Optima for Reinforcement Learning.
593,593,Kevin G Waugh,Male,University of Alberta,Michael Bowling,Male,DeepMind / University of Alberta,Error Bounds of Imitating Policies and Environments.
594,594,Martin Allen,Male,Connecticut College,Shlomo Zilberstein,Male,Univ of Mass,Model-based Adversarial Meta-Reinforcement Learning.
595,595,Yiming Ying,Male,State University of New York at Albany,Mark A Girolami,Male,University of Glasgow,Offline Imitation Learning with a Misspecified Simulator.
596,596,Hamed Pirsiavash,Male,University of California Irvine,Charless Fowlkes,Male,UC Irvine,Policy Improvement via Imitation of Multiple Oracles.
597,597,Tomer D Ullman,Male,Massachusetts Institute of Technology,Josh Tenenbaum,Male,MIT,Toward the Fundamental Limits of Imitation Learning.
598,598,Wu-Jun Li,Male,Nanjing University,Zhihua Zhang,Male,Shanghai Jiao Tong University,Trajectory-wise Multiple Choice Learning for Dynamics Generalization in Reinforcement Learning.
599,599,Kate Saenko,Female,UMass Lowell,Trevor Darrell,Male,UC Berkeley,Can Temporal-Diﬀerence and Q-Learning Learn Representation? A Mean-Field Theory.
600,600,Shobha Venkataraman,Male,AT&T Labs -- Research,Oliver Spatscheck,Male,None,Multi-task Batch Reinforcement Learning with Metric Learning.
601,601,Garvesh Raskutti,Male,SAMSI,Bin Yu,Female,None,Multi-Task Reinforcement Learning with Soft Modularization.
602,602,Maxim Raginsky,Male,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,Female,UIUC,Generalized Hindsight for Reinforcement Learning.
603,603,Nino Shervashidze,Male,"INRIA, Laboratoire d'Informatique de l'ENS",Karsten Borgwardt,Male,ETH Zurich,Learning to Dispatch for Job Shop Scheduling via Deep Reinforcement Learning.
604,604,Bharath Sriperumbudur,Male,The Pennsylvania State University,Bernhard Schölkopf,Male,"MPI for Intelligent Systems, Tübingen",BAIL: Best-Action Imitation Learning for Batch Deep Reinforcement Learning.
605,605,Jonathan Huang,Male,google.com,Carlos Guestrin,Male,University of Washington,Steady State Analysis of Episodic Reinforcement Learning.
606,606,Paris Smaragdis,Male,University of Illinois Urbana-Champaign,Bhiksha Raj,Male,Carnegie Mellon University,The Hateful Memes Challenge: Detecting Hate Speech in Multimodal Memes.
607,607,Xiaolin Yang,Male,Carnegie Mellon University,Eric Xing,Male,Petuum Inc. /  Carnegie Mellon University,Learning Disentangled Representations of Videos with Missing Data.
608,608,Boaz Nadler,Male,Weizmann Institute of Science,Xueyuan Zhou,Male,None,Cycle-Contrast for Self-Supervised Video Representation Learning.
609,609,David P Wipf,Male,AWS,Sri Nagarajan,Male,UCSF,Fewer is More: A Deep Graph Metric Learning Perspective Using Fewer Proxies.
610,610,Jong Kyoung Kim,Male,POSTECH,Seungjin Choi,Male,BARO AI,Blind Video Temporal Consistency via Deep Video Prior.
611,611,Peter Orbanz,Male,Columbia University,Peter Orbanz,Male,Columbia University,Hierarchical Patch VAE-GAN: Generating Diverse Videos from a Single Sample.
612,612,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Space-Time Correspondence as a Contrastive Random Walk.
613,613,Matt Streeter,Male,Duolingo,Andreas Krause,Male,ETH Zurich,Do Adversarially Robust ImageNet Models Transfer Better?.
614,614,Andrew McCallum,Male,UMass Amherst,Sameer Singh,Male,"University of California, Irvine",Video Object Segmentation with Adaptive Feature Bank and Uncertain-Region Refinement.
615,615,Charles Kemp,Male,Carnegie Mellon University,Alan Jern,Male,Rose-Hulman Institute of Technology,Counterfactual Contrastive Learning for Weakly-Supervised Vision-Language Grounding.
616,616,Mike Mozer,Male,Google Research and U. Colorado Boulder,Edward Vul,Male,Massachusetts Institute of Technology,Forget About the LiDAR: Self-Supervised Depth Estimators with MED Probability Volumes.
617,617,Kate Saenko,Female,UMass Lowell,Trevor Darrell,Male,UC Berkeley,COOT: Cooperative Hierarchical Transformer for Video-Text Representation Learning.
618,618,Shuai Huang,Male,Arizona State University,Jieping Ye,Male,Arizona State University,Stochastic Normalization.
619,619,Charles Kemp,Male,Carnegie Mellon University,Alan Jern,Male,Rose-Hulman Institute of Technology,Curriculum By Smoothing.
620,620,Zenglin Xu,Male,University of Electronic Science & Technology of China,Zhirong Yang,Male,Aalto University,Focus of Attention Improves Information Transfer in Visual Features.
621,621,M. Pawan Kumar,Male,Stanford University,Daphne Koller,Female,insitro,Semantic Visual Navigation by Watching YouTube Videos.
622,622,Ilya Sutskever,Male,OpenAI,Josh Tenenbaum,Male,MIT,Lipschitz-Certifiable Training with a Tight Outer Bound.
623,623,Chunxiao Zhou,Male,NIH (National Institutes of Health),Yongmei Michelle Wang,Female,None,Efficient Exact Verification of Binarized Neural Networks.
624,624,Jaakko Luttinen,Male,Aalto University,Alexander Ilin,Male,Helsinki University of Technology,Information Theoretic Counterfactual Learning from Missing-Not-At-Random Feedback.
625,625,Umar Syed,Male,University of Pennsylvania,Nina Mishra,Female,Microsoft Research,CASTLE: Regularization via Auxiliary Causal Graph Discovery.
626,626,Alexandre Bouchard-Côté,Male,UBC,Dan Klein,Male,UC Berkeley,Multi-Stage Influence Function.
627,627,Katherine Heller,Female,Duke,Nick Chater,Male,None,On Completeness-aware Concept-Based Explanations in Deep Neural Networks.
628,628,Zhihua Zhang,Male,Shanghai Jiao Tong University,guang dai,Male,zju,Adaptive Online Estimation of Piecewise Polynomial Trends.
629,629,M. Pawan Kumar,Male,Stanford University,Daphne Koller,Female,insitro,Robust Optimization for Fairness with Noisy Protected Groups.
630,630,Garvesh Raskutti,Male,SAMSI,Bin Yu,Female,None,Beyond Individualized Recourse: Interpretable and Interactive Summaries of Actionable Recourses.
631,631,Han Liu,Male,Carnegie Mellon University,Xi Chen,Male,NYU,The Discrete Gaussian for Differential Privacy.
632,632,Samuel Rota Bulò,Male,Università Ca' Foscari,Marcello Pelillo,Male,Università Ca' Foscari di Venezia,Locally Differentially Private (Contextual) Bandits Learning.
633,633,Kurt T Miller,Male,PDT Partners,Michael Jordan,Male,UC Berkeley,A Scalable Approach for Privacy-Preserving Collaborative Machine Learning.
634,634,Maxim Raginsky,Male,University of Illinois at Urbana-Champaign,Svetlana Lazebnik,Female,UIUC,Privacy Amplification via Random Check-Ins.
635,635,Mingyuan Zhou,Male,University of Texas at Austin,Larry Carin,Male,None,The Flajolet-Martin Sketch Itself Preserves Differential Privacy: Private Counting with Minimal Space.
636,636,Matt Streeter,Male,Duolingo,Andreas Krause,Male,ETH Zurich,Breaking the Communication-Privacy-Accuracy Trilemma.
637,637,Samuel J Gershman,Male,Harvard University,Josh Tenenbaum,Male,MIT,Towards practical differentially private causal graph discovery.
638,638,Liefeng Bo,Male,Intel Labs,Cristian Sminchisescu,Male,Lund University/Google,Optimal and Practical Algorithms for Smooth and Strongly Convex Decentralized Optimization.
639,639,Sahand N Negahban,Male,"University of California, Berkeley",Bin Yu,Female,None,Relative gradient optimization of the Jacobian term in unsupervised deep learning.
