,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
290,290,Yue Yu,Male,Tsinghua University,Longbo Huang,Male,"IIIS, Tsinghua Univeristy",Double Quantization for Communication-Efficient Distributed Optimization.
291,291,Su Jia,Male,CMU,R Ravi,Male,CMU,Optimal Decision Tree with Noisy Outcomes.
292,292,Dominic Richards,Male,University of Oxford,Patrick Rebeschini,Male,University of Oxford,Optimal Statistical Rates for Decentralised Non-Parametric Regression with Linear Speed-Up.
293,293,Robert Gower,Male,"Institut Polytechnique de Paris, Telecom Paris",Peter Richtarik,Male,KAUST,RSN: Randomized Subspace Newton.
294,294,Othmane Sebbouh,Male,Télécom ParisTech,Robert Gower,Male,"Institut Polytechnique de Paris, Telecom Paris",Towards closing the gap between the theory and practice of SVRG.
295,295,Santtu Tikka,Male,University of Jyväskylä,Juha Karvanen,Male,University of Jyvaskyla,Identifying Causal Effects via Context-specific Independence Relations.
296,296,Robert Ness,Male,Gamalon,Olga Vitek,Female,Northeastern University,Integrating Markov processes with structural causal modeling enables counterfactual inference in complex systems.
297,297,Justin Zhang,Male,Columbia University,Elias Bareinboim,Male,Columbia University,Near-Optimal Reinforcement Learning in Dynamic Treatment Regimes.
298,298,Andrew Bennett,Male,Cornell University,Nathan Kallus,Male,Cornell University,Policy Evaluation with Latent Confounders via Optimal Balance.
299,299,Kristjan Greenewald,Male,IBM Research,Guy Bresler,Male,MIT,Sample Efficient Active Learning of Causal Trees.
300,300,Atalanti Mastakouri,Male,Max Planck Institute for Intelligent Systems,Dominik Janzing,Male,Amazon,Selecting causal brain features with a single conditional independence test per feature.
301,301,Amanda Gentzel,Male,UMass Amherst,David Jensen,Male,Univ. of Massachusetts,The Case for Evaluating Causal Models Using Interventional Measures and Empirical Data.
302,302,Victor Veitch,Male,Columbia University,David Blei,Male,Columbia University,Using Embeddings to Correct for Unobserved Confounding in Networks.
303,303,Alexander Peysakhovich,Male,Facebook,Adam Lerer,Male,Facebook AI Research,Robust Multi-agent Counterfactual Prediction.
304,304,Mikhail Yurochkin,Male,"IBM Research, MIT-IBM Watson AI Lab",Nghia Hoang,Male,IBM Research,Statistical Model Aggregation via Parameter Matching.
305,305,Haibin YU,Male,National University of Singapore,Zhongxiang Dai,Male,National University of Singapore,Implicit Posterior Variational Inference for Deep Gaussian Processes.
306,306,Rui Li,Male,Rochester Institute of Technology,Rui Li,Male,Rochester Institute of Technology,Multivariate Sparse Coding of Nonstationary Covariances with Gaussian Processes.
307,307,Siqi Liu,Male,University of Pittsburgh,Milos Hauskrecht,Male,University of Pittsburgh,Nonparametric Regressive Point Processes Based on Conditional Gaussian Processes.
308,308,Ian Char,Male,Carnegie Mellon University,Jeff Schneider,Male,Carnegie Mellon University,Offline Contextual Bayesian Optimization.
309,309,Creighton Heaukulani,Male,"Ministry of Health, Singapore",Mark van der Wilk,Male,PROWLER.io,Scalable Bayesian dynamic covariance modeling with variational Wishart and inverse Wishart processes.
310,310,Yusuke Tanaka,Male,NTT,Hiroyuki Toda,Male,"NTT Service Evolution Laboratories, NTT Corporation, Japan",Spatially Aggregated Gaussian Processes with Multivariate Areal Outputs.
311,311,Alexej Klushyn,Male,"ML Research Lab, Volkswagen Group",Patrick van der Smagt,Male,Volkswagen Group,Learning Hierarchical Priors in VAEs.
312,312,Atilim Gunes Baydin,Male,University of Oxford,Frank Wood,Male,University of British Columbia,Efficient Probabilistic Inference in the Quest for Physics Beyond the Standard Model.
313,313,Anna Wigren,Female,Uppsala University,Fredrik Lindsten,Male,Linköping University,Parameter elimination in particle Gibbs sampling.
314,314,Ruqi Zhang,Male,Cornell University,Christopher De Sa,Male,Cornell,Poisson-Minibatching for Gibbs Sampling with Convergence Rate Guarantees.
315,315,Chris Nemeth,Male,Lancaster University,James Hensman,Male,PROWLER.io,Pseudo-Extended Markov chain Monte Carlo.
316,316,Difan Zou,Male,"University of California, Los Angeles",Quanquan Gu,Male,UCLA,Stochastic Gradient Hamiltonian Monte Carlo Methods with Recursive Variance Reduction.
317,317,Adil Salim,Male,KAUST,Peter Richtarik,Male,KAUST,Stochastic Proximal Langevin Algorithm: Potential Splitting and Nonasymptotic Rates.
318,318,Chen Li,Male,"UToronto, Google",Murat Erdogdu,Male,University of Toronto,Stochastic Runge-Kutta Accelerates Langevin Monte Carlo and Beyond.
319,319,Ruoqi Shen,Male,University of Washington,Yin Tat Lee,Male,UW,The Randomized Midpoint Method for Log-Concave Sampling.
320,320,Marcel Hirt,Male,University College London,Alain Durmus,Male,ENS Paris Saclay,Copula-like Variational Inference.
321,321,Kazuki Osawa,Male,Tokyo Institute of Technology,Rio Yokota,Male,"Tokyo Institute of Technology, AIST- Tokyo Tech Real World Big-Data Computation Open Innovation Laboratory (RWBC- OIL), National Institute of Advanced Industrial Science and Technology (AIST)",Practical Deep Learning with Bayesian Principles.
322,322,Dominik Linzner,Male,Technische Universität Darmstadt,Heinz Koeppl,Male,Technische Universität Darmstadt,Scalable Structure Learning of Continuous-Time Bayesian Networks from Incomplete Data.
323,323,Trevor Campbell,Male,UBC,Xinglong Li,Male,The University of British Columbia,Universal Boosting Variational Inference.
324,324,Yixin Wang,Female,Columbia University,David Blei,Male,Columbia University,Variational Bayes under Model Misspecification.
325,325,Tomasz Kuśmierczyk,Male,University of Helsinki,Arto Klami,Male,University of Helsinki,Variational Bayesian Decision-making for Continuous Utilities.
326,326,Hengyuan Hu,Male,Facebook,Mike Lewis,Male,Facebook AI Research,Hierarchical Decision Making by Generating and Following Natural Language Instructions.
327,327,Xiangyuan Zhang,Male,University of Illinois at Urbana-Champaign,Tamer Basar,Male,University of Illinois at Urbana-Champaign,Non-Cooperative Inverse Reinforcement Learning.
328,328,Jack Umenberger,Male,Uppsala University,Håkan Hjalmarsson,Male,KTH,Robust exploration in linear quadratic reinforcement learning .
329,329,Andrea Zanette,Male,Stanford University,Emma Brunskill,Male,Stanford University,Almost Horizon-Free Structure-Aware Best Policy Identification with a Generative Model.
330,330,Kamil Ciosek,Male,Microsoft,Katja Hofmann,Male,Microsoft Research,Better Exploration with Optimistic Actor Critic.
331,331,Simon Du,Male,Institute for Advanced Study,Hanrui Zhang,Male,Duke University,Provably Efficient Q-learning with Function Approximation via Distribution Shift Error Checking Oracle.
332,332,Liangpeng Zhang,Male,University of Birmingham,Xin Yao,Male,Southern University of Science and Technology,Explicit Planning for Efficient Exploration in Reinforcement Learning.
333,333,Jian QIAN,Male,INRIA Lille - Sequel Team,Alessandro Lazaric,Male,Facebook Artificial Intelligence Research,Exploration Bonus for Regret Minimization in Discrete and Continuous Average Reward MDPs.
334,334,Daniel Russo,Male,Columbia University,Daniel Russo,Male,Columbia University,Worst-Case Regret Bounds for Exploration via Randomized Value Functions.
335,335,Marek Petrik,Male,University of New Hampshire,Reaz Russel,Male,University of New Hampshire,Beyond Confidence Regions: Tight Bayesian Ambiguity Sets for Robust MDPs.
336,336,Bastian Alt,Male,Technische Universität Darmstadt,Heinz Koeppl,Male,Technische Universität Darmstadt,Correlation Priors for Reinforcement Learning.
337,337,Mikael Henaff,Male,Microsoft Research,Mikael Henaff,Male,Microsoft Research,Explicit Explore-Exploit Algorithms in Continuous State Spaces.
338,338,Daniel Freeman,Male,Google Brain,Luke Metz,Male,Google Brain,Learning to Predict Without Looking Ahead: World Models Without Forward Prediction.
339,339,Zhiao Huang,Male,University of California San Diego,Hao Su,Male,University of California San Diego,Mapping State Space using Landmarks for Universal Goal Reaching.
340,340,Hado van Hasselt,Male,DeepMind,jaslanides Aslanides,Male,DeepMind,When to use parametric models in reinforcement learning?.
341,341,Nicolas Carion,Male,Facebook AI Research Paris,Alessandro Lazaric,Male,Facebook Artificial Intelligence Research,A Structured Prediction Approach for Generalization in Cooperative Multi-Agent Reinforcement Learning.
342,342,Sai Qian Zhang,Male,Harvard University,Jieyu Lin,Male,University of Toronto,Efficient Communication in Multi-Agent Reinforcement Learning via Variance Based Control.
343,343,Xin Guo,Male,"University of California, Berkeley",Junzi Zhang,Male,Stanford University,Learning Mean-Field Games.
344,344,Deepak Pathak,Male,"UC Berkeley, FAIR, CMU",Alexei Efros,Male,UC Berkeley,Learning to Control Self-Assembling Morphologies: A Study of Generalization via Modularity.
345,345,Yali Du,Male,University College London,Dacheng Tao,Male,University of Sydney,LIIR: Learning Individual Intrinsic Reward in Multi-Agent Reinforcement Learning.
346,346,Micah Carroll,Male,UC Berkeley,Anca Dragan,Female,UC Berkeley,On the Utility of Learning about Humans for Human-AI Coordination.
347,347,Chao Qu,Male,Ant Financial Services Group,Junwu Xiong,Male,Ant Financial Services Group, Value Propagation for Decentralized Networked Deep Multi-agent  Reinforcement Learning.
348,348,Ming Yu,Male,"The University of Chicago, Booth School of Business",Zhaoran Wang,Male,Northwestern University,Convergent Policy Optimization for Safe Reinforcement Learning.
349,349,David Rolnick,Male,UPenn,Greg Wayne,Male,Google DeepMind,Experience Replay for Continual Learning.
350,350,Zhizhou Ren,Male,Tsinghua University,Jian Peng,Male,University of Illinois at Urbana-Champaign,Exploration via Hindsight Goal Generation.
351,351,Anna Harutyunyan,Male,DeepMind,Remi Munos,Male,DeepMind,Hindsight Credit Assignment.
352,352,Chao Yang,Male,Tsinghua University,Chuang Gan,Male,MIT-IBM Watson AI Lab,Imitation Learning from Observations by Minimizing Inverse Dynamics Disagreement.
353,353,Thomas PIERROT,Male,InstaDeep,Nando de Freitas,Male,DeepMind,Learning Compositional Neural Programs with Recursive Tree Search and Planning.
354,354,Minne Li,Male,University College London,Haitham Bou Ammar,Male,UCL,Multi-View Reinforcement Learning.
355,355,Brett Daley,Male,Northeastern University,Christopher Amato,Male,Northeastern University,Reconciling λ-Returns with Experience Replay.
356,356,Zihan Zhang,Female,Tsinghua University,Xiangyang Ji,Male,Tsinghua University,Regret Minimization for Reinforcement Learning by Evaluating the Optimal Bias Function.
357,357,Suyoung Lee,Male,KAIST,Sae-Young Chung,Male,KAIST,Sample-Efficient Deep Reinforcement Learning via Episodic Backward Update.
358,358,Yuhui Wang,Male,Nanjing University of Aeronautics and Astronautics,Yaozhong Gan,Male,"Nanjing University of Aeronautics and Astronautics, China",Trust Region-Guided Proximal Policy Optimization.
359,359,Harm Van Seijen,Male,Microsoft Research,Arash Tavakoli,Male,Imperial College London,Using a Logarithmic Mapping to Enable Lower Discount Factors in Reinforcement Learning.
360,360,Horia Mania,Male,UC Berkeley,Benjamin Recht,Male,UC Berkeley,Certainty Equivalence is Efficient for Linear Quadratic Control.
361,361,Brian Axelrod,Male,Stanford,Gregory Valiant,Male,Stanford University,A Polynomial Time Algorithm for Log-Concave Maximum Likelihood via Locally Exponential Families.
362,362,Karl Krauth,Male,UC berkeley,Benjamin Recht,Male,UC Berkeley,Finite-time Analysis of Approximate Policy Iteration for the Linear Quadratic Regulator.
363,363,Dylan Foster,Male,MIT,Karthik Sridharan,Male,Cornell University,Hypothesis Set Stability and Generalization.
364,364,Sauptik Dhar,Male,LG Electronics,Mohak Shah,Male,LG Electronics,Multiclass Learning from Contradictions.
365,365,Abi Komanduru,Male,Purdue University,Jean Honorio,Male,Purdue University,On the Correctness and Sample Complexity of Inverse Reinforcement Learning.
366,366,Gilad Yehudai,Male,Weizmann Institute of Science,Ohad Shamir,Male,Weizmann Institute of Science,On the Power and Limitations of Random Features for Understanding Neural Networks.
367,367,Amir Najafi,Male,Sharif University of Technology,Takeru Miyato,Male,"Preferred Networks, Inc.",Robustness to Adversarial Perturbations in Learning from Incomplete Data.
368,368,Fernando Gama,Male,University of Pennsylvania,Joan Bruna,Male,NYU,Stability of Graph Scattering Transforms.
369,369,Yaqi Duan,Male,Princeton University,Mengdi Wang,Male,Princeton University,State Aggregation Learning from Markov Transition Data.
370,370,Nika Haghtalab,Male,Cornell University,Bo Waggoner,Male,"U. Colorado, Boulder",Toward a Characterization of Loss Functions for Distribution Learning.
371,371,Becca Roelofs,Male,UC Berkeley,Ludwig Schmidt,Male,UC Berkeley,A Meta-Analysis of Overfitting in Machine Learning.
372,372,Moshe Shenfeld,Male,Hebrew University of Jerusalem,Katrina Ligett,Male,Hebrew University,A Necessary and Sufficient Stability Notion for Adaptive Generalization.
373,373,Horia Mania,Male,UC Berkeley,Benjamin Recht,Male,UC Berkeley,Model Similarity Mitigates Test Set Overuse.
374,374,Se-Young Yun,Male,KAIST,Alexandre Proutiere,Male,KTH,Optimal Sampling and Clustering in the Stochastic Block Model.
375,375,Xiao Li,Male,"University of California, Berkeley",Bin Yu,Male,UC Berkeley,A Debiased MDI Feature Importance Measure for Random Forests.
376,376,Allan Grønlund,Male,"Aarhus University, MADALGO",Jelani Nelson,Male,UC Berkeley,Margin-Based Generalization Lower Bounds for Boosted Classifiers.
377,377,Bulat Ibragimov,Male,Yandex Research,Glebaster Gusev,Male,Sberbank,Minimal Variance Sampling in Stochastic Gradient Boosting.
378,378,Igor Kuralenok,Male,Yandex,Igor Labutin,Male,Yandex,MonoForest framework for tree ensemble analysis.
379,379,Peilin Zhong,Male,Columbia University,Changxi Zheng,Male,Columbia University,Rethinking Generative Mode Coverage: A Pointwise Guaranteed Approach.
380,380,Wei Deng,Male,Purdue University,Guang Lin,Male,Purdue University,An Adaptive Empirical  Bayesian Method for Sparse Deep Learning.
381,381,XIA XIAO,Male,University of Connecticut,Sanguthevar Rajasekaran,Male,University of Connecticut,AutoPrune: Automatic Network Pruning by Regularizing Auxiliary Parameters.
382,382,Honghao Li,Male,Institut Curie,Herve Isambert,Male,Institut Curie,Constraint-based Causal Structure Learning with Consistent Separating Sets.
383,383,Zhiyong Yang,Male,"SKLOIS, Institute of Information Engineering, Chinese Academy of Sciences; SCS, University of Chinese Academy of Sciences",Qingming Huang,Male,University of Chinese Academy of Sciences,Generalized Block-Diagonal Structure Pursuit: Learning Soft Latent Task Assignment against Negative Transfer.
384,384,Zihan Li,Female,National University of Singapore,Jonathan Scarlett,Male,National University of Singapore,Learning Erdos-Renyi Random Graphs via Edge Detecting Queries.
385,385,Chris Russell,Male,The Alan Turing Institute/ The University of Surrey,Neill Campbell,Male,University of Bath,Fixing Implicit Derivatives: Trust-Region Based Learning of Continuous Energy Functions.
386,386,Ibrahim Jubran,Male,The University of Haifa,Dan Feldman,Male,University of Haifa,Fast and Accurate Least-Mean-Squares Solvers.
387,387,Xiangyu Zheng,Male,Peking University,Song Xi Chen,Male,Peking University,Partitioning Structure Learning for Segmented Linear Regression Trees.
388,388,David Gamarnik,Male,Massachusetts Institute of Technology,Julia Gaudio,Male,Massachusetts Institute of Technology,Sparse High-Dimensional Isotonic Regression.
389,389,Huaian Diao,Male,Northeast Normal University,Xin Yang,Male,University of Washington,Total Least Squares Regression in Input Sparsity Time.
390,390,Xuanqing Liu,Male,"University of California, Los Angeles",Cho-Jui Hsieh,Male,UCLA,A Unified Framework for Data Poisoning Attack to Graph-based Semi-supervised Learning.
391,391,Pedro Mercado,Male,University of Tübingen,Matthias Hein,Male,University of Tübingen,Generalized Matrix Means for Semi-Supervised Learning with Multilayer Graphs.
392,392,Otilia Stretcu,Female,Carnegie Mellon University,Andrew Tomkins,Male,Google,Graph Agreement Models for Semi-Supervised Learning.
393,393,Fan Zhou,Male,Shanghai University of Finance and Economics,Ye Jieping,Male,DiDi Chuxing,Graph-Based Semi-Supervised Learning with Non-ignorable Non-response.
394,394,Naganand Yadati,Male,Indian Institute of Science,Partha Talukdar,Male,"Indian Institute of Science, Bangalore",HyperGCN: A New Method For Training Graph Convolutional Networks on Hypergraphs.
395,395,David Berthelot,Male,Google Brain,Colin A Raffel,Male,Google Brain,MixMatch: A Holistic Approach to Semi-Supervised Learning.
396,396,Yair Carmon,Male,Stanford University,Percy Liang,Male,Stanford University,Unlabeled Data Improves Adversarial Robustness.
397,397,Vickram Rajendran,Male,The Johns Hopkins University Applied Physics Lab,William LeVine,Male,The Johns Hopkins University Applied Physics Lab,Accurate Layerwise Interpretable Competence Estimation.
398,398,Jeremiah Liu,Male,Google Research / Harvard,Brent Coull,Male,Harvard University,Accurate Uncertainty Estimation and Decomposition in Ensemble Learning.
399,399,Charles Corbière,Male,Valeo.ai / CNAM,Patrick Pérez,Male,Valeo.ai,Addressing Failure Prediction by Learning Model Confidence.
400,400,Meelis Kull,Male,University of Tartu,Peter Flach,Male,University of Bristol,Beyond temperature scaling: Obtaining well-calibrated multi-class probabilities with Dirichlet calibration.
401,401,David Widmann,Male,Uppsala University,Dave Zachariah,Male,Uppsala University,Calibration tests in multi-class classification: A unifying framework.
402,402,Liu Ziyin,Male,University of Tokyo,Masahito Ueda,Male,University of Tokyo,Deep Gamblers: Learning to Abstain with Portfolio Theory.
403,403,Raanan Yehezkel Rohekar,Male,Intel AI Lab,Gal Novik,Male,Intel AI Lab,Modeling Uncertainty by Learning a Hierarchy of Deep Neural Connections.
404,404,Axel Brando,Male,BBVA DATA & ANALYTICS SL UNIVERSITAT DE BARCELONA,Alberto Rubio Muñoz,Male,BBVA Data & Analytics,Modelling heterogeneous distributions with an Uncountable Mixture of Asymmetric Laplacians.
405,405,Sunil Thulasidasan,Male,Los Alamos National Laboratory & University of Washington,Sarah Michalak,Male,Los Alamos National Laboratory,On Mixup Training: Improved Calibration and Predictive Uncertainty for Deep Neural Networks.
406,406,Muhammad Osama,Male,Uppsala University,Peter Stoica,Male,Uppsala University,Prediction of Spatial Point Processes: Regularized Method with Out-of-Sample Guarantees.
407,407,Nicki Skafte,Male,Technical University of Denmark,Søren Hauberg,Male,Technical University of Denmark,Reliable training and estimation of variance networks.
408,408,Andrey Malinin,Male,Yandex,Mark Gales,Male,University of Cambridge,Reverse KL-Divergence Training of Prior Networks: Improved Uncertainty and Adversarial Robustness.
409,409,Marin Biloš,Male,Technical University of Munich,Stephan Günnemann,Male,Technical University of Munich,Uncertainty on Asynchronous Time Event Prediction.
410,410,Ananya Kumar,Male,Stanford University,Tengyu Ma,Male,Stanford University,Verified Uncertainty Calibration.
411,411,Sebastian Mair,Male,Leuphana University,Ulf Brefeld,Male,Leuphana,Coresets for Archetypal Analysis.
412,412,Jingjing Wang,Female,University of Waterloo,Yaoliang Yu,Male,University of Waterloo,Multivariate Triangular Quantile Maps for Novelty Detection.
413,413,Siqi Wang,Male,National University of Defense Technology,Marius Kloft,Male,TU Kaiserslautern,Effective End-to-end Unsupervised Outlier Detection via Inlier Priority of Discriminative Network.
414,414,Samuli Laine,Male,NVIDIA,Timo Aila,Male,NVIDIA,High-Quality Self-Supervised Deep Image Denoising.
415,415,Enrique Sanchez,Male,Samsung AI Centre,Yorgos Tzimiropoulos,Male,Samsung AI Centre | University of Nottingham,Object landmark discovery through unsupervised adaptation.
416,416,Parikshit Gopalan,Male,VMware Research,Udi Wieder,Male,VMware Research,PIDForest: Anomaly Detection via Partial Identification.
417,417,Rui Zhang,Male,Arizona State University,Hanghang Tong,Male,University of Illinois at Urbana-Champaign,Robust Principal Component Analysis with Adaptive Neighbors.
418,418,Qiangeng (Charlie) Xu,Male,USC,Ulrich Neumann,Male,USC,DISN: Deep Implicit Surface Network for High-quality Single-view 3D Reconstruction.
419,419,Yangbangyan Jiang,Female,"Institute of Information Engineering, Chinese Academy of Sciences",Qingming Huang,Male,University of Chinese Academy of Sciences,DM2C: Deep Mixed-Modal Clustering.
420,420,Chunjin Song,Male,Shenzhen University,Hui Huang,Male,Shenzhen University,ETNet: Error Transition Network for Arbitrary Style Transfer.
421,421,Xueting Li,Male,"University of California, Merced",Ming-Hsuan Yang,Male,Google / UC Merced,Joint-task Self-supervised Learning for Temporal Correspondence.
422,422,Adrian Dalca,Male,"MIT, HMS",Mert Sabuncu,Male,Cornell,Learning Conditional Deformable Templates with Convolutional Networks.
423,423,Bo Yang,Male,University of Oxford,Niki Trigoni,Male,University of Oxford,Learning Object Bounding Boxes for 3D Instance Segmentation on Point Clouds.
424,424,Xihui Liu,Male,The Chinese University of Hong Kong,hongsheng Li,Male,cuhk,Learning to Predict Layout-to-image Conditional Convolutions for Semantic Image Synthesis.
425,425,Yichao Zhou,Male,UC Berkeley,Yi Ma,Male,UC Berkeley,NeurVPS: Neural Vanishing Point Scanning via Conic Convolution.
426,426,Gamaleldin Elsayed,Male,"Google Research, Brain Team",Quoc V Le,Male,Google,Saccader: Improving Accuracy of Hard Attention Models for Vision.
427,427,Vincent Sitzmann,Male,Stanford University,Gordon Wetzstein,Male,Stanford University,Scene Representation Networks: Continuous 3D-Structure-Aware Neural Scene Representations.
428,428,Niki Parmar,Female,Google,Jon Shlens,Male,Google Research,Stand-Alone Self-Attention in Vision Models.
429,429,Jiawang Bian,Male,The University of Adelaide,Ian Reid,Male,University of Adelaide,Unsupervised Scale-consistent Depth and Ego-motion Learning from Monocular Video.
430,430,Gengshan Yang,Male,Carnegie Mellon University,Deva Ramanan,Male,Carnegie Mellon University,Volumetric Correspondence Networks for Optical Flow.
431,431,Maxime Bucher,Male,Valeo.ai,Patrick Pérez,Male,Valeo.ai,Zero-Shot Semantic Segmentation.
432,432,Qiming ZHANG,Male,University of Sydney,Dacheng Tao,Male,University of Sydney,Category Anchor-Guided Unsupervised Domain Adaptation for Semantic Segmentation.
433,433,Xu Wang,Male,Shenzhen University,Lin Ma,Male,Tencent AI Lab,Exploiting Local and Global Structure for Point Cloud Semantic Segmentation with Contextual Point Representations.
434,434,Lin Song,Male,Xi'an Jiaotong University,Nanning Zheng,Male,Xi'an Jiaotong University,Learnable Tree Filter for Structure-preserving Feature Transform.
435,435,Miao Zhang,Male,Dalian University of Technology,Huchuan Lu,Male,Dalian University of Technology,Memory-oriented Decoder for Light Field Salient Object Detection.
436,436,Sicheng Zhao,Male,University of California Berkeley,Kurt Keutzer,Male,"EECS, UC Berkeley",Multi-source Domain Adaptation for Semantic Segmentation.
437,437,Shuai Zhao,Male,Zhejiang University,Deng Cai,Male,ZJU,Region Mutual Information Loss for Semantic Segmentation.
438,438,Xiaoling Hu,Male,Stony Brook University,Chao Chen,Male,Stony Brook University,Topology-Preserving Deep Image Segmentation.
439,439,Mickaël Chen,Male,Sorbonne Université,Ludovic Denoyer,Male,Facebook - FAIR,Unsupervised Object Segmentation by Redrawing.
440,440,Thang Vu,Male,KAIST,Chang Yoo,Male,KAIST,Cascade RPN: Delving into High-Quality Region Proposal Network with Adaptive Convolution.
441,441,Jisoo Jeong,Female,Seoul National University,Nojun Kwak,Male,Seoul National University,Consistency-based Semi-supervised Learning for Object detection.
442,442,Xiaosong Zhang,Male,University of Chinese Academy of Sciences,Qixiang Ye,Male,"University of Chinese Academy of Sciences, China",FreeAnchor: Learning to Match Anchors for Visual Object Detection.
443,443,Andy Spielberg,Male,Massachusetts Institute of Technology,Daniela Rus,Male,Massachusetts Institute of Technology,Learning-In-The-Loop Optimization: End-To-End Control And Co-Design Of Soft Robots Through Learned Deep Latent Representations.
444,444,Ya-Chien Chang,Male,"University of California, San Diego",Sicun Gao,Male,"University of California, San Diego",Neural Lyapunov Control.
445,445,Taewan Kim,Male,Amazon,Joydeep Ghosh,Male,UT Austin,On Single Source Robustness in Deep Fusion Models.
446,446,Lun Huang,Male,Peking University,Jie Chen,Male,Peng Cheng Laboratory,Adaptively Aligned Image Captioning via Adaptive Attention Time.
447,447,Jingxiang Lin,Male,University of Illinois at Urbana-Champaign,Alex Schwing,Male,University of Illinois at Urbana-Champaign,TAB-VCR: Tags and Attributes based Visual Commonsense Reasoning Baselines.
448,448,Cheng-Chun Hsu,Male,Academia Sinica,Yung-Yu Chuang,Male,National Taiwan University,Weakly Supervised Instance Segmentation using the Bounding Box Tightness Prior.
449,449,Jie Song,Female,Zhejiang University,Mingli Song,Male,Zhejiang University,Deep Model Transferability from Attribution Maps.
450,450,Yiren Zhao,Male,University of Cambridge,Cheng-Zhong Xu,Male,University of Macau,Focused Quantization for Sparse CNNs.
451,451,Xiaohan Ding,Male,Tsinghua University,Prof. Ji Liu Liu,Male,Kwai Inc.,Global Sparse Momentum SGD for Pruning Very Deep Neural Networks.
452,452,Koen Helwegen,Male,Plumerai,Roeland Nusselder,Male,Plumerai,Latent Weights Do Not Exist: Rethinking Binarized Neural Network Optimization.
453,453,Lu Hou,Male,"Huawei Technologies Co., Ltd",Tie-Yan Liu,Male,Microsoft Research,Normalization Helps Training of Quantized LSTM.
454,454,Ron Banner,Male,Intel - Artificial Intelligence Products Group (AIPG),Daniel Soudry,Male,Technion,Post training 4-bit quantization of convolutional networks for rapid-deployment.
455,455,Linfeng Zhang,Male,Tsinghua University,Kaisheng Ma,Male,Tsinghua University,SCAN: A Scalable Neural Networks Framework Towards Compact and Efficient Models.
456,456,Salvator Lombardo,Male,Disney Research,Stephan Mandt,Male,"University of California, Irvine",Deep Generative Video Compression.
457,457,John Bradshaw,Male,University of Cambridge/MPI IS Tübingen,Jose Miguel Hernández-Lobato,Male,University of Cambridge,A Model to Search for Synthesizable Molecules.
458,458,Lars Maaløe,Male,Corti,Ole Winther,Male,Technical University of Denmark,BIVA: A Very Deep Hierarchy of Latent Variables for Generative Modeling.
459,459,Suman Ravuri,Male,DeepMind,Oriol Vinyals,Male,Google DeepMind,Classification Accuracy Score for Conditional Generative Models.
460,460,Dustin Tran,Male,Google Brain,Ben Poole,Male,Google Brain,Discrete Flows: Invertible Generative Models of Discrete Data.
461,461,Aliaksandr Siarohin,Male,University of Trento,Nicu Sebe,Male,University of Trento,First Order Motion Model for Image Animation.
462,462,Kun Xu,Male,Tsinghua University,Bo Zhang,Male,Tsinghua University,Multi-objects Generation with Amortized Structural Regularization.
463,463,Conor Durkan,Male,University of Edinburgh,George Papamakarios,Male,DeepMind,Neural Spline Flows.
464,464,Dan Zhang,Male,Bosch Center for Artificial Intelligence,Anna Khoreva,Male,Bosch Center for Artificial Intelligence,Progressive Augmentation of GANs.
465,465,Shouvanik Chakrabarti,Male,University of Maryland,Xiaodi Wu,Male,University of Maryland,Quantum Wasserstein Generative Adversarial Networks.
466,466,Dieterich Lawson,Male,Stanford University,Rajesh Ranganath,Male,New York University,Energy-Inspired Models: Learning with Sampler-Induced Distributions.
467,467,Dmitrii Emelianenko,Male,Yandex; National Research University Higher School of Economics,Pavel Serdyukov,Male,Yandex,Sequence Modeling with Unconstrained Generation Order.
468,468,Niklas Gebauer,Male,Technische Universität Berlin,Kristof Schütt,Male,TU Berlin,Symmetry-adapted generation of 3d point sets for the targeted discovery of molecules.
469,469,Paul Hongsuck Seo,Male,POSTECH,Bohyung Han,Male,Seoul National University,Combinatorial Inference against Label Noise.
470,470,Patrick Kidger,Male,University of Oxford,Terry Lyons,Male,University of Oxford,Deep Signature Transforms.
471,471,Yulin Wang,Male,Tsinghua University,Cheng Wu,Male,Tsinghua,Implicit Semantic Data Augmentation for Deep Networks.
472,472,Daniel Brooks,Male,Thales - LIP6,Matthieu Cord,Male,Sorbonne University,Riemannian batch normalization for SPD neural networks.
473,473,David Sabbagh,Male,INRIA,Denis A. Engemann,Male,INRIA Saclay,Manifold-regression to predict from MEG/EEG brain signals without source modeling.
474,474,Dan Schwartz,Male,Carnegie Mellon University,Leila Wehbe,Male,Carnegie Mellon University,Inducing brain-relevant bias in natural language processing models.
475,475,Benyamin Allahgholizadeh Haghi,Male,California Institute of Technology,Azita Emami,Male,California Institute of Technology,Deep Multi-State Dynamic Recurrent Neural Networks Operating on Wavelet Based Neural Features for Robust Brain Machine Interfaces.
476,476,Yu Qi,Male,Zhejiang University,Gang Pan,Male,Zhejiang University,Dynamic Ensemble Modeling Approach to Nonstationary Neural Decoding in Brain-Computer Interfaces.
477,477,Nishal Shah,Male,Stanford University,chichilnisky Chichilnisky,Male,Stanford University,Efficient characterization of electrically evoked responses for neural interfaces.
