,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
211,211,Nicolò Cesa-Bianchi,"Università degli Studi di Milano, Italy",Ohad Shamir,Weizmann Institute of Science,Efficient Online Learning via Randomized Rounding.
212,212,Oliver Stegle,German Cancer Research Center,Karsten Borgwardt,ETH Zurich,Learning sparse inverse covariance matrices in the presence of confounders.
213,213,Il Memming Park,Stony Brook University,Jonathan W Pillow,UT Austin,Bayesian Spike-Triggered Covariance Analysis.
214,214,Elad Hazan,Technion,Nati Srebro,TTI-Chicago,Beating SGD: Learning SVMs in Sublinear Time.
215,215,Morteza Alamgir,University of Hamburg,Ulrike von Luxburg,University of Tübingen,Phase transition in the family of p-resistances.
216,216,Sung Ju Hwang,University of Texas at Austin,Fei Sha,University of Southern California (USC),Learning a Tree of Metrics with Disjoint Visual Features.
217,217,Phil Long,NEC Labs,Rocco A Servedio,Columbia University,Learning large-margin halfspaces with more malicious noise.
218,218,Vicente Ordonez,University of North Carolina at Chapel Hill,Tamara L Berg,Stony Brook University,Im2Text: Describing Images Using 1 Million Captioned Photographs.
219,219,Jiayu Zhou,Arizona State University,Jieping Ye,Arizona State University,Clustered Multi-Task Learning Via Alternating Structure Optimization.
220,220,Yoonho Hwang,POSTECH,Hee-Kap Ahn,POSTECH,Convergent Bounds on the Euclidean Distance.
221,221,Jia Deng,Princeton University,Li Fei-Fei,Stanford University,Fast and Balanced: Efficient Label Tree Learning for Large Scale Object Recognition.
222,222,Lei Yuan,Arizona State University,Jieping Ye,Arizona State University,Efficient Methods for Overlapping Group Lasso.
223,223,Flavio Chierichetti,Sapienza University,David Liben-Nowell,Carleton College,Reconstructing Patterns of Information Diffusion from Incomplete Observations.
224,224,Nicolas Boumal,EPFL,Pierre-Antoine Absil,U.C.Louvain,RTRMC: A Riemannian trust-region method for low-rank matrix completion.
225,225,Samory Kpotufe,Princeton University,Samory Kpotufe,Princeton University,k-NN Regression Adapts to Local Intrinsic Dimension.
226,226,Ali Jalali,University of Texas at Austin,Pradeep Ravikumar,Carnegie Mellon University,On Learning Discrete Graphical Models using Greedy Methods.
227,227,Phillip Isola,Massachusetts Institute of Technology,Aude Oliva,MIT,Understanding the Intrinsic Memorability of Images.
228,228,Mona Eberts,University of Stuttgart,Ingo Steinwart,University of Stuttgart,Optimal learning rates for least squares SVMs using Gaussian kernels.
229,229,Kenji Fukumizu,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP,Arthur Gretton,"Gatsby Unit, UCL",Kernel Bayes' Rule.
230,230,Adrian Ion,TU Wien & IST Austria,Cristian Sminchisescu,Lund University/Google,Probabilistic Joint Image Segmentation and Labeling.
231,231,Dmitry Pidan,Technion,Ran El-Yaniv,Technion & Google,Selective Prediction of Financial Trends with Hidden Markov Models.
232,232,Mladen Kolar,University of Chicago,Aarti Singh,CMU,Minimax Localization of Structural Information in Large Noisy Matrices.
233,233,yan karklin,Knewton,Eero Simoncelli,FlatIron Institute / New York University,Efficient coding with a population of Linear-Nonlinear neurons.
234,234,Kamil A Wnuk,"University of California, Los Angeles",Stefano Soatto,UCLA,Multiple Instance Filtering.
235,235,Alekh Agarwal,Microsoft Research,John Duchi,UC Berkeley,Distributed Delayed Stochastic Optimization.
236,236,Yasin Abbasi Yadkori,DeepMind,Csaba Szepesvari,DeepMind / University of Alberta,Improved Algorithms for Linear Stochastic Bandits.
237,237,Martin O Larsson,Operations Research and Information Engineering / Cornell University,Johan Ugander,Stanford University,A concave regularization technique for sparse mixture models.
238,238,Pannagadatta K Shivaswamy,Cornell University,Tony Jebara,Spotify,Variance Penalizing AdaBoost.
239,239,Salah Rifai,Universite de montreal,Xavier Muller,Universite of Montreal,The Manifold Tangent Classifier.
240,240,Matus J Telgarsky,University of Michigan,Matus J Telgarsky,University of Michigan,The Fast Convergence of Boosting.
241,241,arthur d szlam,CCNY / IMA,Yann LeCun,Facebook AI Research and New York University,Structured sparse coding via lateral inhibition.
242,242,Alekh Agarwal,Microsoft Research,Sasha Rakhlin,University of Pennsylvania,Stochastic convex optimization with bandit feedback.
243,243,Ehsan Elhamifar,UC Berkeley,René Vidal,Mathematical Institute for Data Science Johns Hopkins University,Sparse Manifold Clustering and Embedding.
244,244,Jiquan Ngiam,Stanford University,Andrew Y Ng,DeepLearning.AI,Sparse Filtering.
245,245,Olivier Delalleau,Facebook AI Research,Yoshua Bengio,University of Montreal,Shallow vs. Deep Sum-Product Networks.
246,246,Jacquelyn A Shelton,TU Berlin,Jörg Lücke,TU Berlin,Select and Sample: A Model of Efficient Neural Inference and Learning.
247,247,Richard Socher,MetaMind,Christopher D Manning,Stanford University,Unfolding Recursive Autoencoders for Paraphrase Detection.
248,248,Iasonas Kokkinos,Ecole Centrale Paris / INRIA Saclay,Iasonas Kokkinos,Ecole Centrale Paris / INRIA Saclay,Rapid Deformable Object Detection using Dual-Tree Branch-and-Bound.
249,249,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,Query-Aware MCMC.
250,250,Jun Liu,Siemens Corporate Research,Jieping Ye,Arizona State University,Projection onto A Nonnegative Max-Heap.
251,251,Emin Orhan,University of Rochester,Robert A Jacobs,University of Rochester,Probabilistic Modeling of Dependencies Among Visual Short-Term Memory Representations.
252,252,Olana Missura,University of Bonn,Thomas Gaertner,Fraunhofer IAIS and University of Bonn,Predicting Dynamic Difficulty.
253,253,Alex Graves,Google DeepMind,Alex Graves,Google DeepMind,Practical Variational Inference for Neural Networks.
254,254,Bo Chen,Duke University,Lawrence Carin,Duke University,On the Analysis of Multi-Channel Neural Spike Data.
255,255,Allie Fletcher,UCLA,Aniruddha Bhargava,Amazon,Neural Reconstruction with Approximate Message Passing (NeuRAMP).
256,256,Maxim Raginsky,University of Illinois at Urbana-Champaign,Sasha Rakhlin,University of Pennsylvania,Lower Bounds for Passive and Active Learning.
257,257,Zhouchen Lin,Microsoft Research Asia,Zhixun Su,Dalian University of Technology,Linearized Alternating Direction Method with Adaptive Penalty for Low-Rank Representation.
258,258,Russ Salakhutdinov,Carnegie Mellon University,Antonio Torralba,Massachusetts Institute of Technology,Learning to Learn with Compound HD Models.
259,259,Martin Slawski,Saarland University,Matthias Hein,University of Tübingen,Sparse recovery by thresholded non-negative least squares.
260,260,Jacob D Abernethy,University of Michigan,Rafael Frongillo,University of Colorado Boulder,A Collaborative Mechanism for Crowdsourcing Prediction Problems.
261,261,Ke Chen,The University of Manchester,Ahmad Salman,University of Manchester,Extracting Speaker-Specific Information with a Regularized Siamese Deep Network.
262,262,M Pacer,Netflix,Tom Griffiths,Princeton,A rational model of causal inference with continuous causes.
263,263,Tianshi Gao,Facebook,Daphne Koller,insitro,Active Classification based on Value of Classifier.
264,264,Faisal Khan,University of Wisconsin-Madison,Bilge Mutlu,University of Wisconsin-Madison,How Do Humans Teach: On Curriculum Learning and Teaching Dimension.
265,265,Benjamin Recht,UW-Madison,Feng Niu,University of Wisconsin-Madison,Hogwild!: A Lock-Free Approach to Parallelizing Stochastic Gradient Descent.
266,266,Animashree Anandkumar,UC Irvine,Alan S Willsky,Massachusetts Institute of Technology,High-Dimensional Graphical Model Selection: Tractable Graph Families and Necessary Conditions.
267,267,Mark Schmidt,INRIA - SIERRA Project Team,Francis Bach,INRIA - Ecole Normale Superieure,Convergence Rates of Inexact Proximal-Gradient Methods for Convex Optimization.
268,268,Adler J Perotte,Columbia University,Nicholas Bartlett,Columbia,Hierarchically Supervised Latent Dirichlet Allocation.
269,269,Ioannis A Gkioulekas,Harvard University,Todd Zickler,Harvard University,Dimensionality Reduction Using the Sparse Linear Model.
270,270,Bogdan Alexe,ETH ZURICH,Vittorio Ferrari,University of Edinburgh,Exploiting spatial overlap to efficiently compute appearance distances between image windows.
271,271,Michael Shindler,Unaffiliated,Adam W Meyerson,"Google, Inc.",Fast and Accurate k-means For Large Datasets.
272,272,Matthew A Kayala,"University of California, Irvine",Pierre Baldi,UC Irvine,A Machine Learning Approach to Predict Chemical Reactions.
273,273,Artin Armagan,Duke University,Merlise Clyde,Duke University,Generalized Beta Mixtures of Gaussians.
274,274,Qibin Zhao,RIKEN AIP,Andrzej S CICHOCKI,RIKEB Brain Science Institute,A Multilinear Subspace Regression Method Using Orthogonal Tensors Decompositions.
275,275,Joshua T Abbott,UC Berkeley,Tom Griffiths,Princeton,Testing a Bayesian Measure of Representativeness Using a Large Image Database.
276,276,Andrew McHutchon,Cambridge University,Carl Edward Rasmussen,University of Cambridge,Gaussian Process Training with Input Noise.
277,277,Cristina Savin,University of Cambridge,Mate Lengyel,University of Cambridge,Two is better than one: distinct roles for familiarity and recollection in retrieving palimpsest memories.
278,278,Guido F Montufar,UCLA,Nihat Ay,MPI for Mathematics in the Sciences,Expressive Power and Approximation Errors of Restricted Boltzmann Machines.
279,279,Vincent Delaitre,Ecole Normale Supérieure,Ivan Laptev,INRIA,Learning person-object interactions for action recognition in still images.
280,280,Jakob H Macke,University of Tübingen & MPI IS Tübingen,Maneesh Sahani,"Gatsby Unit, UCL",Empirical models of spiking in neural populations.
281,281,Viren Jain,Howard Hughes Medical Institute,H. Sebastian Seung,Massachusetts Institute of Technology,Learning to Agglomerate Superpixel Hierarchies.
282,282,Joe L Austerweil,"University of Wisconsin, Madison",Tom Griffiths,Princeton,An ideal observer model for identifying the reference frame of objects.
283,283,Shie Mannor,Technion,Ohad Shamir,Weizmann Institute of Science,From Bandits to Experts: On the Value of Side-Observations.
284,284,Quoc V. Le,Google,Andrew Y Ng,DeepLearning.AI,ICA with Reconstruction Cost for Efficient Overcomplete Feature Learning.
285,285,Danilo J Rezende,EPFL,Wulfram Gerstner,EPFL,Variational Learning for Recurrent Spiking Networks.
286,286,David R Karger,MIT,Devavrat Shah,Massachusetts Institute of Technology,Iterative Learning for Reliable Crowdsourcing Systems.
287,287,Philipp Krähenbühl,UT Austin,Vladlen Koltun,Adobe Research,Efficient Inference in Fully Connected CRFs with Gaussian Edge Potentials.
288,288,Lester W Mackey,"University of California, Berkeley",Michael Jordan,UC Berkeley,Divide-and-Conquer Matrix Factorization.
289,289,Duy Q Vu,Pennsylvania State University,Padhraic Smyth,"University of California, Irvine",Continuous-Time Regression Models for Longitudinal Networks.
290,290,David Newman,"University of California, Irvine",Wray Buntine,None,Improving Topic Coherence with Regularized Topic Models.
291,291,Youwei Zhang,UC Berkeley,Laurent El Ghaoui,UC Berkeley,Large-Scale Sparse Principal Component Analysis with Application to Text Data.
292,292,Ross B Girshick,UC Berkeley,David Mcallester,Toyota Tech Institute Chicago,Object Detection with Grammar Models.
293,293,Dominique C Perrault-Joncas,University of Washington,Marina Meila,University of Washington,Directed Graph Embedding: an Algorithm based on Continuous Limits of Laplacian-type Operators.
294,294,Dominique Tschopp,None,Soheil Mohajer,Princeton,Randomized Algorithms for Comparison-based Search.
295,295,David Sontag,MIT,Dan Roy,Univ of Toronto & Vector,Complexity of Inference in Latent Dirichlet Allocation.
296,296,Stefanie Jegelka,MIT,Jeff A Bilmes,"University of Washington, Seattle",Fast approximate submodular minimization.
297,297,Sivaraman Balakrishnan,CMU,Aarti Singh,CMU,Noise Thresholds for Spectral Clustering.
298,298,Dan Feldman,Massachusetts Institute of Technology,Andreas Krause,ETH Zurich,Scalable Training of Mixture Models via Coresets.
299,299,Javad Azimi,Microsoft,Xiaoli Fern,Oregon State University,Budgeted Optimization with Concurrent Stochastic-Duration Experiments.
300,300,Dan Zhang,Purdue University,Richard D Lawrence,IBM TJ Watson Research Center,Multiple Instance Learning on Structured Data.
301,301,Dan Garber,Technion,Elad Hazan,Technion,Approximating Semidefinite Programs in Sublinear Time.
302,302,Alex Slivkins Slivkins,Microsoft Research,Alex Slivkins Slivkins,Microsoft Research,Multi-armed bandits on implicit metric spaces.
303,303,Nir Ailon,Technion,Nir Ailon,Technion,Active Learning Ranking from Pairwise Preferences with Almost Optimal Query Complexity.
304,304,Yangqing Jia,Alibaba Group,Trevor Darrell,UC Berkeley,Heavy-tailed Distances for Gradient Based Image Descriptors.
305,305,Vijay Mahadevan,Yahoo!,Lawrence Saul,UC San Diego,Maximum Covariance Unfolding : Manifold Learning for Bimodal Data.
