,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
217,217,Keenon Werling,Stanford University,Chris Manning,Stanford University,On-the-Job Learning with Bayesian Decision Theory.
218,218,Ayan Chakrabarti,TTI Chicago,Ayan Chakrabarti,TTI Chicago,Color Constancy by Learning to Predict Chromaticity from Luminance.
219,219,Seunghoon Hong,POSTECH,Bohyung Han,POSTECH,Decoupled Deep Neural Network for Semi-supervised Semantic Segmentation.
220,220,Junhyuk Oh,University of Michigan,Satinder Singh,University of Michigan,Action-Conditional Video Prediction using Deep Networks in Atari Games.
221,221,Jacob Gardner,Cornell University,John Cunningham,University of Columbia,Bayesian Active Model Selection with an Application to Automated Audiometry.
222,222,Matthias Feurer,University of Freiburg,Frank Hutter,U Freiburg,Efficient and Robust Automated Machine Learning.
223,223,Peter Schulam,Johns Hopkins University,Suchi Saria,Johns Hopkins University,A Framework for Individualizing Predictions of Disease Trajectories by Exploiting Multi-Resolution Structure.
224,224,Oriol Vinyals,Google,Navdeep Jaitly,Google,Pointer Networks.
225,225,Cameron Po-Hsuan Chen,Princeton,Peter J Ramadge,Princeton,A Reduced-Dimension fMRI Shared Response Model.
226,226,Pascal Vincent,U. Montreal,Xavier Bouthillier,Universit de Montréal,Efficient Exact Gradient Update for training Deep Networks with Very Large Sparse Targets.
227,227,Peter Flach,University of Bristol,Meelis Kull,University of Bristol,Precision-Recall-Gain Curves: PR Analysis Done Right.
228,228,Yuval Harel,Technion,Manfred Opper,TU Berlin,A Tractable Approximation to Optimal Point Process Filtering: Application to Neural Encoding.
229,229,Yann Dauphin,Facebook AI Research,Yoshua Bengio,U. Montreal,Equilibrated adaptive learning rates for non-convex optimization.
230,230,Kevin G Jamieson,University of Wisconsin,Rob Nowak,Wisconsin,"NEXT: A System for Real-World Development, Evaluation, and Application of Active Learning."
231,231,Dave Moore,UC Berkeley,Stuart J Russell,UC Berkeley,Gaussian Process Random Fields.
232,232,James Hensman,Lancaster University,Zoubin Ghahramani,University of Cambridge,MCMC for Variationally Sparse Gaussian Processes.
233,233,Trevor Campbell,MIT,Jonathan How,MIT,"Streaming, Distributed Variational Inference for Bayesian Nonparametrics."
234,234,David I Inouye,University of Texas at Austin,Inderjit Dhillon,University of Texas at Austin,Fixed-Length Poisson MRF: Adding Dependencies to the Multinomial.
235,235,Kwang-Sung Jun,University of Wisconsin-Madison,Ming Yuan,University of Wisconsin - Madison,Human Memory Search as Initial-Visit Emitting Random Walk.
236,236,Vikas Sindhwani,Google,Sanjiv Kumar,Google,Structured Transforms for Small-Footprint Deep Learning.
237,237,Chicheng Zhang,UC San Diego,Kevin Chen,Rutgers,Spectral Learning of Large Structured HMMs for Comparative Epigenomics.
238,238,Pinar Yanardag,Purdue University,S.V.N. Vishwanathan,UCSC,A Structural Smoothing Framework For Robust Graph Comparison.
239,239,Ted Meeds,U. Amsterdam,Max Welling,University of Amsterdam,Optimization Monte Carlo: Efficient and Embarrassingly Parallel Likelihood-Free Inference.
240,240,Quoc Phong Nguyen,National University of Singapore,Patrick Jaillet,Massachusetts Institute of Technology,Inverse Reinforcement Learning with Locally Consistent Reward Functions.
241,241,Oluwasanmi Koyejo,Stanford University,Inderjit Dhillon,University of Texas at Austin,Consistent Multilabel Classification.
242,242,Ariel Procaccia,Carnegie Mellon University,Nisarg Shah,Carnegie Mellon University,Is Approval Voting Optimal Given Approval Votes?.
243,243,Cengiz Pehlevan,Simons Foundation,Dmitri Chklovskii,Simons Foundation,A Normative Theory of Adaptive Dimensionality Reduction in Neural Networks.
244,244,Mohammad Norouzi,University of Toronto,Pushmeet Kohli,Microsoft Research,Efficient Non-greedy Optimization of Decision Trees.
245,245,Roland Kwitt,University of Salzburg,Ulrich Bauer,TU Munich,Statistical Topological Data Analysis - A Kernel Perspective.
246,246,Maxim Rabinovich,UC Berkeley,Michael Jordan,UC Berkeley,Variational Consensus Monte Carlo.
247,247,Mathew Monfort,University of Illinois at Chicago,Josh Tenenbaum,MIT,Softstar: Heuristic-Guided Probabilistic Inference.
248,248,Heiko Strathmann,University College London,Arthur Gretton,University Collage London,Gradient-free Hamiltonian Monte Carlo with Efficient Kernel Exponential Families.
249,249,Yi-An Ma,University of Washington,Emily Fox,Washington,A Complete Recipe for Stochastic Gradient MCMC.
250,250,Rahul G Krishnan,New York University,David Sontag,NYU,Barrier Frank-Wolfe for Marginal Inference.
251,251,Alexandr Andoni,Columbia,Ludwig Schmidt,MIT,Practical and Optimal LSH for Angular Distance.
252,252,Jonas Mueller,MIT,Tommi Jaakkola,MIT,Principal Differences Analysis: Interpretable Characterization of Differences between Distributions.
253,253,Emtiyaz Khan,EPFL,Pascal Fua,"EPFL, Switzerland",Kullback-Leibler Proximal Variational Inference.
254,254,Gunwoong Park,"UW, Madison",Garvesh Raskutti,"University of Wisconsin, Madison",Learning Large-Scale Poisson DAG Models based on OverDispersion Scoring.
255,255,Dan Alistarh,Microsoft Research,Milan Vojnovic,Microsoft Research,Streaming Min-max Hypergraph Partitioning.
256,256,Pratik Kumar Jawanpuria,Saarlanduniversity,Bernt Schiele,Max Planck Institute for Informatics,Efficient Output Kernel Learning for Multiple Tasks.
257,257,John Schulman,UC Berkeley / Google,Pieter Abbeel,UC Berkeley,Gradient Estimation Using Stochastic Computation Graphs.
258,258,Happy Mittal,IIT Delhi,Parag Singla,Indian Institute of Technology Delhi,Lifted Inference Rules With Constraints.
259,259,Megasthenis Asteris,University of Texas at Austin,Alex Dimakis,"University of Texas, Austin",Sparse PCA via Bipartite Matchings.
260,260,Takashi Takenouchi,Future University Hakodate,Takafumi Kanamori,Nagoya University,Empirical Localization of Homogeneous Divergences on Discrete Sample Spaces.
261,261,Fredrik D Johansson,"Chalmers University, Sweden",Devdatt Dubhashi,"Chalmers University, Sweden","Weighted Theta Functions and Embeddings with Applications to Max-Cut, Clustering and Summarization."
262,262,Balázs Szörényi,The Technion / University of Szeged,Eyke Hüllermeier,Marburguniversity,Online Rank Elicitation for Plackett-Luce: A Dueling Bandits Approach.
263,263,Ilya Shpitser,Johns Hopkins University,Ilya Shpitser,Johns Hopkins University,Segregated Graphs and Marginals of Chain Graph Models.
264,264,ABHISEK KUNDU,RENSSELAER POLYTECHNIC INST,Malik Magdon-Ismail,RPI,Approximating Sparse PCA from Incomplete Data.
265,265,Jie Wang,University of Michigan-Ann Arbor,Jieping Ye,University of Michigan,Multi-Layer Feature Reduction for Tree Structured Group Lasso via Hierarchical Projection.
266,266,Emmanuel Abbe,Princeton University,Colin Sandon,Princeton University,Recovering Communities in the General Stochastic Block Model Without Knowing the Parameters.
267,267,Justin Domke,NICTA,Justin Domke,NICTA,Maximum Likelihood Learning With Arbitrary Treewidth via Fast-Mixing Parameter Sets.
268,268,Bhaswar Bhattacharya,Stanford University,Gregory Valiant,Stanford University,Testing Closeness With Unequal Sized Samples.
269,269,Karthikeyan Shanmugam,UT Austin,Sriram Vishwanath,UT Austin,Learning Causal Graphs with Small Interventions.
270,270,Noam Brown,Carnegie Mellon University,Tuomas Sandholm,Carnegie Mellon University,Regret-Based Pruning in Extensive-Form Games.
271,271,Kirthevasan Kandasamy,CMU,james m robins,Harvard University,"Nonparametric von Mises Estimators for Entropies, Divergences and Mutual Informations."
272,272,Guillaume Dehaene,University of Geneva,Simon Barthelmé,Gipsa-lab CNRS,Bounding errors of Expectation-Propagation.
273,273,Mithun Chakraborty,Washington Univ. in St. Louis,Sanmay Das,Washington University in St. Louis,Market Scoring Rules Act As Opinion Pools For Risk-Averse Agents.
274,274,Daniel Vainsencher,Princeton University,Tong Zhang,Rutgers,Local Smoothness in Variance Reduced Optimization.
275,275,Zhaoran Wang,Princeton University,Han Liu,Princeton University,High Dimensional EM Algorithm: Statistical Optimization and Asymptotic Normality.
276,276,Arya Mazumdar,University of Massachusetts Amherst,Ankit Singh Rawat,Carnegie Mellon University,Associative Memory via a Sparse Recovery Model.
277,277,Ravi Ganti,UW Madison,Rebecca Willett,University of Wisconsin,Matrix Completion Under Monotonic Single Index Models.
278,278,Ian En-Hsu Yen,University of Texas at Austin,Inderjit Dhillon,University of Texas at Austin,Sparse Linear Programming via Primal and Dual Augmented Coordinate Descent.
279,279,Murat Erdogdu,Stanford University,Andrea Montanari,Stanford,Convergence rates of sub-sampled Newton methods.
280,280,Thomas Hofmann,ETH Zurich,Brian McWilliams,ETH Zurich,Variance Reduced Stochastic Gradient Descent with Neighbors.
281,281,Will Wei Sun,Yahoo Labs,Guang Cheng,Purdue University,Non-convex Statistical Optimization for Sparse Tensor Graphical Model.
282,282,Kamalika Chaudhuri,UCSD,Sujay Sanghavi,UT-Austin,Convergence Rates of Active Learning for Maximum Likelihood Estimation.
283,283,Christopher R Dance,Xerox Research Centre Europe,Tomi Silander,Xerox Research Centre Europe,When are Kalman-Filter Restless Bandits Indexable?.
284,284,Aviv Tamar,UC Berkeley,Shie Mannor,Technion,Policy Gradient for Coherent Risk Measures.
285,285,Ian En-Hsu Yen,University of Texas at Austin,Shou-De Lin,National Taiwan University,A Dual Augmented Block Minimization Framework for Learning with Limited Memory.
286,286,Simon Lacoste-Julien,INRIA,Martin Jaggi,ETH Zurich,On the Global Linear Convergence of Frank-Wolfe Optimization Variants.
287,287,Zheng Qu,University of Hong Kong,Tong Zhang,Rutgers,Quartz: Randomized Dual Coordinate Ascent with Arbitrary Sampling.
288,288,Tasuku Soma,University of Tokyo,Yuichi Yoshida,"National Institute of Informatics and Preferred Infrastructure, Inc.",A Generalization of Submodular Cover via the Diminishing Return Property on the Integer Lattice.
289,289,Hongzhou Lin,Inria,Zaid Harchaoui,Inria,A Universal Catalyst for First-Order Optimization.
290,290,Se-Young Yun,"Microsoft Research, Cambridge",Alexandre Proutiere,KTH,Fast and Memory Optimal Low-Rank Matrix Approximation.
291,291,Tian Lin,Tsinghua University,Wei Chen,Microsoft.com,Stochastic Online Greedy Learning with Semi-bandit Feedbacks.
292,292,Tor Lattimore,University of Alberta,Csaba Szepesvari,University of Alberta,Linear Multi-Resource Allocation with Semi-Bandit Feedback.
293,293,Nicholas Ruozzi,UTDallas,Nicholas Ruozzi,UTDallas,Exactness of Approximate MAP Inference in Continuous MRFs.
294,294,Xiangyu Wang,Duke University,David B Dunson,Duke University,On the consistency theory of high dimensional variable screening.
295,295,Sebastien Bubeck,MSR,Joseph Lehec,,Finite-Time Analysis of Projected Langevin Monte Carlo.
296,296,Jayadev Acharya,Massachusetts Institute of Technology,Gautam Kamath,MIT,Optimal Testing for Properties of Distributions.
297,297,Vitaly Kuznetsov,Google Research,Mehryar Mohri,Courant Institute and Google,Learning Theory and Algorithms for Forecasting Non-stationary Time Series.
298,298,Walid Krichene,UC Berkeley,Peter Bartlett,UC Berkeley,Accelerated Mirror Descent in Continuous and Discrete Time.
299,299,Yaron Singer,Harvard University,Jan Vondrak,IBM Research,Information-theoretic lower bounds for convex optimization with erroneous oracles.
300,300,Ofer Dekel,Microsoft Research,Tomer Koren,Technion,Bandit Smooth Convex Optimization: Improving the Bias-Variance Tradeoff.
301,301,Vidyashankar Sivakumar,"UNIVERSITY OF MINNESOTA, TC",Pradeep Ravikumar,University of Texas at Austin,Beyond Sub-Gaussian Measurements: High-Dimensional Structured Estimation with Sub-Exponential Designs.
302,302,Dylan Foster,Cornell University,Karthik Sridharan,Cornell,Adaptive Online Learning.
303,303,Karl Moritz Hermann,Google DeepMind,Phil Blunsom,Google DeepMind,Teaching Machines to Read and Comprehend.
304,304,Shafin Rahman,University of Manitoba,Neil Bruce,University of Manitoba,"Saliency, Scale and Information: Towards a Unifying Theory."
305,305,Antti Rasmus,The Curious AI Company,Tapani Raiko,"Aalto University, The Curious AI Company",Semi-supervised Learning with Ladder Networks.
306,306,Ralph Bourdoukan,Ecole Normale Superieure - Inserm,Sophie Denève,"GNT, Ecole Normale Superieure",Enforcing balance allows local supervised learning in spiking recurrent networks.
307,307,Andrew Dai,Google Inc,Quoc V Le,Google,Semi-supervised Sequence Learning.
308,308,Jamie Kiros,University of Toronto,Sanja Fidler,University of Toronto,Skip-Thought Vectors.
309,309,Ross Goroshin,New York University,Yann LeCun,New York University,Learning to Linearize Under Uncertainty.
310,310,David Kappel,Graz University of Technology,Wolfgang Maass,Graz University of Technology,Synaptic Sampling: A Bayesian Approach to Neural Network Plasticity and Rewiring.
311,311,Guillaume Desjardins,Google DeepMind,koray kavukcuoglu,Google DeepMind,Natural Neural Networks.
312,312,David Duvenaud,University of Toronto,Ryan Adams,Harvard,Convolutional Networks on Graphs for Learning Molecular Fingerprints.
313,313,Xingjian Shi,HKUST,Wang-chun WOO,HKO,Convolutional LSTM Network: A Machine Learning Approach for Precipitation Nowcasting.
314,314,Samy Bengio,Google Research,Noam Shazeer,Google,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks.
315,315,Been Kim,Allen Institute of Artificial Intelligence,Finale Doshi-Velez,Harvard,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction.
316,316,Chongxuan Li,Tsinghua University,Bo Zhang,Tsinghua University,Max-Margin Deep Generative Models.
317,317,Yuya Yoshikawa,NAIST,Takeshi Yamada,NTT Communication Science Labs.,Cross-Domain Matching for Bag-of-Words Data via Kernel Embeddings of Latent Distributions.
318,318,Andrew Miller,Harvard,Ryan Adams,Harvard,A Gaussian Process Model of Quasar Spectral Energy Distributions.
319,319,Shixiang (Shane) Gu,University of Cambridge and Max Planck Institute for Intelligent Systems ,Richard Turner,University of Cambridge,Neural Adaptive Sequential Monte Carlo.
320,320,Anqi Wu,Princeton University,Jonathan Pillow,Princeton University,Convolutional spike-triggered covariance analysis for neural subunit models.
321,321,Okko Clevert,Johannes Kepler University,Sepp Hochreiter,Johannes Kepler University Linz,Rectified Factor Networks.
322,322,Manuel Watter,University of Freiburg,Martin Riedmiller,Google DeepMind,Embed to Control: A Locally Linear Latent Dynamics Model for Control from Raw Images.
323,323,Anoop Korattikara Balan,Google,Max Welling,University of Amsterdam and University of California Irvine and CIFAR,Bayesian dark knowledge.
324,324,Kyle R Ulrich,Duke,Lawrence Carin,Duke University,GP Kernels for Cross-Spectrum Analysis.
325,325,Jianshu Chen,"Microsoft Research, Redmond, W",Li Deng,MSR,End-to-end Learning of LDA by Mirror-Descent Back Propagation over a Deep Architecture.
326,326,Nilesh Tripuraneni,Cambridge University,Zoubin Ghahramani,University of Cambridge,Particle Gibbs for Infinite Hidden Markov Models.
327,327,Kush Bhatia,Microsoft Research,Prateek Jain,Microsoft Research,Sparse Local Embeddings for Extreme Multi-label Classification.
328,328,Moontae Lee,Cornell University,David Mimno,Cornell University,Robust Spectral Inference for Joint Stochastic Matrix Factorization.
329,329,Ke Sun,University of Geneva,Stephane Marchand-Maillet,University of Geneva,Space-Time Local Embeddings.
330,330,Miguel A. Carreira-Perpinan,UC Merced,Max Vladymyrov,Yahoo,"A fast, universal algorithm to learn parametric nonlinear embeddings."
331,331,Mijung Park,UCL,Maneesh Sahani,"Gatsby Unit, UCL",Bayesian Manifold Learning: The Locally Linear Latent Variable Model (LL-LVM).
332,332,Tian Gao,Rensselaer Polytechnic Institute,Qiang Ji,Rensselaer Polytechnic Institute,Local Causal Discovery of Direct Causes and Effects.
333,333,Jiaji Huang,Duke University,Robert Calderbank,Duke University,Discriminative Robust Transformation Learning.
334,334,TIAN TIAN,Tsinghua University,Jun Zhu,Tsinghua University,Max-Margin Majority Voting for Learning from Crowds.
335,335,Alexander Kirillov,TU Dresden,Bogdan Savchynskyy,TU Dresden,M-Best-Diverse Labelings for Submodular Energies and Beyond.
336,336,Xiaocheng Shang,University of Edinburgh,Amos Storkey,University of Edinburgh,Covariance-Controlled Adaptive Langevin Thermostat for Large-Scale Bayesian Sampling.
337,337,Nan Du,Georgia Tech,Le Song,Georgia Institute of Technology,Time-Sensitive Recommendation From Recurrent User Activities.
338,338,Akihiro Kishimoto,IBM Research,Adi Botea,IBM Research,Parallel Recursive Best-First AND/OR Search for Exact MAP Inference in Graphical Models.
339,339,Anna Choromanska,"Courant Institute, NYU",John Langford,Microsoft Research New York,Logarithmic Time Online Multiclass prediction.
340,340,Akshay Balsubramani,Ucsd,Yoav Freund,UC San Diego,Scalable Semi-Supervised Aggregation of Classifiers.
341,341,David B Smith,University of Texas at Dallas,Vibhav Gogate,UT Dallas,Bounding the Cost of Search-Based Lifted Inference.
342,342,Joe Wang,Boston University,Venkatesh Saligrama,Boston University,Efficient Learning by Directed Acyclic Graph For Resource Constrained Prediction.
343,343,Wenye Li,Macao Polytechnic Institute,Wenye Li,Macao Polytechnic Institute,Estimating Jaccard Index with Missing Observations: A Matrix Calibration Approach.
344,344,Yunpeng Pan,Georgia Institute of Technolog,Michail   Kontitsis,Georgia Institute of Technology,Sample Efficient Path Integral Control under Uncertainty.
345,345,Jaya Kawale,Adobe Research,Sanjay Chawla,"Qatar Computing Research Institute,  HBKU  and University of Sydney",Efficient Thompson Sampling for Online ￼Matrix-Factorization Recommendation.
346,346,Xiangyu Wang,Duke University,David B Dunson,Duke University,Parallelizing MCMC with Random Partition Trees.
347,347,Somdeb Sarkhel,University of Texas at Dallas,Vibhav Gogate,UT Dallas,Fast Lifted MAP Inference via Partitioning.
348,348,Chicheng Zhang,UC San Diego,Kamalika Chaudhuri,UCSD,Active Learning from Weak and Strong Labelers.
349,349,Yining Wang,Carnegie Mellon University,Anima Anandkumar,UC Irvine,Fast and Guaranteed Tensor Decomposition via Sketching.
350,350,Jeffrey Pennington,Google,Sanjiv Kumar,Google,Spherical Random Features for Polynomial Kernels.
351,351,Harikrishna Narasimhan,Harvard University,Yaron Singer,Harvard University,Learnability of Influence in Networks.
352,352,James R Voss,,Luis Rademacher,The Ohio State University,A Pseudo-Euclidean Iteration for Optimal Recovery in Noisy ICA.
353,353,Yining Wang,Carnegie Mellon University,Aarti Singh,CMU,Differentially private subspace clustering.
354,354,Dinesh Ramasamy,Amazon Lab126,Upamanyu Madhow,UC Santa Barbara,Compressive spectral embedding: sidestepping the SVD.
355,355,Cynthia Dwork,Microsoft Research,Aaron Roth,University of Pennsylvania,Generalization in Adaptive Data Analysis and Holdout Reuse.
356,356,Róbert Busa-Fekete,UPB,Eyke Hüllermeier,Marburguniversity,Online F-Measure Optimization.
357,357,Kai-Yang Chiang,UT Austin,Inderjit Dhillon,University of Texas at Austin,Matrix Completion with Noisy Side Information.
358,358,Bo Waggoner,Harvard,Jacob D Abernethy,University of Michigan,A Market Framework for Eliciting Private Data.
359,359,Yen-Chi Chen,Carnegie Mellon University,Larry Wasserman,Carnegie Mellon University,Optimal Ridge Detection using Coverage Risk.
360,360,Gustavo Malkomes,Washington University in St. Louis,Benjamin Moseley,Washington University in St Lo,Fast Distributed k-Center Clustering with Outliers on Massive Data.
361,361,Megasthenis Asteris,University of Texas at Austin,Alex Dimakis,"University of Texas, Austin",Orthogonal NMF through Subspace Exploration.
362,362,Tianyang Li,UT Austin,Pradeep Ravikumar,University of Texas at Austin,Fast Classification Rates for High-dimensional Gaussian Generative Models.
363,363,T.-K. Huang,Microsoft,Robert Schapire,MIcrosoft Research,Efficient and Parsimonious Agnostic Active Learning.
364,364,Nikhil Rao,University of Texas at Austin,Inderjit Dhillon,University of Texas at Austin,Collaborative Filtering with Graph Information: Consistency and Scalable Methods.
365,365,Alessandro Rudi,University of Genova,Lorenzo Rosasco,University of Genova,Less is More: Nyström Computational Regularization.
366,366,Prateek Jain,Microsoft Research,Ambuj Tewari,University of Michigan,Predtron: A Family of Online Algorithms for General Prediction Problems.
367,367,Weiwei Liu,UTS,Ivor Tsang,"University of Technology, Sydney",On the Optimality of Classifier Chain for Multi-label Classification.
368,368,Bryan He,Stanford University,Yisong Yue,Caltech,Smooth Interactive Submodular Set Cover.
369,369,Janne H Korhonen,University of Helsinki,Pekka Parviainen,Aalto University,Tractable Bayesian Network Structure Learning with Bounded Vertex Cover Number.
370,370,Peter Kairouz,UIUC,Pramod Viswanath,UIUC,Secure Multi-party Differential Privacy.
371,371,Zhan Wei Lim,NUS,Wee Sun Lee,National University of Singapore,Adaptive Stochastic Optimization: From Sets to Paths.
372,372,Siqi Sun,TTIC,Jinbo Xu,Toyota Technological Institute at Chicago,Learning structured densities via infinite dimensional exponential families.
373,373,Anastasia Pentina,IST Austria,Christoph Lampert,IST Austria,Lifelong Learning with Non-i.i.d. Tasks.
374,374,Brendan van Rooyen,NICTA,Robert Williamson,NICTA,Learning with Symmetric Label Noise: The Importance of Being Unhinged.
375,375,Huasen Wu,University of California at Davis,Chong Jiang,University of Illinois at Urbana-Champaign,Algorithms with Logarithmic or Sublinear Regret for  Constrained Contextual Bandits.
376,376,Tatsunori Hashimoto,MIT CSAIL,Tommi Jaakkola,MIT,From random walks to distances on unweighted graphs.
377,377,Kush Bhatia,Microsoft Research,Puru Kar,Indian Institute of Technology Kanpur,Robust Regression via Hard Thresholding.
378,378,Saurabh Paul,Paypal Inc,Petros Drineas,Rensselaer Polytechnic Institute,Column Selection via Adaptive Sampling.
379,379,Yunwen Lei,City University of Hong Kong,Marius Kloft,Humboldt University of Berlin,Multi-class SVMs: From Tighter Data-Dependent Generalization Bounds to Novel Algorithms.
380,380,Xinyang Yi,Utaustin,Han Liu,Princeton University,Optimal Linear Estimation under Unknown Nonlinear Transform.
381,381,Yinlam Chow,Stanford,Marco Pavone,Stanford University,Risk-Sensitive and Robust Decision-Making: a CVaR Optimization Approach.
382,382,Lorenzo Rosasco,University of Genova,Silvia Villa,IIT-MIT,Learning with Incremental Iterative Regularization.
383,383,Jason Hartline,Northwestern University,Eva Tardos,Cornell University,No-Regret Learning in Bayesian Games.
384,384,Parikshit Shah,Yahoo Labs,Gongguo Tang,Colorado School of Mines,Sparse and Low-Rank Tensor Decomposition.
385,385,Huishuai Zhang,Syracuse University,Yingbin Liang,Syracuse Univeristy,Analysis of Robust PCA via Local Incoherence.
386,386,Ibrahim M Alabdulmohsin,King Abdullah University of Science and Technology (KAUST),Ibrahim M Alabdulmohsin,King Abdullah University of Science and Technology (KAUST),Algorithmic Stability and Uniform Generalization.
387,387,Daniel Hsu,Columbia University,Csaba Szepesvari,University of Alberta,Mixing Time Estimation in Reversible Markov Chains from a Single Sample Path.
388,388,Sohail Bahmani,Georgia Tech.,Justin Romberg,Georgia Institute of Technology,Efficient Compressive Phase Retrieval with Constrained Sensing Vectors.
389,389,Suriya Gunasekar,UT Austin,Joydeep Ghosh,UT Austin,Unified View of Matrix Completion under General Structural Constraints.
390,390,Masrour Zoghi,University of Amsterdam,Maarten de Rijke,University of Amsterdam,Copeland Dueling Bandits.
391,391,Junpei Komiyama,The University of Tokyo,Hiroshi Nakagawa,The University of Tokyo,Regret Lower Bound and Optimal Algorithm in Finite Stochastic Partial Monitoring.
392,392,Oren Anava,Technion,Shie Mannor,Technion,Online Learning for Adversaries with Memory: Price of Past Mistakes.
393,393,Mehryar Mohri,Courant Institute and Google,Andres Munoz,Google,Revenue Optimization against Strategic Buyers.
394,394,Wei Cao,Tsinghua University,Zhize Li,Tsinghua University,On Top-k Selection in Multi-Armed Bandits and Hidden Bipartite Graphs.
395,395,Ruoyu Sun,Stanford university,Mingyi Hong,iowa state university,Improved Iteration Complexity Bounds of Cyclic Block Coordinate Descent for Convex Problems.
396,396,Julien Audiffren,"CMLA, ENS Cachan",Liva Ralaivola,"LIF, Aix-Marseille University, CNRS",Cornering Stationary and Restless Mixing Bandits with Remix-UCB.
397,397,Jacob D Abernethy,University of Michigan,Ambuj Tewari,University of Michigan,Fighting Bandits with a New Kind of Smoothness.
398,398,Tum Chaturapruek,Stanford University,Chris Ré,Stanford,Asynchronous stochastic convex optimization: the noise is in the noise and SGD don't care.
399,399,Tor Lattimore,University of Alberta,Tor Lattimore,University of Alberta,The Pareto Regret Frontier for Bandits.
400,400,Yifan Wu,University of Alberta,Csaba Szepesvari,University of Alberta,Online Learning with Gaussian Payoffs and Side Observations.
401,401,Tomer Koren,Technion,Kfir Y. Levy,Technion,Fast Rates for Exp-concave Empirical Risk Minimization.
402,402,Theodoros Tsiligkaridis,MIT Lincoln Laboratory,Keith Forsythe,MIT Lincoln Laboratory,Adaptive Low-Complexity Sequential Inference for Dirichlet Process Mixture Models.
